10Dq,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
400.4004004004004,24676.760391702846,25082.954531494084,28303.244457992878,28682.490567212222,30384.289823407584,62089.3500431017,62344.79138628986,37116.7593166678,37510.87900723602,40321.41336204998,47431.23151071808,53239.414542581406,70983.79667561369,93507.66678633426,36905.399251535666,39703.77267951296,46064.66098818632,71448.93430535286,122718.95317581258,37532.019952672534,39968.27993603537,47875.743110643554,71243.7407138232,93290.13748802652,24784.76709944856,28604.110620085296,30016.40425334398,37598.32447556347,62133.75395195908,37008.39182492202,39863.03423079523,53290.020310081425,71327.99403460171,25058.454218666484,30261.7062476902,37811.88033444411,28750.841006894654,62055.27939350574,37431.81025922025,53169.83014118015,400.40040040040185,0.0,30467.4804004004
440.4404404404405,24668.499979560707,25113.707303422845,28299.264078003533,28710.989072021534,30420.1117858985,62096.134680772244,62375.29442164194,37116.562818385086,37549.57341175281,40369.78448189069,47429.49228192643,53255.05598737237,70978.02543298922,93532.78690700475,36877.924433245,39693.94799603678,46084.80196830692,71489.55958379382,122735.52645905793,37571.74196515521,39982.49023936706,47918.44492635157,71264.08266047876,93293.28152996869,24787.89575334189,28621.394123709986,30012.95502193958,37605.958141448886,62149.19740000009,36994.58061088841,39867.976654553175,53310.39823723596,71356.52493776288,25089.641284766654,30281.210528821633,37841.2690672926,28783.68857808196,62062.47186235848,37463.49700609351,53178.18343434692,440.4404404404413,0.0,30507.52044044044
480.48048048048054,24659.926279837146,25143.827732126098,28295.750948339195,28739.155669504486,30456.670305421398,62102.820743837496,62405.96976237561,37116.279029241996,37588.07678024962,40418.221637958886,47427.76007305761,53270.794391510484,70972.31646502716,93557.95306439568,36849.283140790205,39684.84056263017,46105.30083443303,71530.22283222195,122752.15311040512,37611.02834157774,39997.04705463497,47961.14510015651,71284.50978125761,93296.43116381462,24790.82432546402,28638.432093024923,30009.860888091076,37613.59584074203,62164.72733315843,36980.20312932008,39873.410858821255,53330.81051045983,71385.09598187928,25120.74318837769,30300.727511716384,37870.73026086688,28816.521939777133,62069.678540703346,37495.150016154206,53186.57046432626,480.48048048048076,0.0,30547.56048048048
520.5205205205206,24651.039482961154,25173.310444098268,28292.73043442734,28766.976860264793,30493.958627243206,62109.43834454888,62436.787368017904,37115.91097152589,37626.39043688871,40466.71849315148,47426.03588389294,53286.630745308474,70966.66978716776,93583.16524362627,36819.49460254613,39676.437514629,46126.15187572963,71570.9233458598,122768.83318175597,37649.86835821118,40011.96147740063,48003.84289895951,71305.02242048347,93299.58640650682,24793.554572100245,28655.205399606075,30007.1388651983,37621.23817455479,62180.34350906109,36965.27081595606,39879.325528381305,53351.257177399544,71413.70699878359,25151.75909747874,30320.25849042536,37900.26345313693,28849.341059103044,62076.89946141747,37526.76913911344,53194.99138140706,520.5205205205202,0.0,30587.60052052052
560.5605605605606,24641.839788626472,25202.15052960877,28290.221697951078,28794.44613551182,30531.968735089456,62116.009579893944,62467.72521500016,37115.46150601479,37664.51567849021,40515.26887981579,47424.320727525104,53302.56604579932,70961.08541410814,93608.42342992836,36788.579526506415,39668.724411072486,46147.34947072512,71611.66042711637,122785.56672514018,37688.251260881356,40027.244629295004,48046.537593754896,71325.62092267664,93302.74727507375,24796.08823257304,28671.69446228567,30004.80643327222,37628.88574765696,62196.045684772645,36949.795348643514,39885.70910471478,53371.73828619647,71442.35782100579,25182.688176804702,30339.80476201145,37929.86818230497,28882.145903117787,62084.13465744277,37558.35422423002,53203.44633633054,560.5605605605597,0.0,30627.64056056056
600.6006006006007,24632.327414331092,25230.34358444379,28288.239452009977,28821.562096247508,30570.6914265113,62122.55099449451,62498.76683376361,37114.93334159456,37702.45377331745,40563.86679123518,47422.61563057232,53318.60129662197,70955.56335981523,93633.72760864504,36756.559926035814,39661.685409659345,46168.88808669883,71652.43338549255,122802.35379271403,37726.16630161552,40042.90762147773,48089.22845954531,71346.30563253249,93305.9137866307,24798.42702821902,28687.879306667284,30002.881480414602,37636.53916848846,62211.83361681123,36933.788598484534,39892.54983488495,53392.2538854599,71471.04828177125,25213.529588036447,30359.367626283805,37959.54398688095,28914.936438814693,62091.3841617859,37589.90512031363,53211.93548028696,600.6006006005991,0.0,30667.6806006006
640.6406406406406,24622.5026035968,25257.885751102338,28286.795054643873,28848.32722549784,30610.116397711045,62129.075204498426,62529.899684871576,37114.329044249964,37740.20595994888,40612.506373656695,47420.921633395235,53334.73750790241,70950.10363753926,93659.07776522954,36723.45894343546,39655.30344399382,46190.76227896457,71693.24153748843,122819.19443675838,37763.60277853989,40058.961514842114,48131.91477526,71367.07689489976,93309.08595838008,24800.572661442242,28703.739638191466,30001.382230670977,37644.19904917148,62227.70706116446,36917.26258301364,39899.83581838783,53412.804024240366,71499.77821499876,25244.282489998306,30378.948385526503,37989.29040575647,28947.712633122366,62098.64800751828,37621.42167572821,53220.45896491242,640.6406406406422,0.0,30707.72064064064
680.6806806806808,24612.36563384594,25284.773758970707,28285.897207671827,28874.747049121073,30650.23233583974,62135.5919918983,62561.114064694426,37113.651045471124,37777.77344623347,40661.18191882142,47419.23979031616,53350.97569612926,70944.70625982677,93684.47388524383,36689.30067426557,39649.56040016395,46212.966690062596,71734.08420651135,122836.08870967715,37800.55007894229,40075.41727705246,48174.595823676056,71387.93505475871,93312.2638076125,24802.52681484186,28719.25492970369,30000.32715730728,37651.86600552246,62243.66577330537,36900.2294216768,39907.555051701405,53433.38875200363,71528.54745529883,25274.946038862778,30398.548344221395,38019.10697827718,28980.47445290473,62105.92622777594,37652.90373839522,53229.016942285445,680.6806806806817,0.0,30747.76068068068
720.7207207207207,24601.916823913463,25311.004962975974,28285.55241258162,28900.829535994795,30691.027016751377,62142.109057292284,62592.40235265264,37112.90165011427,37815.157408328436,40709.88785696175,47417.57116984103,53367.31688402475,70939.37123853437,93709.91595435761,36654.1099950726,39644.43728999444,46235.4960488724,71774.96072278579,122853.03666399553,37836.99772535017,40092.28573656331,48217.27089134286,71408.88045719868,93315.44735170707,24804.291150412068,28734.404524227873,29999.7348808087,37659.5406570639,62259.709508208165,36882.70129382612,39915.69547031852,53454.008118604645,71557.35583797145,25305.519388362547,30418.168808765204,38048.99324431368,29013.22186496106,62113.21885575965,37684.35115579717,53237.609564923536,720.7207207207211,0.0,30787.80072072072
760.7607607607608,24591.15654117322,25336.577380203147,28285.765272956,28926.584650611225,30732.487406234006,62148.63254768685,62623.7584834178,37112.083043753184,37852.35898981529,40758.61875023067,47415.91685488366,53383.762100409964,70934.09858484242,93735.40395834707,36617.9123968216,39639.914418661756,46258.34516965541,71815.87042326365,122870.03835235833,37872.9354244066,40109.57753383802,48259.9392685094,71429.9134473956,93318.6366081326,24805.86730881218,28749.167753311616,29999.62405123705,37667.223627035986,62275.83802036394,36864.69039939059,39924.24498810361,53474.66217426233,71586.20319900422,25336.00169000987,30437.811087180788,38078.94874433086,29045.954836026016,62120.52592473474,37715.76377498113,53246.236985779615,760.7607607607606,0.0,30827.84076076076
800.8008008008007,24580.085208258708,25361.48972395472,28286.53869800266,28952.024005940468,30774.59976283242,62155.16743316328,62655.17757025012,37111.197299556065,37889.37930089338,40807.369286532616,47414.27794299286,53400.31238006524,70928.88830926872,93760.93788309353,36580.73382596337,39635.97154473321,46281.50895103908,71856.81265153682,122887.0938275283,37908.35311825367,40127.30307005718,48302.600249054434,71451.03437058917,93321.83159444785,24807.256908704854,28763.52407087538,30000.0132150163,37674.915542408,62292.05106379623,36846.20892233263,39933.191533863224,53495.350969534375,71615.08937507054,25366.392093323335,30457.476488822525,38108.973019455734,29078.673332769707,62127.84746803109,37747.141442562395,53254.8993582384,800.8008008008001,0.0,30867.880800800798
840.840840840841,24568.703309359968,25385.741434735475,28287.874041492516,28977.16058453634,30817.349740518446,62161.71778009608,62686.655631783695,37110.24638471933,37926.219417646425,40856.134273725314,47412.65554658152,53416.968763584766,70923.74042168265,93786.51771458254,36542.60053468313,39632.58803107352,46304.9823749498,71897.78675775006,122904.20314238433,37943.2410380572,40145.47245368328,48345.253130419616,71472.24357205974,93325.03232830268,24808.461546160004,28777.45320197115,30000.920666743365,37682.617033889546,62308.34839207675,36827.2689969535,39942.523085067194,53516.074555292595,71644.01420352755,25396.68974606205,30477.166324075813,38139.0656115438,29111.3773217977,62135.18351904313,37778.4840047282,53263.59683611263,840.8408408408395,0.0,30907.920840840838
880.880880880881,24557.01139607982,25409.33270766131,28289.771198285944,29002.00850778822,30860.722489644028,62168.2869523259,62718.18939085743,37109.232166489,37962.88038138062,40904.90863416657,47411.0507931588,53433.732297225964,70918.65493131924,93812.14343890257,36503.53894150317,39629.74298543868,46328.760505503764,71938.79209851549,122921.36634991977,37977.589759229355,40164.09544532493,48387.897213545264,71493.54139710478,93328.23882743822,24809.482794122094,28790.935305242172,30002.364287234574,37690.32873594138,62324.72975834063,36807.882677068694,39952.22769869948,53536.83298269863,71672.97752241402,25426.89379446726,30496.881904050668,38169.22606324382,29144.066769651094,62142.534111229776,37809.791307241554,53272.32957363931,880.880880880879,0.0,30947.960880880877
920.920920920921,24545.01009283459,25432.264515817787,28292.228673161997,29026.58284045386,30904.70275481598,62174.87776134284,62749.77612433575,37108.156417797174,37999.363198031075,40953.687399580056,47409.46482556429,53450.60403275296,70913.6318467934,93837.81504224383,36463.5755030556,39627.41538993355,46352.83848786261,71979.82803682836,122938.58350324079,38011.39025782985,40183.1814014202,48430.531802808975,71514.92819101528,93331.45110968837,24810.322201938725,28803.9511471936,30004.36136970051,37698.05128678613,62341.19491530194,36788.061908037664,39962.29353925459,53557.626303179975,71701.97917044866,25457.00338351138,30516.624540269375,38199.45391806107,29176.74164280656,62149.89927811436,37841.06319544518,53281.09772547573,920.9209209209184,0.0,30988.000920920917
960.9609609609611,24532.700101786402,25454.53862913409,28295.243631944915,29050.899422068982,30949.274968549806,62181.49257983904,62781.413549559664,37107.020822539955,38035.66883763381,41002.465706217496,47407.898802204894,53467.58502727472,70908.67117611461,93863.53251089744,36422.73659751483,39625.58421883686,46377.211547061044,72020.8939419837,122955.8546555645,38044.63396755438,40202.73921733008,48473.156205966836,71536.40429905163,93334.66919297987,24810.981294947862,28816.4822856606,30006.928436665043,37705.785328418555,62357.74361526888,36767.818501599366,39972.70890392739,53578.454568406356,71731.01898702787,25487.01765715447,30536.395544348234,38229.748720419215,29209.40190767638,62157.279053284576,37872.299514265476,53289.90144669548,960.9609609609615,0.0,31028.040960960963
1001.0010010010011,24520.08220729631,25476.157628388013,28298.81194185779,29074.974719618753,30994.423339782552,62188.13342857996,62813.09973747963,37105.826980521204,38071.798233860376,41051.23879029513,47406.35389729396,53484.67634307715,70903.77292670132,93889.2958312539,36381.0484198879,39624.2285445893,46401.874986812254,72061.9891894943,122973.17986021723,38077.31283665324,40222.77727049972,48515.76973409708,71557.97006641944,93337.89309533348,24811.461574121582,28828.51125913401,30010.0810509708,37713.53150661556,62374.375610159055,36747.164113438645,39983.46224507215,53599.31783026637,71760.09681222381,25516.93575860811,30556.1962276734,38260.11001572049,29242.0475306085,62164.673470392496,37903.50010821666,53298.740892784335,1001.001001001001,0.0,31068.081001001003
1041.0410410410411,24507.157279889932,25497.124914020278,28302.928205991444,29098.82569761574,31040.13193654227,62194.80204358947,62844.83304547399,37104.57641208468,38107.752283612725,41100.00198368535,47404.83130109288,53501.879047449394,70898.93710539574,93915.10498980238,36338.53688910943,39623.32763199229,46426.82418829632,72103.11316101,122990.55917063303,38109.41938406657,40243.30336440058,48558.3717015466,71579.62583824489,93341.12283486442,24811.76451576383,28840.021777920556,30013.833624896437,37721.29047094575,62391.09065151445,36726.11022338556,39994.54219002802,53620.216140844896,71789.21248678252,25546.75683060669,30576.027901070836,38290.53735040456,29274.67847788659,62172.08256315445,37934.66482140497,53307.61621963605,1041.0410410410404,0.0,31108.121041041042
