10Dq,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
400.4004004004004,21659.0335678191,22089.514248686653,24817.714006246468,25358.870241546174,26637.462219112036,55076.44115111079,55414.476167080385,32467.754293073005,32868.9709239752,34732.023577317406,42159.379283864255,47220.69255993189,63300.192859135175,83059.10810430467,32962.37182098298,35413.45947201588,40426.85400284947,62828.35146568906,108904.77984006412,32433.92659127443,35095.240565253705,41715.76128469244,63039.54014185567,83272.47221772448,21992.5241885787,25102.05194225507,26955.837826954325,33562.25910062531,55195.07354318818,32920.87846637373,35240.06261587686,47164.66845368016,62950.19666527049,21734.487408510457,26689.061793995697,33357.231197894245,24962.441535408954,55263.72386499145,32566.02710894706,47284.75329145334,0.0,400.40040040040185,26483.46
440.4404404404405,21655.99868463222,22130.49636127405,24822.890117028113,25412.529300354894,26656.32993267157,55087.617534108605,55447.80983169231,32464.344107772573,32905.801721256765,34727.41465989862,42201.09693762492,47246.95756119945,63347.620399012725,83075.04637499669,33002.50650302975,35479.01594382165,40456.51438792907,62828.525119338025,108929.41480764328,32426.84616520829,35126.425041685914,41713.247098942826,63061.006932057324,83309.4956429865,22024.459386785606,25123.34063842174,27003.8968948182,33594.5889963582,55221.62084537801,32959.81487645283,35288.541538174824,47185.06088880689,62962.50901788677,21741.662837949305,26709.557356235866,33369.600246255264,24969.544279354144,55296.66116108629,32573.672581914958,47317.14785852548,0.0,440.4404404404413,26483.46
480.48048048048054,21652.440711021623,22171.079962400076,24827.784620067956,25466.73416406507,26675.775674431603,55098.61218679337,55481.404603142175,32460.66799633274,32942.3374417761,34723.179306128615,42242.80117892508,47273.303034839446,63395.11678138288,83091.03618253703,33041.43398364309,35545.06942110798,40486.76657363873,62828.759342372374,108954.10760115967,32419.492058374337,35157.773203207296,41710.750885892645,63082.56004644818,83346.5247670385,22056.118185750183,25144.694508824934,27052.07576062436,33626.90723238693,55248.27123433551,32997.975933747766,35337.711732094394,47205.488519676044,62974.870255923204,21748.7641497292,26730.03541539148,33382.0609153598,24976.63160831987,55329.61387216061,32581.28451378568,47349.5759666948,0.0,480.48048048048076,26483.46
520.5205205205206,21648.368940142267,22211.26090378776,24832.459523571404,25521.429904022472,26695.787261651658,55109.462524117334,55515.22302478916,32456.72401906309,32978.55972359535,34719.3397006091,42284.491117145575,47299.72801069841,63442.681962663424,83107.07754830712,33079.189580355116,35611.57369471437,40517.62040720923,62829.05524073816,108978.85815906519,32411.872116419672,35189.27660112528,41708.2736829448,63104.19906837458,83383.55957217672,22087.498498226585,25166.122150379877,27100.368260245683,33659.21318182518,55275.024991404745,33035.371412654014,35387.56323578836,47225.95130549459,62987.28060762459,21755.79221235509,26750.494566055222,33394.6137421102,24983.70356168029,55362.58195884024,32588.863073359054,47382.03744716146,0.0,520.5205205205202,26483.46
560.5605605605606,21643.79249075381,22251.034680666853,24836.96773170625,25576.57054407573,26716.353191884707,55120.198519346726,55549.235083808104,32452.510299570262,33014.4489219504,34715.919225977894,42326.16587312592,47326.23152995639,63490.31589777212,83123.1704938892,33115.80888506221,35678.48224485376,40549.08575818557,62829.41393409089,109003.66642004976,32403.993848718794,35220.92711258578,41705.816536935476,63125.92358209446,83420.60004078661,22118.598292735016,25187.631783618843,27148.768547097625,33691.506222259224,55301.88239653154,33072.012238399024,35438.08493379148,47246.44920724599,62999.74030224515,21762.74788632964,26770.933413694653,33407.259260536266,24990.76017872216,55395.5653818384,32596.40842875358,47414.53213180698,0.0,560.5605605605597,26483.46
600.6006006006007,21638.72030377703,22290.396420972276,24841.355617457724,25632.11635406638,26737.462790882626,55130.844363659475,55583.41655158685,32448.025030876004,33049.98404605677,34712.942520190576,42367.82457894707,47352.81264514935,63538.01854011364,83139.31504106897,33151.327504531415,35745.74851735533,40581.17250146899,62829.83655600241,109028.53232304423,32395.864440400554,35252.71692824719,41703.38050441258,63147.73317279879,83457.64615534211,22149.415598334424,25209.231266090846,27197.27107400607,33723.785735735015,55328.84372823604,33107.910390753066,35489.26465324853,47266.98218774905,63012.249570051135,21769.63202409637,26791.350574871532,33419.998001632695,24997.801498644803,55428.564101955795,32603.92074740459,47447.059853196,0.0,600.6006006005991,26483.46
640.6406406406406,21633.161140332828,22329.340876079295,24845.66477254597,25688.03195664142,26759.1063670974,55141.41973188087,55617.74771798477,32443.26648147821,33085.14270165438,34710.43552812011,42409.4663777174,47379.47042018741,63585.78984156706,83155.51121183808,33185.78083022001,35813.3261721096,40613.89049884057,62830.3242541699,109053.45580722252,32387.490764475242,35284.63853984572,41700.96665192276,63169.62742663253,83494.69789840505,22179.948509405396,25230.928104819777,27245.870576006288,33756.05110874572,55355.90926358538,33143.078802614706,35541.08926526681,47287.55021171752,63024.808642322896,21776.445469989412,26811.74467745591,33432.83049319532,25004.827560560094,55461.578080080544,32611.40019606254,47479.620444578104,0.0,640.6406406406422,26483.46
680.6806806806808,21627.12358107356,22367.8624132955,24849.933217978192,25744.284960876106,26781.27537568812,55151.940748832596,55652.21242497862,32438.233001324123,33119.90104219359,34708.4255446036,42451.09042336173,47406.20393036975,63633.629752473105,83171.75902839686,33219.203837747744,35881.16930341248,40647.24957893024,62830.878190628246,109078.43681200402,32378.879393961615,35316.684727752276,41698.57605630763,63191.605930715414,83531.75525262441,22210.195190424507,25252.72946785406,27294.562054058428,33788.30173221953,55383.079278166195,33177.53125527054,35593.54478959331,47308.15324582095,63037.41775135724,21783.18906018973,26832.114360835105,33445.757259655846,25011.83840349241,55494.60727718827,32618.84694079133,47512.213739889354,0.0,680.6806806806817,26483.46
720.7207207207207,21620.616026630643,22405.955010351616,24854.196254866365,25800.84493944865,26803.96259559564,55162.42072972947,55686.79732626047,32432.923027662648,33154.2337321902,34706.94124544115,42492.695880413696,47433.01226239606,63681.53822162218,83188.05851315704,33251.63091551367,35949.232632742256,40681.25951560582,62831.49954196521,109103.47527705587,32370.036613930195,35348.84854860463,41696.20980500889,63213.66827316208,83568.81820073567,22240.153880710914,25274.642194949145,27343.34075965769,33820.537001507895,55410.35404605723,33211.28227206382,35646.61650088224,47328.79125874626,63050.07713046983,21789.863622687513,26852.458276117726,33458.77882191549,25018.834066378655,55527.651654342066,32626.261146966848,47544.83957375387,0.0,720.7207207207211,26483.46
760.7607607607608,21613.646699015284,22443.612252155737,24858.487071177165,25857.682629300492,26827.16232398257,55172.87075034732,55721.49131706444,32427.335090742745,33188.113926957056,34706.012702171545,42534.28192381111,47459.894514374086,63729.5151962421,83204.40968874437,33283.09572127672,36017.47167516296,40715.930004768525,62832.18949953918,109128.57114229564,32360.96843339275,35381.12332308419,41693.868996382684,63235.81404310182,83605.8867255601,22269.82289912488,25296.672807430437,27392.2021803117,33852.75631637413,55437.733839801884,33244.34701209702,35700.28903492736,47349.4642212606,63062.787013997266,21796.46997725056,26872.77508633287,33471.89569717733,25025.814588068213,55560.71117269255,32633.6429792755,47577.49778148526,0.0,760.7607607607606,26483.46
800.8008008008007,21606.223643823156,22480.827330098295,24862.837180096027,25914.769274828388,26850.870593172745,55183.300088741504,55756.285092443104,32421.46781932569,33221.51327363305,34705.67137573728,42575.847738694494,47486.84979582439,63777.56062198675,83220.81257800153,33313.631065016765,36085.84288103595,40751.27063955723,62832.94926970011,109153.72434789312,32351.68059698153,35413.50262389454,41691.55474002368,63258.04283069782,83642.96081000406,22299.200648697642,25318.82751728869,27441.142025853627,33884.95908098247,55465.21893038076,33276.74116545047,35754.54649337738,47370.17210627509,63075.547637299445,21803.008935398404,26893.063466624597,33485.1083987778,25032.780007322952,55593.78579347785,32640.992601712867,47610.188199087934,0.0,800.8008008008001,26483.46
840.840840840841,21598.354733107248,22517.593044216483,24867.276740272784,25972.07605708347,26875.085416174377,55193.716569685675,55791.170802823304,32415.319945977288,33254.401939137024,34705.95008344375,42617.392520208705,47513.87722768159,63825.67444292428,83237.26720399078,33343.26881604474,36154.303755053465,40787.29088397877,62833.78007401312,109178.93483427324,32342.178596371916,35445.98026398675,41689.26815709841,63280.35422716618,83680.0404370584,22328.2856211714,25341.11223556349,27490.156215556814,33917.144703887374,55492.809587184274,33308.48085122912,35809.37254562217,47390.91488890964,63088.359236761586,21809.481300381984,26913.322104441817,33498.41743601704,25039.73036281721,55626.87547802363,32648.31017758248,47642.91066325836,0.0,840.8408408408395,26483.46
880.880880880881,21590.0476687962,22553.90180854685,24871.834791793415,26029.573567772408,26899.80706794151,55204.126835070936,55826.141783602165,32408.890312108753,33286.74867131771,34706.88293297411,42658.915473307556,47540.97594229262,63873.85660152596,83253.77358999677,33372.039832117356,36222.81295480263,40824.00004500038,62834.68314948518,109204.20254211794,32332.467681412796,35478.55028506811,41687.010380688705,63302.74782479419,83717.12558979794,22357.07640142805,25363.532580071966,27539.240866014967,33949.3125980234,55520.50607798512,33339.58251956393,35864.75052672328,47411.69254655894,63101.222049796495,21815.88786716862,26933.549699723702,33511.823313988556,25046.665693137784,55659.980187743095,32655.59586949467,47675.665011386205,0.0,880.880880880879,26483.46
920.920920920921,21581.309986547443,22589.745660011886,24876.53943093765,26087.231296431703,26925.038410707395,55214.53655762792,55861.19234141964,32402.177872734355,33318.52090007407,34708.50521671657,42700.41581256162,47568.14508341208,63922.10703865528,83270.33175952965,33399.97390821311,36291.33037114744,40861.40724315983,62835.65974879447,109229.52741236877,32322.55287093629,35511.20694642169,41684.78255614487,63325.2232169585,83754.2162513805,22385.571671784994,25386.09388254133,27588.392279751017,33981.46218069535,55548.308668911,33370.062858499885,35920.66353045671,47432.50505895947,63114.13631484667,21822.229422432138,26953.74496508071,33525.32653340807,25053.586036783927,55693.099884136995,32662.84983936551,47708.45108155541,0.0,920.9209209209184,26483.46
960.9609609609611,21572.14905993705,22625.116271198967,24881.41793959428,26145.017105064624,26950.7852729685,55224.95061099348,55896.317584086886,32395.18170091577,33349.68488547929,34710.85325940046,42741.892761968964,47595.38380619451,63970.42569355724,83286.94173632759,33427.09974261941,36359.81719270214,40899.52138177036,62836.7111405228,109254.90938622909,32312.438963226457,35543.94471405731,41682.58584144911,63347.77999814255,83791.31240504648,22413.770216136567,25408.801195203872,27637.606934517484,34013.592873568865,55576.21762441703,33399.938706508445,35977.09449673029,47453.352408257706,63127.10227138644,21828.506744547838,26973.90662597134,33538.927590441774,25060.491432167342,55726.23452879361,32670.07224841584,47741.26871254512,0.0,960.9609609609615,26483.46
1001.0010010010011,21562.572104898805,22660.00496739739,24886.496880348444,26202.89666815703,26977.056892910397,55235.37320593518,55931.51328435671,32387.900991864743,33380.20591983324,34713.96421214549,42783.34555476876,47622.6912771841,64018.81250384768,83303.60354435994,33453.44491804302,36428.235956583565,40938.35111482028,62837.83860939071,109280.34840516644,32302.130546132183,35576.75825020844,41680.42140758918,63370.41776395387,83828.4140341183,22441.670923919675,25431.659296912738,27686.88147325148,34045.70410266146,55604.233207258636,33429.22697117354,36034.02629282627,47474.23457907935,63140.12015992385,21834.720603592243,26994.033420874686,33552.626976534055,25067.381917612194,55759.3840833888,32677.263257170394,47774.117743830604,0.0,1001.001001001001,26483.46
