10Dq,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_1,1_T_2_0,1_T_2_1,3_A_2,3_T_1_0,3_T_1_1,3_T_2
10210.21021021021,25292.510604626113,56172.07201447196,13695.911822979371,34143.670796118706,26929.791309549037,13271.05853442678,24358.313874461084,19218.00151975925,0.0,20705.372408887866,9007.79130954904
10250.25025025025,25310.53233757968,56228.812031710375,13694.983579014151,34219.360790275896,26967.172184645024,13271.525506591503,24392.568612448296,19295.422434895278,0.0,20740.094119039797,9045.172184645024
10290.29029029029,25328.48427665834,56285.640981740275,13694.051738530196,34295.07351986843,27004.562629199307,13271.981358038389,24426.853610069935,19372.852919489596,0.0,20774.834968108324,9082.562629199307
10330.330330330333,25346.366672559197,56342.558518009435,13693.116400004174,34370.808790564464,27041.96259528432,13272.426228510014,24461.168631728287,19450.29292561465,0.0,20809.594860238303,9119.962595284318
10370.370370370372,25364.179775982047,56399.56429454993,13692.177660092268,34446.566410439715,27079.372035265995,13272.860256003016,24495.513444158598,19527.742405636363,0.0,20844.373700161614,9157.372035265993
10410.410410410412,25381.923837614046,56456.6579659895,13691.23561366526,34522.34618993829,27116.790901801774,13273.28357679002,24529.88781640312,19605.201312212186,0.0,20879.171393193137,9194.790901801774
10450.450450450451,25399.599108114577,56513.83918756264,13690.290353842898,34598.14794183432,27154.21914783861,13273.696325441353,24564.291519785416,19682.66959828906,0.0,20913.98784522677,9232.21914783861
10490.490490490492,25417.2058381003,56571.10761512164,13689.341972027516,34673.97148119442,27191.65672661097,13274.09863484647,24598.724327884975,19760.14721710146,0.0,20948.822962731443,9269.656726610969
10530.530530530532,25434.74427813038,56628.46290514736,13688.390557936955,34749.81662534078,27229.103591638872,13274.490636235168,24633.186016512038,19837.634122169402,0.0,20983.676652747206,9307.10359163887
10570.570570570571,25452.21467869197,56685.904714759905,13687.43619963679,34825.683193815086,27266.55969672594,13274.872459198534,24667.67636368277,19915.13026729651,0.0,21018.548822881305,9344.559696725939
10610.61061061061,25469.61729018579,56743.43270172912,13686.47898357187,34901.571008343046,27304.024995957458,13275.244231709665,24702.195149594638,19992.635606568067,0.0,21053.4393813043,9382.024995957456
10650.650650650652,25486.95236291201,56801.04652448487,13685.518994597205,34977.47989279967,27341.499443698434,13275.60608014413,24736.742156602086,20070.15009434909,0.0,21088.348236746217,9419.499443698434
10690.690690690692,25504.220147056192,56858.74584212722,13684.556316008215,35053.40967317519,27378.982994591704,13275.95812930023,24771.317169192487,20147.673685282396,0.0,21123.275298492714,9456.982994591704
10730.730730730731,25521.420892675582,56916.530314436444,13683.591029570312,35129.36017754171,27416.475603556013,13276.30050241896,24805.91997396233,20225.206334286744,0.0,21158.22047638129,9494.475603556011
10770.77077077077,25538.554849685428,56974.39960188285,13682.62321554792,35205.331236020356,27453.977225784136,13276.6333212038,24840.550359593704,20302.747996554906,0.0,21193.1836807975,9531.977225784136
10810.810810810814,25555.622267845618,57032.3533656364,13681.652952732828,35281.32268074919,27491.487816741013,13276.95670584022,24875.20811683099,20380.298627551823,0.0,21228.164822671206,9569.48781674101
10850.850850850853,25572.623396747425,57090.391267576284,13680.680318472017,35357.3343458517,27529.00733216186,13277.270775014986,24909.893038457878,20457.858183012708,0.0,21263.163813472864,9607.007332161858
10890.890890890892,25589.558485800484,57148.512970300224,13679.705388694867,35433.36606740584,27566.535728050356,13277.575645935223,24944.604919274596,20535.426618941245,0.0,21298.18056520982,9644.535728050356
10930.930930930932,25606.42778421993,57206.71813713364,13678.728237939813,35509.41768341376,27604.07296067679,13277.871434347242,24979.343556075404,20613.003891607717,0.0,21333.214990422643,9682.072960676789
10970.970970970973,25623.23154101373,57265.006432138725,13677.748939380457,35585.489033772,27641.61898657623,13278.158254555154,25014.108747626335,20690.589957547203,0.0,21368.267002181492,9719.618986576232
11011.011011011013,25639.97000497023,57323.37752012326,13676.767564851163,35661.57996024233,27679.173762546747,13278.436219439265,25048.900294643216,20768.184773557758,0.0,21403.33651408248,9757.173762546747
11051.051051051052,25656.643424645794,57381.831066649334,13675.784184872055,35737.69030642308,27716.737245647568,13278.705440474201,25083.717999769884,20845.788296698618,0.0,21438.42344024408,9794.737245647568
11091.091091091092,25673.252048352755,57440.366738041914,13674.798868673599,35813.81991772108,27754.309393197338,13278.966027746887,25118.5616675567,20923.400484288428,0.0,21473.527695303586,9832.309393197338
11131.131131131133,25689.796124147477,57498.98420139721,13673.811684220622,35889.96864132406,27791.89016277234,13279.21808997425,25153.431104439296,21001.021293903475,0.0,21508.64919441355,9869.89016277234
11171.171171171172,25706.275899818545,57557.683124590876,13672.822698235837,35966.13632617358,27829.479512204707,13279.461734520713,25188.32611871753,21078.650683375883,0.0,21543.787853238246,9907.479512204709
11211.211211211212,25722.691622875256,57616.46317628617,13671.831976222926,36042.3228229385,27867.07739958071,13279.69706741549,25223.246520534725,21156.288610791926,0.0,21578.943587950213,9945.077399580712
11251.251251251251,25739.043540536208,57675.324025941816,13670.83958248913,36118.5279839889,27904.683783239012,13279.924193369669,25258.192121857104,21233.935034490263,0.0,21614.116315226773,9982.683783239012
11291.291291291293,25755.331899718105,57734.26534381979,13669.84558016739,36194.751663370494,27942.298621768943,13280.143215793061,25293.162736453534,21311.589913060237,0.0,21649.305952246592,10020.298621768943
11331.331331331332,25771.55694702466,57793.28680099293,13668.850031238031,36270.99371677956,27979.921874008793,13280.354236810863,25328.15817987539,21389.253205340126,0.0,21684.51241668625,10057.921874008793
11371.371371371371,25787.7189287358,57852.388069352426,13667.852996550007,36347.25400153822,28017.553499044112,13280.557357280091,25363.17826943676,21466.924870415485,0.0,21719.73562671685,10095.553499044112
11411.41141141141,25803.818090796973,57911.56882161511,13666.85453584175,36423.53237657033,28055.193456206038,13280.752676805845,25398.222824194818,21544.60486761745,0.0,21754.975501000667,10133.193456206038
11451.451451451452,25819.854678808602,57970.828731330635,13665.854707761555,36499.82870237768,28092.841705069615,13280.940293757332,25433.291664930446,21622.293156521067,0.0,21790.23195868778,10170.841705069615
11491.491491491492,25835.82893801578,58030.16747288845,13664.853569887573,36576.14284101666,28130.498205452117,13281.12030528369,25468.38461412905,21699.98969694361,0.0,21825.50491941274,10208.498205452117
11531.531531531531,25851.74111329809,58089.58472152476,13663.851178747433,36652.47465607542,28168.162917411424,13281.292807329655,25503.50149596166,21777.69444894296,0.0,21860.794303291317,10246.162917411424
11571.571571571574,25867.591449159594,58149.08015332916,13662.847589837418,36728.824012651334,28205.83580124438,13281.457894650983,25538.642136266197,21855.40737281595,0.0,21896.10003091718,10283.835801244377
11611.611611611614,25883.38018971905,58208.65344525123,13661.842857641313,36805.190777328964,28243.51681748514,13281.615660829702,25573.806362528958,21933.128429096752,0.0,21931.422023358664,10321.516817485139
11651.651651651653,25899.107578700205,58268.30427510698,13660.837035648834,36881.574818158355,28281.205926903593,13281.766198289162,25608.99400386637,22010.857578555246,0.0,21966.760202155536,10359.205926903593
11691.691691691693,25914.773859422323,58328.03232158515,13659.830176373722,36957.97600463376,28318.903090503743,13281.909598308901,25644.20489100689,22088.594782195432,0.0,22002.11448931579,10396.903090503742
11731.731731731734,25930.379274790874,58387.83726425334,13658.822331371464,37034.394207672754,28356.608269522112,13282.045951039316,25679.43885627317,22166.340001253844,0.0,22037.484807312485,10434.60826952211
11771.771771771773,25945.924067288335,58447.71878356398,13657.813551256668,37110.82929959564,28394.321425426155,13282.175345516147,25714.695733564393,22244.09319719793,0.0,22072.871079080534,10472.321425426157
11811.811811811813,25961.408478965226,58507.67656086021,13656.803885720086,37187.28115410535,28432.04251991272,13282.297869674778,25749.975358338845,22321.85433172453,0.0,22108.273228013622,10510.042519912718
11851.851851851852,25976.832751431266,58567.71027838165,13655.79338354534,37263.74964626758,28469.77151490646,13282.413610364378,25785.277567596695,22399.623366758315,0.0,22143.69117796107,10547.771514906462
11891.891891891893,25992.197125846666,58627.819619269954,13654.782092625248,37340.23465249137,28507.50837255831,13282.522653361793,25820.60219986293,22477.400264450203,0.0,22179.124853224726,10585.508372558308
11931.931931931933,26007.50184291366,58688.00426757419,13653.77005997791,37416.73605050994,28545.253055243924,13282.625083385363,25855.949095170552,22555.18498717586,0.0,22214.574178555915,10623.253055243924
11971.971971971972,26022.74714286811,58748.26390825626,13652.757331762416,37493.25371936195,28583.00552556218,13282.720984108451,25891.318095043935,22632.977497534157,0.0,22250.03907915239,10661.005525562181
12012.012012012012,26037.933265471314,58808.598227196,13651.743953294288,37569.78753937303,28620.765746333655,13282.810438172888,25926.709042482405,22710.77775834567,0.0,22285.519480655297,10698.765746333655
12052.052052052055,26053.06045000196,58869.006911196266,13650.729969060598,37646.337392137626,28658.533680599114,13282.89352720219,25962.121781943984,22788.58573265117,0.0,22321.015309146176,10736.533680599114
12092.092092092094,26068.12893524825,58929.48964798781,13649.715422734815,37722.90316050124,28696.30929161803,13282.97033181463,25997.55615932933,22866.401383710123,0.0,22356.526491143963,10774.309291618029
12132.132132132134,26083.13895950012,58990.04612623407,13648.700357191326,37799.484728542855,28734.092542867093,13283.040931636124,26033.012021965926,22944.224674999226,0.0,22392.05295360205,10812.092542867093
12172.172172172173,26098.09076054169,59050.67603553582,13647.684814519725,37876.08198155779,28771.883398038757,13283.105405312981,26068.489218592367,23022.05557021093,0.0,22427.594623905345,10849.883398038757
12212.212212212215,26112.984575643815,59111.37906643572,13646.66883603878,37952.69480604076,28809.68182103977,13283.163830524436,26103.987599342887,23099.89403325198,0.0,22463.15142986732,10887.681821039769
12252.252252252254,26127.82064155677,59172.15491042263,13645.652462310161,38029.32308966924,28847.487775989703,13283.216283995078,26139.507015732073,23177.740028241955,0.0,22498.72329972715,10925.487775989703
12292.292292292293,26142.599194503156,59233.003259935955,13644.635733151903,38105.96672128721,28885.301227219556,13283.26284150708,26175.04732063974,23255.593519511847,0.0,22534.310162146816,10963.301227219556
12332.332332332333,26157.320470170875,59293.92380836971,13643.618687651575,38182.62559088901,28923.122139270294,13283.303577912267,26210.608368295987,23333.454471602625,0.0,22569.911946208253,11001.122139270294
12372.372372372374,26171.98470370626,59354.916250076625,13642.60136417925,38259.29958960363,28960.95047689144,13283.338567144065,26246.19001426644,23411.322849263815,0.0,22605.528581410512,11038.950476891441
12412.412412412414,26186.592129707424,59415.980280371936,13641.583800400194,38335.98860967917,28998.78620503968,13283.367882229253,26281.792115437693,23489.198617452093,0.0,22641.159997666946,11076.78620503968
12452.452452452453,26201.142982217632,59477.11559553724,13640.566033287303,38412.692544467565,29036.629288877433,13283.391595299572,26317.414530002847,23567.081741329886,0.0,22676.806125302413,11114.629288877435
12492.492492492493,26215.637494718918,59538.321892824075,13639.548099133332,38489.41128840967,29074.4796937715,13283.409777603198,26353.057117447308,23644.972186263993,0.0,22712.466895050504,11152.479693771498
12532.532532532534,26230.075900125794,59599.59887045752,13638.530033562878,38566.14473702044,29112.337385291656,13283.422499516055,26388.719738534724,23722.86991782419,0.0,22748.14223805078,11190.337385291656
12572.572572572573,26244.458430779083,59660.94622763953,13637.511871544137,38642.89278687448,29150.202329209307,13283.429830552977,26424.402255293062,23800.774901781882,0.0,22783.832085846043,11228.202329209307
12612.612612612613,26258.78531843992,59722.36366455231,13636.493647400426,38719.6553355918,29188.074491496114,13283.431839378729,26460.104531000885,23878.68710410873,0.0,22819.536370379614,11266.074491496114
12652.652652652652,26273.05679428389,59783.85088236141,13635.475394821508,38796.4322818238,29225.95383832265,13283.428593818873,26495.826430173773,23956.606490975304,0.0,22855.25502399265,11303.95383832265
12692.692692692694,26287.273088895265,59845.40758321888,13634.457146874694,38873.22352523945,29263.840336057074,13283.420160870519,26531.56781855093,24034.533028749767,0.0,22890.98797942145,11341.840336057074
12732.732732732733,26301.434432261405,59907.033470266135,13633.43893601573,38950.02896651182,29301.73395126377,13283.406606712888,26567.32856308192,24112.466683996507,0.0,22926.73516979481,11379.73395126377
12772.772772772772,26315.54105376728,59968.728247636864,13632.420794099482,39026.84850730467,29339.63465070207,13283.387996717795,26603.108531913582,24190.407423474848,0.0,22962.496528631375,11417.634650702075
12812.812812812812,26329.59318219012,60030.491620459725,13631.402752390431,39103.68205025941,29377.54240132492,13283.364395459941,26638.907594377088,24268.355214137737,0.0,22998.27198983703,11455.542401324921
12852.852852852855,26343.591045694193,60092.32329486096,13630.384841572963,39180.529498982185,29415.457170277576,13283.3358667271,26674.725620975194,24346.310023130427,0.0,23034.061487702293,11493.457170277576
12892.892892892894,26357.534871825716,60154.2229779669,13629.36709176145,39257.39075803117,29453.37892489631,13283.302473530164,26710.562483369562,24424.271817789202,0.0,23069.864956899728,11531.378924896311
12932.932932932934,26371.42488750788,60216.190377906445,13628.349532510196,39334.26573290414,29491.30763270717,13283.264278113063,26746.418054368336,24502.2405656401,0.0,23105.6823324814,11569.307632707167
12972.972972972975,26385.261319036028,60278.225203813265,13627.33219282312,39411.15433002617,29529.243261424643,13283.221341962533,26782.29220791378,24580.21623439762,0.0,23141.513549876312,11607.243261424645
13013.013013013015,26399.0443920729,60340.327165828,13626.315101163324,39488.05645673757,29567.18577895045,13283.173725817775,26818.184819070106,24658.198791963463,0.0,23177.358544887884,11645.185778950448
13053.053053053054,26412.77433164407,60402.49597510045,13625.298285462468,39564.97202128205,29605.135153372255,13283.121489679997,26854.095764011465,24736.18820642531,0.0,23213.21725369146,11683.135153372257
13093.093093093094,26426.45136213344,60464.731343791456,13624.281773129936,39641.900932794946,29643.091352962445,13283.064692821788,26890.024920010004,24814.184446055537,0.0,23249.08961283179,11721.091352962443
13133.133133133135,26440.0757072789,60527.03298507483,13623.265591061885,39718.843101291845,29681.05434617686,13283.003393796414,26925.972165424177,24892.18747931,0.0,23284.97555922059,11759.054346176863
13173.173173173174,26453.647590168064,60589.400613139165,13622.249765650091,39795.79843765714,29719.024101653617,13282.937650446962,26961.937379687093,24970.19727482679,0.0,23320.875030134055,11797.024101653615
13213.213213213214,26467.16723323417,60651.8339431895,13621.234322790646,39872.766853633024,29757.000588211835,13282.867519915388,26997.92044329507,25048.213801425052,0.0,23356.787963210456,11835.000588211835
13253.253253253253,26480.63485825205,60714.3326914489,13620.219287892489,39949.74826180846,29794.983774850472,13282.793058651409,27033.921237796287,25126.23702810373,0.0,23392.714296447695,11872.983774850474
13293.293293293296,26494.05068633423,60776.89657515998,13619.204685885787,40026.74257560843,29832.97363074711,13282.714322421316,27069.939645779603,25204.266924040403,0.0,23428.65396820092,11910.973630747107
13333.333333333336,26507.414937927166,60839.5253125863,13618.190541230157,40103.74970928331,29870.970125256736,13282.631366316655,27105.97555086348,25282.303458590068,0.0,23464.606917180135,11948.970125256736
13373.373373373375,26520.727832807534,60902.21862301367,13617.176877922746,40180.76957789846,29908.973227910607,13282.544244762785,27142.02883768505,25360.346601283978,0.0,23500.573082447838,11986.973227910607
13413.413413413415,26533.98959007869,60964.97622675138,13616.163719506145,40257.802097323925,29946.98290841504,13282.453011527326,27178.099391889336,25438.39632182845,0.0,23536.55240341666,12024.982908415037
13453.453453453456,26547.200428167205,61027.7978451333,13615.151089076182,40334.84718422432,29984.999136650255,13282.357719728512,27214.18710011854,25516.45259010371,0.0,23572.544819847055,12062.999136650255
13493.493493493495,26560.360564819523,61090.68320051892,13614.139009289562,40411.90475604889,30023.021882669225,13282.25842184342,27250.291850001533,25594.51537616272,0.0,23608.550271844957,12101.021882669225
13533.533533533535,26573.47021709868,61153.63201629435,13613.127502371357,40488.97473102168,30061.05111669652,13282.155169716083,27286.41353014342,25672.584650230052,0.0,23644.568699859505,12139.051116696519
13573.573573573574,26586.529601381204,61216.64401687312,13612.116590122387,40566.05702813194,30099.086809127162,13282.048014565506,27322.552030115243,25750.660382700735,0.0,23680.60004468075,12177.086809127162
13613.613613613616,26599.53893335406,61279.718927696944,13611.106293926438,40643.151567124565,30137.128930525498,13281.937006993574,27358.707240443808,25828.742544139117,0.0,23716.644247437383,12215.1289305255
13653.653653653655,26612.498428011684,61342.85647523648,13610.096634757378,40720.25826849078,30175.17745162408,13281.82219699287,27394.879052601635,25906.831105277735,0.0,23752.701249594505,12253.17745162408
13693.693693693695,26625.40829965321,61406.05638699186,13609.08763318612,40797.37705345895,30213.232343322536,13281.703633954354,27431.06735899702,25984.92603701623,0.0,23788.770992951377,12291.232343322536
13733.733733733734,26638.26876187966,61469.31839149328,13608.079309387474,40874.50784398547,30251.293576686472,13281.581366674975,27467.272052964236,26063.027310420206,0.0,23824.85341963921,12329.293576686472
13773.773773773775,26651.08002759135,61532.64221830139,13607.071683146876,40951.65056274587,30289.36112294637,13281.45544336516,27503.493028753808,26141.13489672015,0.0,23860.948472118966,12367.361122946371
13813.813813813815,26663.842308985317,61596.02759800767,13606.064773866976,41028.80513312601,30327.43495349649,13281.32591165622,27539.730181522944,26219.248767310306,0.0,23897.056093179162,12405.43495349649
13853.853853853854,26676.5558175529,61659.47426223468,13605.058600574146,41105.97147921343,30365.515039893788,13281.192818607651,27575.983407326068,26297.368893747644,0.0,23933.17622593372,12443.515039893788
13893.893893893894,26689.22076407735,61722.981943636354,13604.053181924843,41183.14952578885,30403.601353856848,13281.056210714336,27612.252603105466,26375.495247750743,0.0,23969.3088138198,12481.601353856848
13933.933933933935,26701.83735863158,61786.55037589803,13603.048536211852,41260.33919831775,30441.6938672648,13280.916133913648,27648.537666682016,26453.627801198738,0.0,24005.453800595667,12519.6938672648
13973.973973973974,26714.405810576005,61850.17929373654,13602.044681370458,41337.54042294208,30479.79255215627,13280.772633592484,27684.83849674608,26531.766526130246,0.0,24041.611130338562,12557.792552156268
14014.014014014014,26726.926328556438,61913.8684329002,13601.04163498445,41414.75312647218,30517.897380728315,13280.625754594163,27721.154992848453,26609.911394742332,0.0,24077.780747442615,12595.897380728315
14054.054054054053,26739.39912050211,61977.61753016867,13600.039414292069,41491.977236378705,30556.008325335384,13280.475541225267,27757.487055391448,26688.06237938944,0.0,24113.962596616715,12634.008325335384
14094.094094094096,26751.824393623756,62041.42632335283,13599.038036191832,41569.21268078475,30594.125358488294,13280.322037262396,27793.83458562009,26766.219452582387,0.0,24150.156622882485,12672.125358488292
14134.134134134136,26764.20235441179,62105.2945512945,13598.037517248242,41646.45938845806,30632.24845285315,13280.165285958796,27830.19748561337,26844.382586987285,0.0,24186.362771572167,12710.248452853151
14174.174174174175,26776.53320863461,62169.22195386619,13597.03787369742,41723.71728880338,30670.377581250403,13280.00533005094,27866.575658275688,26922.551755424574,0.0,24222.580988326627,12748.3775812504
14214.214214214217,26788.817161336883,62233.20827197061,13596.039121452608,41800.98631185488,30708.512716653742,13279.842211764992,27902.96900732828,27000.72693086796,0.0,24258.81121909327,12786.512716653744
14254.254254254256,26801.05441683802,62297.25324754031,13595.041276109612,41878.26638826872,30746.653832189164,13279.67597282321,27939.377437300864,27078.90808644342,0.0,24295.053410124077,12824.653832189166
14294.294294294295,26813.245178730678,62361.35662353717,13594.044352952113,41955.55744931573,30784.800901133924,13279.506654450252,27975.800853523306,27157.09519542822,0.0,24331.307507973554,12862.800901133925
14334.334334334335,26825.389649879362,62425.51814395175,13593.048366956904,42032.8594268742,30822.953896915555,13279.33429737938,28012.239162117396,27235.28823124989,0.0,24367.573459496776,12900.953896915556
14374.374374374376,26837.488032419078,62489.737553802704,13592.053332799045,42110.17225342274,30861.112793110893,13279.158941858635,28048.69226998877,27313.48716748527,0.0,24403.851211847406,12939.112793110891
14414.414414414416,26849.540527754107,62554.01459913604,13591.059264856898,42187.49586203325,30899.277563445074,13278.980627656876,28085.160084818854,27391.69197785949,0.0,24440.140712475724,12977.277563445072
14454.454454454455,26861.54733655681,62618.349027024335,13590.066177217093,42264.83018636405,30937.44818179057,13278.79939406975,28121.642515056934,27469.902636245028,0.0,24476.441909126686,13015.44818179057
14494.494494494495,26873.508658766557,62682.74058556594,13589.07408367942,42342.17516065308,30975.62462216625,13278.61527992563,28158.139469912374,27548.119116660746,0.0,24512.754749838008,13053.62462216625
14534.534534534538,26885.424693588688,62747.189023884086,13588.082997761616,42419.530719711154,31013.80685873639,13278.428323591412,28194.650859346828,27626.341393270923,0.0,24549.07918293824,13091.806858736389
14574.574574574577,26897.295639493554,62811.694092125865,13587.092932704054,42496.89679891536,31051.99486580971,13278.23856297826,28231.17659406658,27704.569440384283,0.0,24585.41515704484,13129.99486580971
14614.614614614617,26909.12169421567,62876.25554146126,13586.103901474395,42574.27333420253,31090.188617838467,13278.046035547291,28267.716585515023,27782.80323245308,0.0,24621.762621062313,13168.188617838467
14654.654654654656,26920.90305475289,62940.8731240821,13585.115916772122,42651.66026206287,31128.388089417494,13277.850778315165,28304.270745865168,27861.042744072147,0.0,24658.121524180333,13206.388089417494
14694.694694694697,26932.639917365676,63005.54659320088,13584.128991033012,42729.05751953354,31166.59325528328,13277.652827859616,28340.83898801224,27939.287949977974,0.0,24694.49181587186,13244.593255283278
14734.734734734737,26944.33247757644,63070.275703049614,13583.143136433539,42806.46504419252,31204.804090313028,13277.452220324898,28377.421225566417,28017.538825047763,0.0,24730.873445891317,13282.804090313028
14774.774774774776,26955.98093016892,63135.060208878574,13582.158364895147,42883.88277415234,31243.020569523746,13277.248991427146,28414.017372845567,28095.79534429852,0.0,24767.266364272713,13321.020569523746
14814.814814814816,26967.585469187703,63199.899866955006,13581.174688088555,42961.31064805415,31281.24266807135,13277.043176459727,28450.62734486816,28174.057482886165,0.0,24803.670521327884,13359.24266807135
14854.854854854857,26979.146287937692,63264.79443456179,13580.192117437868,43038.74860506161,31319.47036124974,13276.83481029843,28487.25105734619,28252.325216104597,0.0,24840.085867644622,13397.47036124974
14894.894894894896,26990.66357898376,63329.74366999604,13579.210664124701,43116.1965848551,31357.7036244899,13276.623927406672,28523.888426678233,28330.598519384796,0.0,24876.512354084905,13435.703624489899
14934.934934934936,27002.13753415039,63394.74733256767,13578.230339092206,43193.654527625855,31395.94243335903,13276.410561840587,28560.539369942537,28408.877368293965,0.0,24912.949931783125,13473.942433359029
14974.974974974975,27013.568344521416,63459.80518259785,13577.251153049014,43271.12237407025,31434.18676355963,13276.194747254056,28597.203804890232,28487.161738534607,0.0,24949.39855214429,13512.186763559632
15015.015015015017,27024.956200439774,63524.91698141751,13576.27311647313,43348.60006538416,31472.436590928646,13275.976516903675,28633.8816499386,28565.451605943665,0.0,24985.858166842278,13550.436590928646
15055.055055055056,27036.301291507392,63590.082491365756,13575.29623961577,43426.08754325738,31510.691891436578,13275.755903653673,28670.572824164425,28643.746946491636,0.0,25022.3287278181,13588.691891436578
15095.095095095096,27047.603806585095,63655.30147578817,13574.3205325051,43503.58474986816,31548.95264118663,13275.532939980749,28707.277247297417,28722.04773628173,0.0,25058.81018727817,13626.952641186632
15135.135135135135,27058.86393379255,63720.573699035136,13573.346004949937,43581.09162787775,31587.218816413842,13275.307657978825,28743.994839713723,28800.35395154898,0.0,25095.30249769255,13665.218816413842
15175.175175175176,27070.081860508297,63785.89892646017,13572.372666543375,43658.608120425095,31625.490393484233,13275.080089363788,28780.7255224295,28878.665568659413,0.0,25131.80561179329,13703.490393484233
15215.215215215216,27081.25777336984,63851.276924418074,13571.400526666366,43736.13417112155,31663.767348893954,13274.850265478128,28817.469217094564,28956.982564109174,0.0,25168.319482572693,13741.767348893954
15255.255255255255,27092.39185827379,63916.707460263126,13570.42959449122,43813.6697240457,31702.049659268458,13274.618217295534,28854.225845986126,29035.304914523716,0.0,25204.844063281656,13780.049659268458
15295.295295295295,27103.48430037603,63982.19030234725,13569.45987898504,43891.21472373824,31740.337301361636,13274.383975425411,28890.995332002563,29113.632596656935,0.0,25241.379307427982,13818.337301361636
15335.335335335338,27114.535284091995,64047.72522001808,13568.49138891316,43968.76911519692,31778.630252055045,13274.147570117397,28927.777598657354,29191.96558739038,0.0,25277.925168774746,13856.630252055043
15375.375375375377,27125.54499309694,64113.31198361703,13567.524132842409,44046.33284387156,31816.928488356985,13273.909031265695,28964.5725700729,29270.303863732363,0.0,25314.481601338597,13894.928488356987
15415.415415415417,27136.51361032632,64178.95036447729,13566.558119144454,44123.90585565915,31855.231987401807,13273.668388413524,29001.38017097467,29348.64740281722,0.0,25351.04855938819,13933.231987401805
15455.455455455458,27147.44131797616,64244.64013492181,13565.593355998979,44201.48809689899,31893.540726448984,13273.425670757337,29038.200326685168,29426.99618190444,0.0,25387.625997442505,13971.540726448982
15495.495495495497,27158.328297503547,64310.38106826121,13564.629851396867,44279.079514367884,31931.854682882375,13273.18090715112,29075.032963118138,29505.350178377874,0.0,25424.213870269254,14009.854682882376
15535.535535535537,27169.174729627084,64376.17293879176,13563.667613143327,44356.68005527551,31970.173834209418,13272.934126110555,29111.87800677275,29583.709369744956,0.0,25460.8121328833,14048.17383420942
15575.575575575576,27179.980794327494,64442.01552179313,13562.706648860934,44434.28966725968,32008.498158060305,13272.685355817153,29148.735384727886,29662.073733635883,0.0,25497.42074054504,14086.498158060307
15615.615615615618,27190.746670848166,64507.908593526285,13561.746965992656,44511.90829838179,32046.827632187225,13272.434624122343,29185.605024636487,29740.443247802843,0.0,25534.03964875883,14124.827632187224
15655.655655655657,27201.472537695827,64573.85193123127,13560.78857180481,44589.53589712229,32085.162234463547,13272.181958551491,29222.48685471994,29818.817890119204,0.0,25570.668813271437,14163.162234463545
15695.695695695696,27212.158572641238,64639.84531312491,13559.831473389964,44667.172412376196,32123.50194288308,13271.927386307882,29259.380803762575,29897.197638578775,0.0,25607.30819007046,14201.501942883076
15735.735735735736,27222.80495271991,64705.88851839864,13558.875677669825,44744.81779344872,32161.846735559273,13271.67093427663,29296.286801106176,29975.58247129501,0.0,25643.95773538281,14239.846735559271
15775.775775775779,27233.41185423289,64771.981327216046,13557.921191398027,44822.47199005091,32200.19659072447,13271.412629028571,29333.20477664459,30053.972366500246,0.0,25680.617405673154,14278.19659072447
15815.815815815818,27243.979452747575,64838.12352071064,13556.9680211629,44900.13495229531,32238.55148672911,13271.15249682405,29370.13466081835,30132.367302544924,0.0,25717.2871576424,14316.55148672911
15855.855855855858,27254.50792309861,64904.31488098344,13556.016173390224,44977.80663069182,32276.911402041023,13270.890563616736,29407.076384609452,30210.767257896878,0.0,25753.96694822619,14354.911402041023
15895.895895895897,27264.997439388746,64970.55519110055,13555.065654345875,45055.48697614343,32315.276315244653,13270.626855057319,29444.02987953609,30289.172211140547,0.0,25790.65673459341,14393.276315244653
15935.935935935939,27275.448174989826,65036.844235090786,13554.116470138464,45133.17593994216,32353.64620504031,13270.361396497188,29480.99507764749,30367.582140976247,0.0,25827.356474144675,14431.64620504031
15975.975975975978,27285.860302543748,65103.181797943085,13553.168626721923,45210.87347376491,32392.021050243417,13270.094212992051,29517.9719115188,30445.997026219393,0.0,25864.066124510853,14470.021050243417
16016.016016016018,27296.2339939635,65169.56766560413,13552.22212989807,45288.57952966957,32430.40082978382,13269.825329305546,29554.960314246076,30524.416845799835,0.0,25900.78564355162,14508.400829783819
16056.056056056057,27306.569420434233,65236.001624975805,13551.276985319093,45366.29406009095,32468.78552270502,13269.554769912738,29591.960219441247,30602.841578761076,0.0,25937.51498935398,14546.78552270502
16096.096096096098,27316.866752414346,65302.48346391258,13550.333198490016,45444.0170178369,32507.17510816346,13269.282559003626,29628.971561227194,30681.27120425956,0.0,25974.25412023082,14585.175108163461
16136.136136136138,27327.12615963664,65369.01297121899,13549.390774771135,45521.74835608449,32545.569565427813,13269.008720486603,29665.994274232886,30759.70570156395,0.0,26011.002994719485,14623.569565427813
16176.176176176177,27337.347811109477,65435.58993664703,13548.44971938038,45599.48802837613,32583.968873878253,13268.733277991812,29703.02829358852,30838.14505005443,0.0,26047.76157158033,14661.968873878253
16216.216216216217,27347.531875118028,65502.21415089352,13547.510037395681,45677.23598861586,32622.37301300577,13268.456254874553,29740.073554920775,30916.589229221987,0.0,26084.529809795324,14700.37301300577
