delta_B,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_1,1_T_2_0,1_T_2_1,3_A_2,3_T_1_0,3_T_1_1,3_T_2
26.770957003515143,33.31273997280446,89.9662361852278,15.591707602722003,68.58843134600794,45.59006947436497,15.361594449365075,42.04758749584971,51.52149159415918,0.0,37.73011217777293,24.750534590644037
26.817515189608212,33.31935379092586,90.05032408427955,15.590899132612314,68.67994153329079,45.63542033295155,15.361183972259077,42.0921415040358,51.61340063883883,0.0,37.77425570885302,24.795885449230617
26.86407337570128,33.32594701847948,90.13443836508391,15.590092167342139,68.77145600691892,45.68077408713054,15.360773667034609,42.13670113152517,51.70531257911089,0.0,37.818405031117926,24.841239203409604
26.910631561794357,33.33251974135294,90.21857892149497,15.589286704012736,68.86297474953285,45.7261307267728,15.36036353726287,42.18126635448835,51.79722740484622,0.0,37.86256012430936,24.886595843051865
26.957189747887426,33.339072045014525,90.30274564787786,15.588482739721366,68.9544977438687,45.771490241795036,15.35995358647081,42.225837149231815,51.889145105961525,0.0,37.90672096826077,24.9319553580741
27.003747933980495,33.34560401451534,90.3869384391062,15.58768027156156,69.04602497275766,45.816852622159615,15.359543818141661,42.27041349219707,51.98106567241918,0.0,37.950887542896865,24.977317738438682
27.050306120073564,33.352115734491406,90.47115719055944,15.586879296623252,69.13755641912529,45.86221785787427,15.359134235715365,42.31499535995961,52.0729890942269,0.0,37.99505982823312,25.02268297415334
27.096864306166633,33.358607289165775,90.55540179812023,15.58607981199292,69.22909206599077,45.90758593899184,15.358724842589039,42.35958272922801,52.164915361437544,0.0,38.03923780437519,25.068051055270914
27.143422492259702,33.365078762350635,90.6396721581718,15.585281814753808,69.32063189646632,45.95295685561006,15.358315642117457,42.40417557684297,52.25684446414884,0.0,38.08342145151857,25.113421971889135
27.189980678352775,33.3715302374494,90.7239681675955,15.584485301986051,69.41217589375654,45.998330597871295,15.357906637613489,42.44877387977633,52.34877639250313,0.0,38.127610749947955,25.158795714150365
27.236538864445844,33.377961797458795,90.80828972376807,15.583690270766844,69.50372404115771,46.04370715596228,15.357497832348537,42.49337761513017,52.440711136687185,0.0,38.171805680036854,25.204172272241347
27.283097050538917,33.384373524970954,90.8926367245592,15.582896718170618,69.59527632205722,46.089086520113916,15.357089229553011,42.53798676013591,52.53264868693191,0.0,38.21600622224705,25.249551636392987
27.329655236631986,33.390765502175434,90.9770090683289,15.58210464126917,69.68683271993284,46.134468680601,15.356680832416727,42.58260129215329,52.62458903351206,0.0,38.260212357128154,25.29493379688007
27.376213422725055,33.39713781086133,91.061406653925,15.581314037131834,69.77839321835215,46.17985362774199,15.356272644089367,42.62722118866958,52.71653216674612,0.0,38.304424065317086,25.34031874402107
27.422771608818124,33.4034905324193,91.14582938068065,15.580524902825648,69.86995780097197,46.22524135189881,15.355864667680919,42.67184642729858,52.808478076996,0.0,38.348641327537635,25.385706468177883
27.469329794911193,33.409823747843575,91.23027714841179,15.579737235415449,69.9615264515376,46.27063184347652,15.355456906262049,42.7164769857798,52.90042675466678,0.0,38.39286412459999,25.43109695975559
27.515887981004262,33.41613753773406,91.31474985741463,15.578951031964095,70.05309915388227,46.316025092923184,15.3550493628646,42.76111284197751,52.992378190206516,0.0,38.43709243740025,25.476490209202254
27.56244616709733,33.422431982298285,91.39924740846317,15.578166289532538,70.14467589192661,46.36142109072957,15.354642040481925,42.80575397387988,53.08433237410597,0.0,38.481326246919956,25.521886207008638
27.6090043531904,33.42870716135345,91.48376970280675,15.577383005180009,70.23625664967788,46.40681982742894,15.354234942069354,42.85040035959813,53.17628929689841,0.0,38.52556553422563,25.567284943708014
27.655562539283473,33.43496315432844,91.56831664216757,15.576601175964145,70.32784141122954,46.452221293596835,15.353828070544566,42.89505197736563,53.26824894915939,0.0,38.569810280468346,25.61268640987591
27.702120725376542,33.44120004026579,91.65288812873816,15.57582079894114,70.4194301607605,46.49762547985081,15.353421428788026,42.939708805537066,53.36021132150643,0.0,38.61406046688323,25.658090596129888
27.74867891146961,33.4474178978237,91.73748406517913,15.575041871165842,70.51102288253466,46.543032376850256,15.353015019643337,42.98437082258755,53.45217640459894,0.0,38.65831607478902,25.70349749312932
27.79523709756268,33.453616805277974,91.82210435461653,15.574264389691935,70.60261956090025,46.588441975296085,15.35260884591766,43.02903800711183,53.54414418913784,0.0,38.702577085587635,25.748907091575155
27.84179528365575,33.45979684052404,91.90674890063958,15.573488351572038,70.69422018028925,46.633854265930644,15.352202910382115,43.07371033782343,53.63611466586548,0.0,38.74684348076369,25.794319382209718
27.888353469748818,33.46595808107887,91.9914176072982,15.572713753857844,70.7858247252169,46.67926923953737,15.351797215772127,43.11838779355379,53.728087825565254,0.0,38.79111524188406,25.83973435581644
27.934911655841887,33.47210060408294,92.0761103791006,15.57194059360025,70.87743318028097,46.72468688694062,15.351391764787847,43.16307035325149,53.820063659061574,0.0,38.83539235059748,25.885152003219684
27.981469841934956,33.478224486302175,92.160827121011,15.57116886784947,70.96904553016138,46.77010719900542,15.350986560094483,43.2077579959814,53.91204215721945,0.0,38.87967478863403,25.930572315284493
28.028028028028036,33.48432980412987,92.24556773844711,15.570398573655169,71.06066175961949,46.81553016663733,15.350581604322718,43.252450700923916,54.00402331094443,0.0,38.92396253780477,25.975995282916397
28.074586214121105,33.49041663358865,92.33033213727789,15.569629708066584,71.15228185349763,46.860955780782106,15.350176900069046,43.29714844737406,54.09600711118228,0.0,38.968255580001255,26.021420897061176
28.121144400214174,33.496485050332325,92.41512022382112,15.56886226813263,71.24390579671848,46.906384032425564,15.34977244989614,43.34185121474082,54.18799354891881,0.0,39.01255389719509,26.066849148704637
28.167702586307243,33.50253512964783,92.49993190484116,15.568096250902029,71.33553357428465,46.95181491259334,15.349368256333213,43.38655898254623,54.27998261517965,0.0,39.05685747143758,26.112280028872412
28.214260772400312,33.50856694645716,92.58476708754657,15.567331653423429,71.42716517127798,46.9972484123507,15.348964321876402,43.43127173042469,54.371974301030086,0.0,39.10116628485923,26.157713528629774
28.26081895849338,33.51458057531916,92.66962567958774,15.56656847274549,71.51880057285908,47.04268452280228,15.348560648989062,43.475989438122134,54.463968597574734,0.0,39.14548031966934,26.203149639081353
