10Dq,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_3_0,1_T_3_1,3_T_1_0,3_T_1_1,1_T_1,3_T_2,3_A_2
9129.12912912913,24779.127931072886,54676.288994195005,13719.598479318738,32109.818445949146,13254.084230193326,23446.20356594543,0.0,19775.487796138757,25924.708462633942,8002.308462633944,17131.437591763075
9169.16916916917,24799.129124013914,54730.49430744821,13718.812324018909,32184.81110744321,13254.911308501334,23479.542953791617,0.0,19809.65426229295,25961.811715731063,8039.411715731061,17208.580884900228
9209.20920920921,24819.05381737352,54784.79808465965,13718.01907309661,32259.83282893655,13255.722745937768,23512.919946886177,0.0,19843.842692823946,25998.92595101658,8076.52595101658,17285.73516022579
9249.24924924925,24838.90225523794,54839.19996841291,13717.218890736496,32334.883332914353,13256.518738610232,23546.33423579137,0.0,19878.0529744016,26036.051111825425,8113.651111825426,17362.900361074673
9289.28928928929,24858.674682184603,54893.69960150708,13716.411937995268,32409.96234569642,13257.29948019146,23579.785514210937,0.0,19912.2849944024,26073.187141845843,8150.7871418458435,17440.076431135134
9329.32932932933,24878.371343261468,54948.296626972515,13715.598372865508,32485.06959736847,13258.065161948172,23613.27347895648,0.0,19946.538640904655,26110.33398511699,8187.933985116992,17517.26331444632
9369.369369369371,24897.992483966606,55002.99068808645,13714.778350338023,32560.204821715037,13258.815972769631,23646.797829914052,0.0,19980.813802683686,26147.49158602653,8225.091586026529,17594.4609553959
9409.40940940941,24917.538350227966,55057.781428388495,13713.952022462843,32635.367756153624,13259.552099195977,23680.35827001108,0.0,20015.11036920706,26184.659889308234,8262.259889308234,17671.669298717643
9449.44944944945,24937.009188383323,55112.668491696,13713.119538408835,32710.558141670488,13260.273725446323,23713.954505183545,0.0,20049.42823062987,26221.838840039658,8299.43884003966,17748.888289489114
9489.48948948949,24956.405245160422,55167.65152211908,13712.281044521946,32785.77572275756,13260.981033446566,23747.586244343445,0.0,20083.76727779001,26259.02838363975,8336.62838363975,17826.117873129242
9529.529529529531,24975.726767657317,55222.73016407573,13711.436684382197,32861.02024735086,13261.674202856979,23781.25319934655,0.0,20118.12740220353,26296.22846586653,8373.828465866529,17903.357995396058
9569.56956956957,24994.974003322925,55277.9040623066,13710.586598859374,32936.29146677016,13262.353411099522,23814.955084960442,0.0,20152.508496059963,26333.439032814764,8411.039032814766,17980.608602384338
9609.609609609612,25014.147199937717,55333.17286188964,13709.730926167489,33011.58913565987,13263.018833384913,23848.69161883284,0.0,20186.910452217748,26370.660030913677,8448.26003091368,18057.86964052329
9649.649649649651,25033.2466055947,55388.53620825458,13708.869801918032,33086.91301193126,13263.670642739435,23882.462521460206,0.0,20221.33316419964,26407.891406924646,8485.491406924644,18135.141056574295
9689.68968968969,25052.27246868048,55443.99374719737,13708.003359172044,33162.2628567058,13264.30901003149,23916.267516156662,0.0,20255.776526188154,26445.13310793892,8522.733107938922,18212.422797628613
9729.72972972973,25071.22503785663,55499.54512489416,13707.131728491047,33237.63843425974,13264.934103997897,23950.106329023165,0.0,20290.240433021063,26482.385081375396,8559.985081375395,18289.71481110513
9769.769769769771,25090.104562041193,55555.18998791548,13706.255037986833,33313.03951196984,13265.546091269916,23983.978688916985,0.0,20324.7247801869,26519.647274978335,8597.247274978337,18367.017044748107
9809.80980980981,25108.911290390355,55610.92798323995,13705.373413370164,33388.46586026014,13266.145136399029,24017.88432742147,0.0,20359.2294638205,26556.919636815153,8634.519636815156,18444.329446624964
9849.84984984985,25127.645472280423,55666.75875826802,13704.486977998438,33463.91725255,13266.731401882465,24051.822978816126,0.0,20393.75438069859,26594.202115274224,8671.802115274222,18521.651965124074
9889.88988988989,25146.307357289865,55722.681960835405,13703.595852922246,33539.39346520302,13267.305048188451,24085.79438004693,0.0,20428.299428235376,26631.494659062635,8709.094659062635,18598.984548952525
9929.929929929931,25164.89719518167,55778.69723922646,13702.70015693097,33614.89427747716,13267.866233781215,24119.798270696978,0.0,20462.864504478195,26668.79721720406,8746.397217204063,18676.327147133994
9969.96996996997,25183.415235885823,55834.8042421873,13701.800006597365,33690.41947147576,13268.415115145724,24153.834392957426,0.0,20497.449508103153,26706.10973903656,8783.709739036562,18753.67970900653
10010.010010010012,25201.861729481996,55891.00261893886,13700.895516321158,33765.9688320997,13268.951846812175,24187.90249159867,0.0,20532.054338410846,26743.43217421043,8821.032174210428,18831.042184220438
10050.050050050051,25220.236926182464,55947.29201918964,13699.986798371721,33841.542147000386,13269.476581380206,24222.002313941848,0.0,20566.67889532206,26780.764472686053,8858.364472686053,18908.414522736104
10090.09009009009,25238.541076315196,56003.67209314844,13699.073962929828,33917.1392065338,13269.989469542885,24256.133609830656,0.0,20601.32307937354,26818.106584731817,8895.706584731815,18985.796674821908
10130.13013013013,25256.774430307116,56060.142491536775,13698.157118128463,33992.759803715424,13270.490660110392,24290.296131603365,0.0,20635.98679171376,26855.458460921946,8933.058460921944,19063.188591052076
10170.170170170171,25274.93723866766,56116.70286560125,13697.23637009282,34068.403734176085,13270.980300033505,24324.48963406523,0.0,20670.669934098736,26892.820052134455,8970.420052134454,19140.590222304625
10210.21021021021,25293.029751972375,56173.3528671257,13696.31182297937,34144.07079611871,13271.45853442678,24358.713874461086,0.0,20705.372408887866,26930.191309549038,9007.79130954904,19218.00151975925
10250.25025025025,25311.052220846872,56230.092148443175,13695.383579014151,34219.7607902759,13271.925506591502,24392.968612448298,0.0,20740.094119039797,26967.572184645025,9045.172184645024,19295.422434895278
10290.29029029029,25329.00489595086,56286.92036244775,13694.451738530195,34295.47351986842,13272.381358038388,24427.253610069936,0.0,20774.834968108324,27004.962629199308,9082.562629199307,19372.852919489596
10330.330330330333,25346.888027962443,56343.837162606185,13693.516400004173,34371.20879056446,13272.826228510014,24461.56863172829,0.0,20809.594860238303,27042.362595284318,9119.962595284318,19450.29292561465
10370.370370370372,25364.701867562573,56400.842202969405,13692.577660092267,34446.96641043972,13273.260256003015,24495.9134441586,0.0,20844.373700161614,27079.772035265993,9157.372035265993,19527.742405636363
10410.410410410412,25382.446665419724,56457.93513818381,13691.63561366526,34522.74618993829,13273.68357679002,24530.287816403117,0.0,20879.171393193137,27117.190901801776,9194.790901801774,19605.201312212186
10450.450450450451,25400.12267217476,56515.115623502454,13690.690353842898,34598.547941834324,13274.096325441353,24564.691519785418,0.0,20913.98784522677,27154.61914783861,9232.21914783861,19682.66959828906
10490.490490490492,25417.73013842597,56572.38331479597,13689.741972027516,34674.37148119442,13274.49863484647,24599.124327884972,0.0,20948.822962731443,27192.05672661097,9269.656726610969,19760.14721710146
10530.530530530532,25435.26931471431,56629.73786856343,13688.790557936954,34750.21662534078,13274.890636235168,24633.58601651204,0.0,20983.676652747206,27229.50359163887,9307.10359163887,19837.634122169402
10570.570570570571,25452.74045150887,56687.178941943,13687.83619963679,34826.08319381508,13275.272459198535,24668.076363682772,0.0,21018.548822881305,27266.95969672594,9344.559696725939,19915.13026729651
10610.61061061061,25470.14379919249,56744.70619272243,13686.878983571869,34901.97100834304,13275.644231709663,24702.595149594636,0.0,21053.4393813043,27304.424995957455,9382.024995957456,19992.635606568067
10650.650650650652,25487.479608047586,56802.31927934929,13685.918994597205,34977.87989279967,13276.00608014413,24737.142156602087,0.0,21088.348236746217,27341.899443698436,9419.499443698434,20070.15009434909
10690.690690690692,25504.748128242154,56860.01786094126,13684.956316008214,35053.809673175194,13276.35812930023,24771.71716919249,0.0,21123.275298492714,27379.382994591702,9456.982994591704,20147.673685282396
10730.730730730731,25521.949609816,56917.80159729603,13683.991029570312,35129.76017754171,13276.70050241896,24806.31997396233,0.0,21158.22047638129,27416.87560355601,9494.475603556011,20225.206334286744
10770.77077077077,25539.084302667125,56975.670148901154,13683.023215547919,35205.73123602036,13277.0333212038,24840.9503595937,0.0,21193.1836807975,27454.377225784134,9531.977225784136,20302.747996554906
10810.810810810814,25556.1524565383,57033.62317694372,13682.052952732827,35281.72268074919,13277.35670584022,24875.60811683099,0.0,21228.164822671206,27491.887816741008,9569.48781674101,20380.298627551823
10850.850850850853,25573.154321003844,57091.66034331987,13681.080318472017,35357.7343458517,13277.670775014985,24910.293038457876,0.0,21263.163813472864,27529.407332161856,9607.007332161858,20457.858183012708
10890.890890890892,25590.090145456605,57149.7813106441,13680.105388694867,35433.76606740584,13277.975645935221,24945.004919274594,0.0,21298.18056520982,27566.935728050354,9644.535728050356,20535.426618941245
10930.930930930932,25606.96017909509,57207.98574225849,13679.128237939813,35509.81768341376,13278.271434347242,24979.743556075402,0.0,21333.214990422643,27604.472960676787,9682.072960676789,20613.003891607717
10970.970970970973,25623.764670910772,57266.27330224169,13678.148939380457,35585.889033772,13278.558254555155,25014.508747626336,0.0,21368.267002181492,27642.01898657623,9719.618986576232,20690.589957547203
11011.011011011013,25640.503869675682,57324.64365541781,13677.167564851163,35661.97996024233,13278.836219439265,25049.300294643217,0.0,21403.33651408248,27679.573762546745,9757.173762546747,20768.184773557758
11051.051051051052,25657.178023930028,57383.0964673651,13676.184184872054,35738.09030642308,13279.1054404742,25084.117999769882,0.0,21438.42344024408,27717.137245647566,9794.737245647568,20845.788296698618
11091.091091091092,25673.787381970134,57441.63140442454,13675.198868673599,35814.21991772107,13279.366027746886,25118.961667556698,0.0,21473.527695303586,27754.709393197336,9832.309393197338,20923.400484288428
11131.131131131133,25690.332191836504,57500.24813370818,13674.211684220621,35890.368641324065,13279.61808997425,25153.831104439298,0.0,21508.64919441355,27792.29016277234,9869.89016277234,21001.021293903475
11171.171171171172,25706.812701302035,57558.94632310738,13673.222698235837,35966.536326173584,13279.861734520713,25188.72611871753,0.0,21543.787853238246,27829.87951220471,9907.479512204709,21078.650683375883
11211.211211211212,25723.229157860493,57617.72564130093,13672.231976222924,36042.7228229385,13280.09706741549,25223.64652053472,0.0,21578.943587950213,27867.47739958071,9945.077399580712,21156.288610791926
11251.251251251251,25739.58180871509,57676.58575776293,13671.239582489128,36118.9279839889,13280.324193369668,25258.592121857102,0.0,21614.116315226773,27905.08378323901,9982.683783239012,21233.935034490263
11291.291291291293,25755.870900767288,57735.5263427706,13670.24558016739,36195.151663370496,13280.54321579306,25293.562736453532,0.0,21649.305952246592,27942.69862176894,10020.298621768943,21311.589913060237
11331.331331331332,25772.096680605744,57794.54706741184,13669.25003123803,36271.39371677955,13280.754236810862,25328.558179875392,0.0,21684.51241668625,27980.32187400879,10057.921874008793,21389.253205340126
11371.371371371371,25788.25939449547,57853.647603592755,13668.252996550007,36347.65400153822,13280.957357280091,25363.57826943676,0.0,21719.73562671685,28017.95349904411,10095.553499044112,21466.924870415485
11411.41141141141,25804.359288367144,57912.827624044934,13667.254535841748,36423.93237657032,13281.152676805845,25398.62282419482,0.0,21754.975501000667,28055.593456206036,10133.193456206038,21544.60486761745
11451.451451451452,25820.396607806586,57972.08680233266,13666.254707761555,36500.22870237767,13281.340293757332,25433.691664930448,0.0,21790.23195868778,28093.241705069617,10170.841705069615,21622.293156521067
11491.491491491492,25836.371598044425,58031.42481285981,13665.253569887573,36576.54284101666,13281.52030528369,25468.78461412905,0.0,21825.50491941274,28130.89820545212,10208.498205452117,21699.98969694361
11531.531531531531,25852.28450394595,58090.84133087691,13664.251178747432,36652.874656075415,13281.692807329655,25503.90149596166,0.0,21860.794303291317,28168.562917411426,10246.162917411424,21777.69444894296
11571.571571571574,25868.135570001083,58150.33603248768,13663.24758983742,36729.224012651335,13281.857894650984,25539.0421362662,0.0,21896.100030917183,28206.23580124438,10283.835801244379,21855.40737281595
11611.611611611614,25883.925040314563,58209.90859465572,13662.242857641313,36805.590777328965,13282.015660829704,25574.20636252896,0.0,21931.422023358664,28243.916817485137,10321.516817485139,21933.128429096752
