delta_B,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_E_0,2_E_1,2_E_2,2_E_3,4_T_1_0,4_T_1_1,4_A_2,4_T_2,2_A_1,2_A_2
0.9208055658175258,19.62089590049069,28.64516952105576,35.12862764841597,43.18191332173007,69.27929163769167,19.201148190138653,24.36075239371515,29.749388459163725,36.23728114924627,45.775327837120415,12.0683311432373,31.966944980845316,37.51750694659304,68.39672422119665,0.0,21.806725816848527,17.21544639568715,8.007390737511892,25.906390737511895,45.9063907375119
0.9259786307940288,19.62312667644668,28.681594091634974,35.186149085481404,43.20842272395873,69.34223219376021,19.199608184998713,24.366052208980076,29.796084119490885,36.308361386376944,45.839418871435406,12.019623939588156,32.016232772659635,37.60712873533543,68.44467710785432,0.0,21.849938123748625,17.314648523784744,8.054862215844457,25.953862215844456,45.95386221584446
0.9311516957705317,19.625322276256664,28.7180446762807,35.24363654675157,43.234915271523484,69.40532509499359,19.198058153544675,24.37132559385442,29.84280904100836,36.37930691832976,45.90374415906876,11.97089279806954,32.065509388131744,37.696805595769376,68.49268391913306,0.0,21.893187371699202,17.413869122407576,8.10235216470226,26.00135216470226,46.00135216470226
0.9363247607470347,19.62748318967627,28.754520563772854,35.301089626289695,43.26139157060858,69.46856981637029,19.196498415664934,24.37657268523924,29.88956291857806,36.45011724926816,45.96830349796731,11.922138088152607,32.11477536322503,37.78653631841564,68.54074452208681,0.0,21.93647334220488,17.51310808230796,8.149860474837613,26.048860474837614,46.04886047483762
0.9414978257235377,19.629609899689942,28.791021046708646,35.35850791905174,43.28785223356459,69.5319658326048,19.194929283775547,24.38179361968497,29.936345452129885,36.520791908042845,46.03309666798653,11.87336017142173,32.16403121781895,37.876319719131196,68.58885878547682,0.0,21.979795818306677,17.612365295006406,8.197387037771028,26.096387037771027,46.096387037771024
0.9466708907000406,19.63170288259179,28.8275454214844,35.41589102075818,43.3142978789127,69.59551261817975,19.19335106300301,24.386988533382773,29.983156346547307,36.59133044821069,46.098123430783055,11.824559401780304,32.213277456193154,37.9661546384052,68.63702657976273,0.0,22.023154584570484,17.711640652785853,8.244931745785443,26.143931745785444,46.143931745785444
0.9518439556765436,19.6337626080662,28.864092988275527,35.47323852776767,43.34072913134971,69.65920964737829,19.19176405136217,24.39215756215625,30.029995311556007,36.661732448044134,46.16338352971884,11.7757361256503,32.26251456749715,38.05603994067579,68.68524777709356,0.0,22.0665494270757,17.810934048686004,8.292494491920568,26.19149449192057,46.191494491920565
0.9570170206530465,19.635789539268156,28.900663051014845,35.53055003695264,43.36714662175378,69.72305639431583,19.190168539929317,24.397300841453248,30.07686206161544,36.7319975105308,46.228876689776435,11.726890682165738,32.3117430262057,38.14597451366725,68.73352225129942,0.0,22.109980133403823,17.91024537649761,8.340075169967145,26.239075169967144,46.23907516996715
0.9621900856295494,19.637784132903302,28.93725491736926,35.58782514557633,43.3935509871908,69.78705233297168,19.18856481301082,24.40241850633811,30.12375631581337,36.80212526336329,46.29460261748581,11.678023403360337,32.36096329256058,38.235957267746784,68.78184987788231,0.0,22.153446492627257,18.00957453075687,8.387673674461375,26.286673674461376,46.286673674461376
0.9673631506060524,19.639746839307605,28.973867898714865,35.645063451171794,43.41994287092129,69.85119693722042,19.18695314830723,24.407510691483964,30.17067779776326,36.872115358918805,46.360561000862724,11.629134614349493,32.41017581299877,38.32598713530064,68.83023053400777,0.0,22.19694829529808,18.108921406739825,8.435289900679301,26.334289900679302,46.3342899006793
0.9725362155825553,19.64167810252667,29.010501310110737,35.702264551422296,43.446322922408086,69.91548968086289,19.18533381707304,24.41257753116541,30.217626235504277,36.94196747422889,46.42675150935907,11.580224633506763,32.459381020567704,38.416063070128565,68.8786640984964,0.0,22.24048533343694,18.2082859004568,8.482923744631247,26.381923744631248,46.38192374463125
0.9777092805590583,19.643578360394674,29.04715447027134,35.759428044043375,43.47269179732456,69.97993003765706,19.18370708427233,24.417619159251384,30.264601361404143,37.01168131093862,46.49317379382452,11.531293772635204,32.50857933532769,38.5061840468565,68.92715045181531,0.0,22.28405740052205,18.307667908646902,8.530575103056318,26.42957510305632,46.429575103056315
0.9828823455355612,19.645448044612817,29.0838267015377,35.81655352666638,43.499050157563566,70.04451748134838,19.18207320873021,24.422635709198193,30.31160291206435,37.08125659525562,46.55982748648049,11.482342337133499,32.557771164742086,38.596349060366606,68.97568947606975,0.0,22.327664291478175,18.407067328772506,8.578243873416895,26.477243873416896,46.47724387341689
0.9880554105120642,19.64728758082734,29.120517329847488,35.873640596723426,43.52539867124693,70.10925148570023,19.180432443280367,24.427627314042898,30.35863062822806,37.150693077888484,46.626712200905615,11.433370626157213,32.60695690405551,38.686557125244526,69.02428105499493,0.0,22.371305802665784,18.506484059013857,8.625929953893213,26.524929953893214,46.52492995389321
0.9932284754885672,19.64909738870708,29.157225684703967,35.930688851333954,43.55173801273557,70.17413152452353,19.178785034908756,24.432594106396788,30.40568425469037,37.219990533974915,46.693827532033275,11.384378932775316,32.65613693666027,38.77680727524286,69.0729250739477,0.0,22.41498173187024,18.605917998263624,8.673633243377955,26.572633243377954,46.57263324337796
0.9984015404650702,19.65087788202047,29.193951099144023,35.98769788719232,43.578068862640116,70.23915707170667,19.177131224893493,24.437536218439163,30.45276354021086,37.28914876299908,46.761173056161,11.335367544122063,32.705311634451604,38.86709856276073,69.12162141989832,0.0,22.458691878291024,18.705369046121564,8.721353641470863,26.620353641470864,46.620353641470864
1.003574605441573,19.652629468712064,29.230692909705247,36.04466730045708,43.6043919078324,70.30432760124467,19.17547124894114,24.44245378191128,30.49986823742857,37.358167588698564,46.82874833097187,11.286336741544535,32.75448135817191,38.95743005833883,69.1703699814227,0.0,22.50243604253113,18.804837102889163,8.769091048473431,26.668091048473432,46.668091048473435
1.008747670418076,19.65435255097847,29.267450456392165,36.101596686641315,43.63070784145711,70.36964258726819,19.173805337319443,24.447346928110523,30.54699810277911,37.42704685896066,46.896552895567545,11.23728680074579,32.80364645774427,39.04780085016954,69.21917064869406,0.0,22.54621402658644,18.904322069564362,8.816845365383601,26.715845365383604,46.71584536538361
1.013920735394579,19.656047525343713,29.304223082641787,36.1584856405044,43.65701736294436,70.43510150407249,19.172133714986654,24.452215787884764,30.594152896413878,37.495786445708084,46.96458627051337,11.188217991923896,32.85280727259578,39.138210043621434,69.26802331347511,0.0,22.59002563383523,19.003823847836298,8.864616493890509,26.76361649389051,46.76361649389051
1.0190938003710819,19.657714782734097,29.341010135288336,36.215333755944854,43.68332117802263,70.50070382614557,19.170456601717426,24.45706049162695,30.64133238212156,37.564386244774255,47.032847957895264,11.13913057990699,32.90196413197065,39.22865676077809,69.31692786911044,0.0,22.633870669027694,19.103342340080076,8.912404336369256,26.811404336369257,46.81140433636926
1.0242668653475848,19.659354708552286,29.377810964527427,36.27214062589449,43.70961999873213,70.56644902819654,19.16877421222557,24.461881169269837,30.688536327251438,37.632846175767895,47.10133744138814,11.090024824284418,32.951117355233784,39.31914013999045,69.36588421051849,0.0,22.677748938275645,19.202877449351593,8.960208795875745,26.859208795875748,46.859208795875745
1.0294399303240878,19.660967682750993,29.414624923879625,36.32890584221374,43.735914543438966,70.63233658518334,19.1670867562836,24.466677950280957,30.735764502638812,37.70116618192734,47.170054186335996,11.04090097953416,33.000267252164804,39.40965933544247,69.41489223418372,0.0,22.721660249042152,19.302429079382396,9.008029776141516,26.907029776141513,46.90702977614151
1.0346129953005907,19.662554079905867,29.45145137015349,36.38562899558811,43.76220553684947,70.69836597234034,19.165394438839122,24.471450963657734,30.783016682532285,37.769346229964334,47.238997639843774,10.991759295146597,33.04941412324301,39.500213516729566,69.46395183814943,0.0,22.765604410131356,19.40199713457454,9.055867181568631,26.95486718156863,46.95486718156863
1.0397860602770939,19.6641142692878,29.488289663408185,36.44230967542571,43.788493710025215,70.76453666520534,19.163697460128454,24.47620033792286,30.830292644522977,37.83738630989771,47.308167230880265,10.942600015744787,33.0985582599235,39.590801868449496,69.51306292200984,0.0,22.80958123167834,19.501581519995575,9.103720917224638,27.00272091722464,47.002720917224636
1.0449591252535968,19.66564861493459,29.525139166915615,36.4989474697561,43.81477980039835,70.83084813964683,19.16199601578709,24.48092620111972,30.877592169475406,37.90528643487674,47.37756237039252,10.893423381201316,33.1476999449046,39.68142358980546,69.56222538690261,0.0,22.853590525139012,19.60118214137346,9.151590888837491,27.050590888837494,47.05059088883749
1.0501321902300997,19.667157475721897,29.561999247122255,36.555541965129976,43.84106455178749,70.89729987189023,19.160290296957523,24.485628680808105,30.924915041460267,37.97304664099454,47.447182451431374,10.844229626751916,33.19683945238718,39.77207789422053,69.6114391355016,0.0,22.897632103280124,19.700798905091556,9.19947700279056,27.098477002790563,47.09847700279056
1.0553052552066027,19.668641205433598,29.598869273610624,36.612092746520155,43.867348714413694,70.96389133854431,19.158580490394243,24.49030790406005,30.972261047688843,38.040666987091484,47.51702684928779,10.79501898310584,33.24597704832569,39.86276400896372,69.66070407200947,0.0,22.941705780169347,19.800431718183713,9.247379166117685,27.146379166117686,47.14637916611768
