10Dq,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
400.4004004004004,36902.26768534115,39700.20701146315,46060.80510974533,71444.70979169632,122712.41080215448,37428.69025922025,53166.710141180156,37528.89688715337,39964.712748854276,47872.32247056179,71239.5110120949,93285.75808253691,37005.26609046933,39859.46767508611,53286.900132462986,71323.76650238196,37113.63852040022,37507.75769840441,40317.85240875512,47427.81056891233,53236.294138274105,70979.56003284726,93503.28783360777,30465.400400400402,28748.481046737223,62051.91935366318,25056.374218666482,30259.6262476902,37809.80033444412,24674.67814020482,25080.871946336716,28300.74941924753,28680.044557472043,30382.200479370273,62086.077488077644,62341.579170492216,24782.686278595273,28601.758117320107,30014.322217526773,37596.24426522564,62130.389521732606,400.40040040040185,0.0
440.4404404404405,36874.790530832324,39690.38371442149,46080.94643070188,71485.33567292968,122728.98409155503,37460.37700609351,53175.06343434693,37568.618182440434,39978.92365878055,47915.02430346867,71259.85307853005,93288.90209810161,36991.45374190711,39864.41094807601,53307.27802266986,71352.29772778739,37113.44188070639,37546.451842047056,40366.22457492684,47426.07133789366,53251.93549799541,70973.78820961928,93528.40797813267,30505.44044044044,28781.328064923222,62059.112375517216,25087.561284766656,30279.13052882163,37839.189067292595,24666.417260391936,25111.624155374386,28296.77102011568,28708.544262985204,30418.020575188515,62092.865699883696,62372.07834738192,24785.814766155676,28619.042222754255,30010.872469628222,37603.87788681201,62145.833095090275,440.4404404404413,0.0
480.48048048048054,36846.146719753364,39681.27782595846,46101.44566470625,71525.99952038552,122745.61074967691,37492.03001615422,53183.45046432626,37607.90375165508,39993.48116864255,47957.72449388815,71280.28032187428,93292.05170538137,36977.075040575175,39869.846090181854,53327.6902555276,71380.86909419588,37113.15794284645,37584.95492874236,40414.662810275666,47424.33912797537,53267.67380892334,70968.07866257711,93553.57416010124,30545.48048048048,28814.160872337372,62066.31960814311,25118.663188377694,30298.647511716386,37868.65026086688,24657.84304991963,25141.743962836146,28293.259513111985,28736.712660875903,30454.57708931228,62099.554705228235,62402.75046015729,24788.74315782677,28636.08088659778,30007.777741686652,37611.51553754906,62161.363156820225,480.48048048048076,0.0
520.5205205205206,36816.355491254886,39672.87647144908,46122.29710009055,71566.70062929834,122762.29082842772,37523.64913911345,53191.871381407065,37646.742867176494,40008.396377857265,48000.422308737034,71300.7930864736,93295.20692131719,36962.14142688657,39875.76178149782,53348.136878700134,71409.48043343598,37112.7897298333,37623.268283302605,40463.16077636702,47422.614938906016,53283.51006136691,70962.43140715221,93578.78636463359,30585.52052052052,28846.979436100028,62073.54108442049,25149.679097478744,30318.178490425365,37898.18345313693,24648.955699501163,25171.2259948344,28290.240359208678,28764.53614601024,30491.86327729415,62106.174743577925,62433.56534113501,24791.473210189997,28652.854986019025,30005.05504124055,37619.15781854145,62176.97946452949,520.5205205205202,0.0
560.5605605605606,36785.43756457238,39665.16519948116,46143.49511457472,71607.43830208923,122779.02437984312,37555.23422423002,53200.326336330545,37685.12477099223,40023.68041185834,48043.1170190247,71321.3917168705,93298.36776293592,36946.66458340786,39882.14645877248,53368.61794034633,71438.13157803394,37112.34010310955,37661.393203187305,40511.712304288994,47420.89978374448,53299.445252356236,70956.8464580325,93604.04457696264,30625.56056056056,28879.783723266755,62080.7768372938,25180.608176804704,30337.72476201145,37927.78818230497,24639.755409133268,25200.065341409147,28287.73278930995,28792.00812951711,30529.871133640376,62112.74800893391,62464.50086973791,24794.006662861662,28669.344945555924,30002.72184232872,37626.80533455162,62192.68177526265,560.5605605605597,0.0
600.6006006006007,36753.41496463555,39658.128156955354,46165.03417465316,71648.21184827138,122795.81145608521,37586.78512031364,53208.81548028696,37723.03871137677,40039.34438552322,48085.80789976806,71342.07655778271,93301.534247351,36930.65638597353,39888.98836432303,53389.133489092885,71466.8223612111,37111.81177216961,37699.33095728779,40560.311386133544,47419.194689074146,53315.48038552828,70951.32382917579,93629.34878243272,30665.6006006006,28912.57370082836,62088.026899772245,25211.44958803645,30357.287626283804,37957.46398688095,24630.242396638587,25228.257598283348,28285.751567714837,28819.12714978653,30568.59146704808,62119.29112060976,62495.54050172068,24796.345237469628,28685.53079656984,30000.796027031432,37634.45869401199,62208.4698455177,600.6006006005991,0.0
640.6406406406406,36720.31084549594,39651.74826646926,46186.90883487755,71689.0205843572,122812.65210944074,37618.30167572822,53217.33896491242,37760.47398282414,40055.39936334316,48128.49422990983,71362.84795408143,93304.70639176333,36914.12885683386,39896.27559291621,53409.6835740079,71495.55261688265,37111.20730355549,37737.08278479843,40608.95216702017,47417.500695219656,53331.61647100774,70945.8635338225,93654.6989664979,30705.64064064064,28945.349335710933,62095.291304929706,25242.202489998308,30376.868385526504,37987.210405756465,24620.416905887923,25255.798908072004,28284.308091005103,28845.895639451755,30608.013985099973,62125.816752876766,62526.67163952842,24798.49063670634,28701.392250237546,29999.295813397435,37642.11850903712,62224.34343126218,640.6406406406422,0.0
680.6806806806808,36686.149314520284,39646.007403026,46209.11373704827,71729.86383376653,122829.5463923196,37649.78373839523,53225.89694228545,37797.41996914764,40071.85631642353,48171.17529223995,71383.7062507692,93307.88421346173,36897.09412010649,39903.99613634458,53430.2682445745,71524.32217965514,37110.52912926753,37774.6498941717,40657.62893762259,47415.81885646623,53347.85452528301,70940.46558450958,93680.09511472142,30745.680680680678,28978.11059477587,62102.57008590481,25272.866038862783,30396.468344221397,38017.02697827718,24610.279214679562,25282.68600046874,28283.411090439808,28872.319082755675,30648.1273864339,62132.33473345454,62557.88453380986,24800.444543456153,28716.90878503256,29998.239668807393,37649.78539543564,62240.30228794894,680.6806806806817,0.0
720.7207207207207,36650.95525999846,39640.88656740678,46231.64360932617,71770.74092673635,122846.4943572529,37681.231155797184,53234.48956492354,37833.86618959727,40088.726076463456,48213.85037331987,71404.65179295787,93311.06772982368,36879.564359746786,39912.13792548403,53450.88755066511,71553.13088482474,37109.7795546289,37812.03346215508,40706.3361271625,47414.15024128143,53364.19557107675,70935.12999308355,93705.53721277398,30785.720720720718,29010.85744481993,62109.86327590079,25303.43938836255,30416.088808765206,38046.91324431368,24599.82964225355,25308.91623091024,28283.067090257387,28898.405413434524,30688.919458374326,62138.85279930224,62589.17152762995,24802.208619994995,28732.05974939939,29997.64620807232,37657.459972722114,62256.34617053189,720.7207207207211,0.0
760.7607607607608,36614.75418446891,39636.36605389398,46254.493265275094,71811.65120023137,122863.4960568914,37712.64377498114,53243.11698577962,37869.80234777686,40106.019286933355,48256.51876340997,71425.68492584587,93314.25695831617,36861.55178019687,39920.68886967229,53471.54154251618,71581.97856837545,37108.96076564074,37849.23463290712,40755.06829683596,47412.49593253955,53380.64063721165,70929.85677071442,93731.02524643282,30825.76076076076,29043.589852575264,62117.17090818549,25333.921690009873,30435.73108718079,38076.86874433086,24589.068556420018,25334.487617202947,28283.280711774776,28924.16456574329,30730.377178049042,62145.377126637104,62620.52652645513,24803.784507260374,28746.82447998719,29997.534075902673,37665.142864128655,62272.47483348187,760.7607607607606,0.0
800.8008008008007,36577.572045691246,39632.42561040496,46277.65760284467,71852.59399785615,122880.55154400383,37744.0214425624,53251.779358238404,37905.21838306971,40123.746351741116,48299.17975639977,71446.80599469543,93317.45191649637,36843.068569823125,39929.636893298135,53492.2302707028,71610.86506697677,37108.07483586225,37886.254517190246,40803.82013364107,47410.85702774853,53397.190758470395,70924.64592790963,93756.55920158028,30865.8008008008,29076.30778470945,62124.49301609135,25364.312093323333,30455.396488822527,38106.89301945574,24577.99638028168,25359.39887359041,28284.05487810058,28949.608126230603,30772.48681510734,62151.91270923507,62651.944619856746,24805.173824189238,28761.182435376813,29997.921813816338,37672.83469661629,62288.68803080211,800.8008008008001,0.0
840.840840840841,36539.43510681436,39629.04458948028,46301.131603302994,71893.56866976821,122897.66087147505,37775.3640047282,53260.47683611263,37940.10452420625,40141.91738175368,48341.83264974097,71468.01534480939,93320.65262201215,36824.12686720543,39938.969969539,53512.95378611426,71639.79021798212,37107.123732847474,37923.094191637174,40852.58644457739,47409.23463927917,53413.846975450564,70919.49747452773,93782.13906420307,30905.84084084084,29109.01120782556,62131.82963301528,25394.60974606205,30475.08632407582,38136.98561154381,24566.61359853219,25383.649441744015,28285.390953926046,28974.749054077347,30815.23403429764,62158.463632866,62683.421807079314,24806.378167121744,28775.1133447085,29998.82771208045,37680.53610088623,62304.985516043904,840.8408408408395,0.0
880.880880880881,36500.36979691166,39626.2020889455,46324.91033012663,71934.57457259268,122914.82409230445,37806.67130724156,53269.20957363932,37974.45134452945,40160.542139618774,48384.47674438334,71489.31332150781,93323.85909260329,36804.738730298996,39948.676151225445,53533.71213992969,71668.7538594267,37106.10932416939,37959.7546980888,40901.362151190064,47407.629894597136,53430.61033441392,70914.41141979277,93807.76482039058,30945.88088088088,29141.700088462174,62139.1807924187,25424.813794467264,30494.80190405067,38167.146063243825,24554.92076331362,25407.23951817534,28287.288842676826,28999.60144979815,30858.603996340415,62165.03327738207,62714.95479495621,24807.39910926849,28788.59737000525,30000.26964789444,37688.24771139071,62321.36704232199,880.880880880879,0.0
920.920920920921,36460.40258269975,39623.877081423474,46348.98892785584,71975.61106933774,122932.04125960408,37837.94319544518,53277.977725475735,38008.24981843791,40179.62998340587,48427.11134471324,71510.70027010428,93327.0713461015,36784.91610845288,39958.7435988485,53554.505383594056,71697.75583002546,37105.03338305897,37996.23704300029,40950.14228443353,47406.04393649719,53447.48188712999,70909.38777230858,93833.43645633421,30985.92092092092,29174.374393093454,62146.546527827464,25454.92338351138,30514.544540269377,38197.37391806108,24542.918499618052,25430.17007759617,28289.747055809166,29024.180359372112,30902.581455735915,62171.62446759644,62746.54084703492,24808.238200238837,28801.615280305385,30002.264911703078,37695.970166343635,62337.832362329966,920.9209209209184,0.0
960.9609609609611,36419.55985192937,39622.04853220165,46373.362620921325,72016.67752931145,122949.31242659714,37869.179514265474,53286.78144669549,38041.49137841452,40199.1898096598,48469.73575849489,71532.1765358818,93330.28940043191,36764.67081723684,39969.16060575847,53575.33356879449,71726.79596917116,37103.897593685295,38032.54219691306,40998.92197983136,47404.47792333993,53464.46269071414,70904.42654007304,93859.15395832603,31025.96096096096,29207.034088129174,62153.92687283179,25484.93765715447,30534.31554434824,38227.66872041922,24530.60751022052,25452.442891790895,28292.762764291096,29048.501605352267,30947.150854364183,62178.23958736945,62778.17766949447,24808.89696562811,28814.148634995814,30004.830024250507,37703.70410773097,62354.381228355545,960.9609609609615,0.0
1001.0010010010011,36377.867808645635,39620.69550525051,46398.026712449035,72057.77332803972,122966.63764661615,37900.38010821666,53295.62089278434,38074.16797198264,40219.22999652424,48512.34929681415,71553.74246406867,93333.51327361332,36744.0145160011,39979.91562063036,53596.196747437185,71755.87411693236,37102.70355610151,38068.671093989266,41047.69647291087,47402.93302929096,53481.5538074598,70899.52773049293,93884.9173127577,31066.001001001,29239.679139914773,62161.32186108623,25514.85575860811,30554.116227673403,38258.03001572049,24517.988580132496,25474.06054361771,28296.331839230414,29072.58163930744,30992.296409956783,62184.88066689306,62809.86332386507,24809.376906661182,28826.179973011345,30007.980547712075,37711.45018132059,62371.0133922958,1001.001001001001,0.0
1041.0410410410411,36335.3523802639,39619.797257442435,46422.976583048265,72098.89784718539,122984.01697310101,37931.544821404976,53304.496219636065,38106.27211787546,40239.758347649855,48554.95127402489,71575.39839981362,93336.74298375935,36722.958688071085,39990.99726729409,53617.094971624356,71784.9901140515,37101.4527908788,38104.624631606566,41096.46109489291,47401.410444562345,53498.75630466456,70894.69135039867,93910.72650611924,31106.04104104104,29272.309514731423,62168.73152630962,25544.676830606695,30573.94790107084,38288.457350404555,24505.062580567545,25495.026435816133,28300.448886559578,29096.437411719737,31038.002198737377,62191.54945019897,62841.596159523804,24809.679499890186,28837.693003883163,30011.730894923472,37719.20903667199,62387.72860567223,1041.0410410410404,0.0
