10Dq,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
1001.0010010010011,33449.67188532918,36424.07964173619,40933.781401199,62832.82800061867,109272.6430751209,32673.573257170396,47770.4277438306,32298.42574957111,35572.53860981733,41676.366596072665,63365.42764927541,83823.24339726553,33425.48101917374,36029.85739003266,47470.54284153129,63135.12175226531,32384.192900884802,33376.48343728264,34709.76065033641,42779.292952177304,47618.99764857033,64013.844160078035,83298.43225467455,26481.0,25064.604738934773,55755.39626206623,21832.260603592244,26991.573420874687,33550.16697653406,21560.093701537902,22657.51785860863,24883.540898142048,26200.06272315285,26974.534384210612,55231.48358277837,55927.77085557361,22439.20126551354,25428.882246563335,27684.416575448642,34043.24220181667,55600.2617146618,0.0,1001.001001001001
1041.0410410410411,33475.258052003206,36492.39773070029,40973.337411531844,62834.031872900436,109298.13909702838,32680.73302545702,47803.30801558402,32287.9263315419,35605.423722211024,41674.23556366545,63388.14595964962,83860.35050501404,33454.19496481816,36087.27707195272,47491.459676012375,63148.19141033988,32376.625414869734,33406.32190748601,34713.67735738336,42820.720913574565,47646.372753356525,64062.29989022937,83315.1459272646,26481.0,25071.48103710986,55788.560003931176,21838.411761347295,27011.664101458893,33563.96517823485,21550.106474824377,22691.913205766785,24888.85096860572,26258.00277093688,27001.338716196624,55241.919219737116,55963.03280809667,22466.80231999846,25451.89683595115,27733.74756073318,34075.33324307988,55628.384204401475,0.0,1041.0410410410404
1081.081081081081,33500.11536353577,36560.5769110959,41013.62556643553,62835.31443498979,109323.69204826736,32687.86171240594,47836.21936867514,32277.240980510607,35638.374482637504,41672.13919207969,63410.944452046155,83897.46305488821,33482.35503577597,36145.163419653356,47512.411302917244,63161.31348489666,32368.77209763803,33435.44583368355,34718.433086426696,42862.12321461247,47673.814962572316,64110.823648678386,83331.91148071286,26481.0,25078.342499976116,55821.738581104975,21844.500971308862,27031.71743274555,33577.86267702667,21539.717166428483,22725.80821220768,24894.412804758198,26315.959211225476,27028.698342200954,55252.3701705914,55998.35841691212,22494.103615262113,25475.071004178786,27783.13217759677,34107.40367964019,55656.61384764647,0.0,1081.0810810810835
1121.1211211211212,33524.26806686016,36628.58395483908,41054.65357021892,62836.67702146334,109349.30187110299,32694.95947644916,47869.16164467197,32266.373710886837,35671.38608182097,41670.07869356679,63433.82272551363,83934.581030454,33509.97793316767,36203.49949592284,47533.397714707884,63174.48821956497,32360.632532360185,33463.81942783593,34724.065624441704,42903.49911517269,47701.32347688431,64159.415368091606,83348.72893969805,26481.0,25085.189165599102,55854.93195552203,21850.528978699396,27051.73219327015,33591.859949151585,21528.932548613877,22759.19330925279,24900.25114443261,26373.88720436326,27056.636170754886,55262.839244763614,56033.74486230347,22521.104379398843,25498.408742115833,27832.567510530153,34139.45295052597,55684.95090191369,0.0,1121.121121121123
1161.1611611611613,33547.739326201176,36696.38708728166,41096.42873908084,62838.12098400714,109374.96850807386,32702.026475319908,47902.13468584126,32255.328363336506,35704.45386835771,41668.05529498156,63456.78038028961,83971.70441535696,33537.08016831022,36262.26854954289,47554.418906614505,63187.71585901588,32352.206436977245,33491.40738736107,34730.612119753874,42944.84788366208,47728.89750828163,64208.07497946663,83365.59832914209,26481.0,25092.021071956846,55888.14008920432,21856.496520484507,27071.70717523864,33605.95746543801,21517.759254832526,22792.0586989808,24906.390166048383,26431.73678152855,27085.181164971185,55273.328919295716,56069.18965898751,22547.803959789246,25521.913788027974,27882.050774831143,34171.48049908545,55713.395622910844,0.0,1161.1611611611625
1201.2012012012015,33570.551250062934,36763.95599626442,41138.957964817426,62839.64769166603,109400.691901994,32709.062866052187,47935.138335149015,32244.108613057382,35737.573339998664,41666.07023820952,63479.81701781548,84008.83319332138,33563.67801489844,36321.45406302996,47575.47487671107,63200.99664896414,32343.493666244125,33518.175424334746,34738.10855099579,42986.16879684091,47756.5362800532,64256.80241212288,83382.51967421314,26481.0,25098.83825693986,55921.362944261346,21862.404325393298,27091.641184680117,33620.15569112779,21506.20378444203,22824.394397723107,24912.853490928992,26489.451868094628,27114.36926865748,55283.84138818503,56104.69060677354,22574.201825887158,25545.58963211532,27931.57930931336,34203.485772979795,55741.94826450916,0.0,1201.201201201202
1241.2412412412414,33592.724922745605,36831.261836829486,41182.24767833862,62841.25853109604,109426.47199595519,32716.068804980394,47968.17243626085,32232.717977694367,35770.7401352815,41664.12478060543,63502.93224075128,84045.96734814986,33589.78746755046,36381.039794011325,47596.565625991854,63214.33083617005,32334.494213310754,33544.09085044051,34746.58914077585,43027.461139654195,47784.239026762385,64305.597593692495,83399.4930003288,26481.0,25105.640758351154,55954.60048289009,21868.253113942257,27111.533041595685,33634.4550857033,21494.2725073419,22856.190285619217,24919.66417422577,26546.969212379045,27144.244432455907,55294.37860331657,56140.245749626556,22600.29757171737,25569.43952088539,27981.150569469217,34235.468224176555,55770.60907871643,0.0,1241.2412412412414
1281.2812812812813,33614.2804392609,36898.277232452776,41226.30381326295,62842.9549068191,109452.3087333294,32723.044447738994,48001.23683354229,32221.159824902545,35803.95002550413,41662.22019544299,63526.125652990246,84083.10686372271,33615.4242064037,36441.009810549374,47617.6911584494,63227.71866844135,32325.20821083164,33569.12320378249,34756.08572795466,43068.72420506579,47812.00499421969,64354.4604501116,83416.5183331593,26481.0,25112.428613906224,55987.85266737506,21874.043598462576,27131.38158010361,33648.856102715086,21481.97166849959,22887.436162335096,24926.844685529744,26604.217250731817,27174.859707903644,55304.9423085943,56175.853341530936,22626.090918069465,25593.46646140375,28030.762121058586,34267.42730894346,55799.37831564988,0.0,1281.2812812812808
1321.3213213213214,33635.236942676886,36964.97627347769,41271.13176987918,62844.73824148078,109478.20205777073,32729.98994926233,48034.331372058994,32209.437379566523,35837.1989070306,41660.35777237591,63549.396859672415,84120.25172399715,33640.60356739857,36501.348520776824,47638.851481153746,63241.160394634804,32315.635931598692,33593.24489822885,34766.62711786691,43109.95729389528,47839.83343945321,64403.39090561165,83433.59569863073,26481.0,25119.20186123311,56021.119460088215,21879.776483130692,27151.18564858073,33663.359189609895,21469.30739234228,22918.121808944503,24934.416880046803,26661.114975246473,27206.278342278147,55315.534068539084,56211.51181788804,22651.581714374475,25617.673225462535,28080.411634096366,34299.36248784268,55828.256223509234,0.0,1321.3213213213203
1361.3613613613616,33655.61266306906,37031.33451326801,41316.73637977991,62846.609976110616,109504.15191321784,32736.905463784446,48067.45589757692,32197.553730686792,35870.48279391949,41658.53881791078,63572.74546719859,84157.40191300714,33665.34051785367,36562.040697239165,47660.04660433302,63254.6562646582,32305.777788695013,33616.43187089997,34778.23843487615,43151.15971465776,47867.72363067715,64452.38888271124,83450.72512292818,26481.0,25125.96053787237,56054.40082348899,21885.45246400191,27170.944109800097,33677.964787559344,21456.28568699544,22948.23705585094,24942.40196110836,26717.570923589883,27238.57475410078,55326.1552923601,56247.21977143992,22676.769940253143,25642.06235370355,28130.096877213367,34331.2732257255,55857.24304854986,0.0,1361.3613613613597
1401.4014014014015,33675.424957386786,37097.32896245233,41363.12187148539,62848.57157038491,109530.15824389616,32743.791144839015,48100.61025656239,32185.511837943002,35903.79781086344,41656.76465589086,63596.171083243156,84194.55741486231,33689.64963691613,36623.07149636066,47681.27654145552,63268.20652947189,32295.63433517141,33638.664199422885,34790.940505639664,43192.33078340623,47895.67484725837,64501.45430220786,83467.90663249917,26481.0,25132.70468127715,56087.69672012425,21891.072229046953,27190.655841065047,33692.6733312894,21442.91244835395,22977.771856486914,24950.820434764457,26773.482484924956,27271.835194855532,55336.8072543063,56282.97593191346,22701.65570672624,25666.636159729496,28179.815712366475,34363.15899172731,55886.339035056095,0.0,1401.4014014013992
1441.4414414414414,33694.69034966263,37162.93808150585,41410.29183738484,62850.624502892475,109556.22099432001,32750.647145259347,48133.794296182095,32173.314537946128,35937.14018642926,41655.03662799223,63619.67331676734,84231.71821374792,33713.54510046195,36684.42647345887,47702.541309312975,63281.8114410905,32285.20626325097,33659.92665833628,34804.74930369362,43233.46982357694,47923.68637968096,64550.58708317012,83485.14025405684,26481.0,25139.434328813153,56121.007112628286,21896.636458191217,27210.319734339508,33707.485248910714,21429.193463974643,23006.716366369023,24959.692057242195,26828.735810115475,27306.15780838222,55347.49111094471,56318.77914873748,22726.239257079367,25691.396734233316,28229.5660898757,34395.01925926302,55915.54442531435,0.0,1441.4414414414387
1481.4814814814815,33713.424571094976,37228.14177180691,41458.249202326784,62852.77027140243,109582.34010929479,32757.473617178443,48167.00786430304,32160.96455019045,35970.506246586345,41653.35609423101,63643.251778031205,84268.88429392397,33737.04067002238,36746.09159373195,47723.84092810546,63295.47125258467,32274.494403070323,33680.20918414523,34819.67548585044,43274.57616583732,47951.757529509,64599.787142930116,83502.42601458344,26481.0,25146.149517758702,56154.33196372278,21902.145823356732,27229.934696374712,33722.40096175004,21415.134416783578,23035.06102691597,24969.035776134217,26883.206715395434,27341.651698498412,55358.20791588879,56354.62837630953,22750.520967377055,25716.345949172468,28279.346043766764,34426.853506022926,55944.85945958672,0.0,1481.4814814814818
1521.5215215215217,33731.64259962617,37292.921365216425,41506.99619418916,62855.010393134944,109608.51553391934,32764.27071202913,48200.25080949239,32148.464482717536,36003.89240851208,41651.724433482625,63666.90607860618,84306.05563972467,33760.14968532081,36808.05323963376,47745.17542152756,63309.18621808244,32263.499720969827,33699.50722135999,34835.724048062286,43315.64914793676,47979.8876093476,64649.05439707597,83519.76394133367,26481.0,25152.85028530475,56187.671236216775,21907.600988506496,27249.4996488322,33737.42088418284,21400.740888593384,23062.796653254187,24978.869666296658,26936.76304318385,27378.434540967748,55368.958632402115,56390.52266138813,22774.501346622466,25741.48546201107,28329.153687399295,34458.66121396885,55974.2843760844,0.0,1521.5215215215212
1561.5615615615616,33749.358698714896,37357.259612155736,41556.53431675363,62857.346405034055,109634.74721358797,32771.03858054428,48233.52298101728,32135.816837503662,36037.29517466234,41650.143044012715,63690.635831386506,84343.23223555795,33782.88506001977,36870.29821503765,47766.54481685623,63322.95659277103,32252.22331734782,33717.82192743447,34852.89412281917,43356.68811455992,48008.075942802185,64698.38875944458,83537.1540618381,26481.0,25159.536668554912,56221.024893006645,21913.002609691197,27269.01352840323,33752.545423467134,21386.018363429346,23089.914525051114,24989.210861572574,26989.26893112598,27416.628288580796,55379.74414422308,56426.46113226338,22798.181036561928,25766.81672004999,28378.987209362196,34490.44186933076,56003.819410941374,0.0,1561.5615615615607
1601.6016016016015,33766.586455070355,37421.140668104264,41606.864325196264,62859.77986404286,109661.03509399266,32777.777372757075,48266.824228844525,32123.02401558261,36070.71112709521,41648.613344019686,63714.44065060067,84380.41406590505,33805.25928029652,36932.813746570064,47787.94914503997,63336.78263289822,32240.666424097486,33735.1602224736,34871.178932194765,43397.69241718293,48036.32186443607,64747.79014211486,83554.5964039067,26481.0,25166.208704525503,56254.392897076104,21918.351335098105,27288.475286924462,33767.77497957904,21370.972230664564,23116.40647923294,25000.07548360231,27040.591258400455,27456.352700188734,55390.56526489495,56462.44298942247,22821.560811134983,25792.340964861116,28428.844869618486,34522.1949626037,56033.46479818812,0.0,1601.6016016016038
1641.6416416416419,33783.33881517129,37484.55007839879,41657.98620448986,62862.31234738126,109687.37912112533,32784.48723800134,48300.15440364031,32110.08832191521,36104.136922036734,41647.13677218902,63738.320151822496,84417.60111531979,33827.28440588865,36995.58748247274,47809.38844078967,63350.664595773844,32228.830401647087,33751.5346791459,34890.56590108187,43438.66141393207,48064.62471972648,64797.25845540077,83572.09099563233,26481.0,25172.866430145557,56287.77521149609,21923.64780510201,27307.88389148997,33783.109945049655,21355.607787966765,23142.26500327277,25011.478569127084,27090.608116969954,27497.716845918767,55401.42274583488,56498.46749747638,22844.64157557337,25818.05923683902,28478.724995883502,34553.91998854514,56063.220769725536,0.0,1641.6416416416432
