10Dq,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_E_0,2_E_1,2_E_2,2_E_3,4_T_1_0,4_T_1_1,4_A_2,4_T_2,2_A_1,2_A_2
17097.0970970971,27683.402391368283,35941.32659678919,49385.74873181807,56025.792945574416,82756.19591703263,19818.994389696396,36627.45918016742,42581.34839025214,53232.53095235971,62804.789670106926,18971.304329558956,38872.10880316,60156.42148685179,82265.02686591474,25469.994175789383,39591.297115501904,0.0,17097.097097097096,33167.6050970971,51527.6050970971
17137.13713713714,27693.163511133414,35982.46227412075,49430.671199625955,56096.99219945923,82829.41763848349,19820.43761839668,36667.43350807729,42625.543595885254,53312.13367080774,62879.814429655875,18972.92798438068,38912.14922301361,60223.83614644459,82356.14833184682,25517.51132121805,39663.90009019336,0.0,17137.137137137135,33207.64513713714,51567.64513713714
17177.17717717718,27702.899401323524,36023.59698949746,49475.51632085706,56168.27476881472,82902.6595825703,19821.875686687134,36707.40832298552,42669.72283669309,53391.738496830294,62954.85771986706,18974.54793369209,38952.18950542301,60291.1180958958,82447.40635087504,25564.994105239643,39736.5374262919,0.0,17177.177177177182,33247.68517717718,51607.68517717718
17217.217217217218,27712.610162759644,36064.73072499397,49520.285031749445,56239.63971654561,82975.92166725468,19823.308623625308,36747.38362033644,42713.886191012556,53471.345416626566,63029.919451702444,18976.1641936355,38992.2296521758,60358.267761673706,82538.8004786011,25612.44271050401,39809.208941147655,0.0,17217.21721721722,33287.72521721722,51647.72521721722
17257.257257257257,27722.295895527088,36105.86346309443,49564.97825989332,56311.08611413701,83049.20381089172,19824.73645803998,36787.35939562614,42758.03373675924,53550.95441651488,63104.99953660334,18977.77678023808,39032.269665036256,60425.28557336188,82630.3302676501,25659.85731885989,39881.91445291189,0.0,17257.25725725726,33327.76525725726,51687.76525725726
17297.297297297297,27731.956698985254,36146.99518668425,49609.596924177946,56382.61304170806,83122.50593222832,19826.159218533438,36827.335644401894,42802.16555142924,53630.56548293143,63180.09788648781,18979.385709412945,39072.30954574562,60492.17196358784,82721.9952677401,25707.238111353283,39954.65378053862,0.0,17297.2972972973,33367.8052972973,51727.8052972973
17337.33733733734,27741.592671777442,36188.125879042425,49654.14193474489,56454.21958805836,83195.82795040091,19827.576933483826,36867.312362261386,42846.28171210141,53710.17860242899,63255.21441374843,18980.990996960347,39112.349296022614,60558.927367952005,82813.79502575177,25754.58526822595,40027.42674378607,0.0,17337.33733733734,33407.84533733734,51767.84533733734
17377.37737737738,27751.20391184039,36229.25552383363,49698.614192948306,56525.90485070826,83269.16978493365,19828.989631047436,36907.28954485209,42890.38229543927,53789.79376167568,63330.349031249796,18982.59265856874,39152.38891756354,60625.5522249567,82905.72908579792,25801.898968914065,40100.23316321807,0.0,17377.37737737738,33447.88537737738,51807.88537737738
17417.41741741742,27760.79051641366,36270.38410510067,49743.01459132119,56597.667935932295,83342.53135573672,19830.397339160932,36947.2671878706,42934.46737769302,53869.410947453805,63405.501652326166,18984.19070981596,39192.42841204276,60692.046975935285,82997.7969892931,25849.17939204694,40173.07286020531,0.0,17417.41741741742,33487.92541741742,51847.92541741742
17457.457457457458,27770.352582048825,36311.51160725709,49787.344013548,56669.507958786984,83415.91258310385,19831.800085543597,36987.24528706198,42978.537034701614,53949.03014665852,63480.67219077903,18985.78516617025,39232.46778111296,60758.41206498162,83089.99827502246,25896.426715445898,40245.94565692648,0.0,17457.457457457458,33527.96545745746,51887.96545745746
17497.4974974975,27779.89020461853,36352.638015079916,49831.60333444298,56741.424043132545,83489.31338771098,19833.197897699523,37027.223838219084,43022.59134189476,54028.651346296814,63555.860560874804,18987.37604299139,39272.507026405445,60824.647938879585,83182.33247921108,25943.641116123235,40318.85137636926,0.0,17497.497497497498,33568.0054974975,51928.0054974975
17537.53753753754,27789.403479325367,36393.76331370255,49875.793419934314,56813.415321648965,83562.73369061406,19834.590802919804,37067.202837181976,43066.63037429491,54108.274533486154,63631.06667734239,18988.963355531727,39312.54614953046,60890.75504703289,83274.79913559262,25990.822770281313,40391.7898423313,0.0,17537.537537537537,33608.04553753754,51968.04553753754
17577.57757757758,27798.892500710535,36434.88748860774,49919.91512705338,56885.48093584682,83636.17341324699,19835.978828284646,37107.18227983727,43110.654206519306,54187.89969545342,63706.29045537085,18990.547118937277,39352.58515207751,60956.73384139516,83367.39777547793,26037.97185331174,40464.76087942099,0.0,17577.577577577576,33648.08557757758,52008.08557757758
17617.61761761762,27808.357362662442,36476.01052562081,49963.969303929545,56957.62003607278,83709.63247742013,19837.362000665493,37147.1621621175,43154.66291278196,54267.52681953377,63781.53181060696,18992.12734824873,39392.62403561562,61022.58477640017,83460.12792782355,26085.088539794684,40537.764313058164,0.0,17617.617617617616,33688.12561761762,52048.12561761762
17657.65765765766,27817.79815842506,36517.132410902916,50007.9567897896,57029.83178151018,83783.11080531821,19838.740346727165,37187.14248000065,43198.656566895705,54347.15589316948,63856.79065915298,18993.704058402465,39432.662801693674,61088.30830889256,83552.98911929961,26132.173003498257,40610.79996947473,0.0,17657.657657657663,33728.165657657664,52088.165657657664
17697.6976976977,27827.21498060616,36558.25313094457,50051.878414962295,57102.11534017486,83856.60831949831,19840.113892929836,37227.123229509314,43242.635242274104,54426.78690390875,63932.0669175642,18995.27726423162,39472.70145184063,61153.904898058594,83645.98087435769,26179.225417378013,40683.86767571509,0.0,17697.697697697702,33768.205697697704,52128.205697697704
17737.737737737738,27836.607921185412,36599.372672559184,50095.73500088707,57174.46988890654,83930.12494288824,19841.48266553116,37267.10440671036,43286.59901193355,54506.41983940477,64007.36050284661,18996.846980467035,39512.739987565874,61219.375005357404,83739.10271529837,26226.245953576592,40756.96725963663,0.0,17737.73773773774,33808.24573773774,52168.24573773774
17777.777777777777,27845.97707152233,36640.49102287678,50139.527360127366,57246.894613355704,84003.66059878448,19842.846690588238,37307.086007714184,43330.54794849521,54586.054687414435,64082.67133245462,18998.413221738287,39552.778410359475,61284.719094452616,83832.35416233851,26273.234783423388,40830.098549909955,0.0,17777.77777777778,33848.28577777778,52208.28577777778
17817.81781781782,27855.32252236406,36681.60816933781,50183.25629638806,57319.388707966486,84077.2152108505,19844.205993959607,37347.06802867421,43374.48212418698,54665.69143579744,64157.9993242887,18999.97600257465,39592.81672169245,61349.93763114409,83925.73473367793,26320.192077434363,40903.261376019094,0.0,17817.81781781782,33888.32581781782,52248.32581781782
17857.85785785786,27864.644363853004,36722.724099687184,50226.92260453673,57391.95137595552,84150.78870311473,19845.56060130725,37387.05046578635,43418.40161084555,54745.33007251505,64233.34439669299,19001.53533740608,39632.854923017,61415.031083300215,84019.243945566,26367.11800531195,40976.45556826163,0.0,17857.85785785786,33928.36585785786,52288.36585785786
17897.8978978979,27873.94268553439,36763.83880196835,50270.52707062878,57464.58182928698,84224.38099996888,19846.910538098473,37427.033315288376,43462.30647991832,54824.97058562916,64308.70646845308,19003.09124056413,39672.89301576687,61479.99992079059,84112.8813123679,26414.012735945023,41049.68095774867,0.0,17897.8978978979,33968.4058978979,52328.4058978979
17937.93793793794,27883.21757636364,36804.952264517415,50314.07047193624,57537.279288644364,84297.99202616597,19848.255829607886,37467.01657345945,43506.19680246538,54904.61296330129,64384.08545879368,19004.64372628292,39712.93100135754,61544.84461541902,84206.64634663027,26460.87643740901,41122.93737640482,0.0,17937.937937937946,34008.44593793795,52368.44593793795
17977.97797797798,27892.4691247136,36846.064475957646,50357.55357697971,57610.04298339831,84371.62170681864,19849.59650091923,37507.00023661955,43550.07264916151,54984.257193791396,64459.48128737621,19006.1928087001,39752.96888118642,61609.56564085685,84300.53855914657,26507.709276966012,41196.224656967934,0.0,17977.977977977986,34048.48597797799,52408.48597797799
18018.018018018018,27901.697418381667,36887.17542519366,50400.97714556378,57682.87215157177,84445.26996739724,19850.932576927335,37546.984301128956,43593.934090298135,55063.90326545701,64534.8938742967,19007.7385018577,39793.00665663324,61674.16347257691,84394.55745902227,26554.511421065123,41269.542632988945,0.0,18018.018018018025,34088.52601801803,52448.52601801803
18058.058058058057,27910.902544596815,36928.28510140623,50444.34192881537,57755.76603980182,84518.93673372813,19852.264082339883,37586.96876338774,43637.78119578526,55143.551166752186,64610.3231400833,19009.28081970312,39833.04432906025,61738.638587787835,84488.70255373912,26601.283035342734,41342.89113883145,0.0,18058.058058058064,34128.566058058066,52488.566058058066
18098.0980980981,27920.084590026432,36969.393494046846,50487.64866922518,57828.723903298516,84592.62193199161,19853.591041679298,37626.95361983521,43681.614035153485,55223.20088622647,64685.769005694165,19010.819776089942,39873.081899812416,61802.99146536867,84582.97334921951,26648.024284622974,41416.27000967133,0.0,18098.0980980981,34168.606098098106,52528.606098098106
18138.13813813814,27929.243640783097,37010.50059283242,50530.89810069153,57901.74500580126,84666.32548872053,19854.913479284514,37666.93886694948,43725.432677555866,55302.852412523986,64761.231392515016,19012.3553847789,39913.11937021767,61867.22258580419,84677.36934988995,26694.735332918222,41489.6790814962,0.0,18138.13813813814,34208.646138138145,52568.646138138145
18178.17817817818,27938.37978243119,37051.60638774026,50574.090948567144,57974.828619532345,84740.04733079814,19856.231419312782,37706.92450124689,43769.23719176995,55382.50573438243,64836.710222357025,19013.887659438726,39953.156741587205,61931.332431120536,84771.89005874444,26741.416343429693,41563.11819110485,0.0,18178.17817817818,34248.686178178184,52608.686178178184
18218.21821821822,27947.493099993426,37092.71086900296,50617.227929708155,58047.974025148214,84813.78738545653,19857.544885741405,37746.910519281584,43813.02764619968,55462.16084063215,64912.205417454505,19015.41661364698,39993.194015215675,61995.321484821354,84866.53497740712,26788.06747854812,41636.587176106535,0.0,18218.21821821822,34288.726218218224,52648.726218218224
18258.25825825826,27956.58367795725,37133.814027103595,50660.30975252554,58121.18051168829,84887.54558027489,19858.853902369512,37786.89691764497,43856.804108877295,55541.81772019517,64987.716900462605,19016.94226089094,40033.23119238139,62059.19023182452,84961.30360619447,26834.688899854493,41710.08587492028,0.0,18258.258258258258,34328.766258258256,52688.766258258256
18298.2982982983,27965.65160028112,37174.915852770806,50703.33711703857,58194.44737652183,84961.32184317743,19860.15849281974,37826.88369296532,43900.56664746535,55621.476362084264,65063.244594455115,19018.464614568515,40073.268274346585,62122.939158399204,85056.1954441772,26881.280768120894,41783.614126774,0.0,18298.298298298298,34368.806298298296,52728.806298298296
18338.33833833834,27974.69695040072,37216.016336974026,50746.31071493055,58267.77392529255,85035.11610243215,19861.458680539985,37866.87084190721,43944.31532925855,55701.13675540207,65138.78842292224,19019.983687988897,40113.30526235768,62186.56875210375,85151.20998924137,26927.843243311378,41857.17177170364,0.0,18338.338338338337,34408.846338338335,52768.846338338335
18378.37837837838,27983.719811234994,37257.11547091905,50789.231229606106,58341.159471861596,85108.92828664852,19862.754488805018,37906.85836117112,43988.050221185666,55780.79888934012,65214.34830976836,19021.499494373627,40153.3421576454,62250.07950172367,85246.3467381492,26974.376484582965,41930.75865055217,0.0,18378.378378378377,34448.886378378375,52808.886378378375
18418.41841841842,27992.720265192147,37298.21324604324,50832.09933625054,58414.60333824839,85182.75832477616,19864.045940718184,37946.846247492984,44031.77138981156,55860.462753178035,65289.924179309746,19023.012046857206,40193.378961425035,62313.471897210686,85341.60518659918,27020.88065028668,42004.37460496857,0.0,18418.418418418416,34488.926418418414,52848.926418418414
18458.45845845846,28001.698394175502,37339.30965401127,50874.91570189071,58488.10485457025,85256.606146103,19865.33305921306,37986.83449764371,44075.478901339004,55940.1283362825,65365.5159562725,19024.521358488033,40233.415674896714,62376.7464296218,85436.98482928575,27067.355897968642,42078.01947740673,0.0,18458.458458458455,34528.96645845845,52888.96645845845
