10Dq,2_A_1_0,2_A_1_1,2_A_1_2,2_A_1_3,2_A_2_0,2_A_2_1,2_A_2_2,2_E_0,2_E_1,2_E_2,2_E_3,2_E_4,2_E_5,2_E_6,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_1_5,2_T_1_6,2_T_1_7,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_2_5,2_T_2_6,2_T_2_7,2_T_2_8,2_T_2_9,4_A_1,4_A_2,4_E_0,4_E_1,4_T_1_0,4_T_1_1,4_T_1_2,4_T_2_0,4_T_2_1,4_T_2_2,6_A_1
6926.926926926927,40168.81849222961,48579.242420629686,57064.5024643113,73667.4366228294,36450.18436357534,49089.68882265112,54980.126813773524,38831.160630598235,43482.121198887995,48562.78958651299,53216.83458828906,65870.67327987013,70537.62900141523,95238.79171442639,36656.879068129296,44328.20280637313,48977.99357594559,50302.7412218815,53429.245747751105,54803.41723303559,71871.39091242189,86210.1294344619,32571.422501266006,37681.98211860593,42667.95850311221,46641.0313780282,50792.23271814761,53335.347948867406,58478.990562843,66588.74354566337,72811.76876901407,94690.52195445218,27850.0,45870.0,27850.0,33870.0,23408.244766845582,36803.85203881274,46477.90319434168,26531.93869944173,32353.686276844284,48704.37502371399,0.0
6966.966966966967,40167.622722277665,48565.71168815626,57053.882419116584,73692.78317044946,36416.69202153177,49100.75297288175,55002.55500558647,38812.23058687705,43466.64546291632,48559.20816384019,53236.43562561412,65879.36681335687,70531.35438029199,95254.75896710345,36624.15814182407,44301.42633668026,48977.60803618114,50305.02771198742,53458.81041517976,54818.83231212168,71879.11182219673,86215.02522382897,32502.815185389296,37654.39038306379,42661.934630765274,46628.39951765507,50782.02691172622,53356.518548036474,58540.47685663984,66601.6058182396,72830.37589560814,94701.45625287635,27850.0,45870.0,27850.0,33870.0,23372.540410505197,36831.5993856239,46485.86020387091,26515.12791943053,32342.49530183208,48732.37677873739,0.0
7007.007007007007,40166.41647729771,48552.100319265184,57043.2692158157,73718.21398762139,36383.14644426314,49111.73817714458,55025.11537859228,38793.15991198381,43451.24601502967,48555.62419347465,53255.979948907574,65888.11701499672,70525.07078878509,95270.80212682254,36591.3763053553,44274.59031193453,48977.22981706982,50307.29000355143,53488.38228465887,54834.308506617344,71886.87033164728,86219.9524391655,32434.122057041342,37626.706842373525,42655.967975017156,46615.673992108714,50771.74008996866,53377.80559863591,58601.955085188805,66614.48643118347,72849.07557865424,94712.46634982814,27850.0,45870.0,27850.0,33870.0,23336.802655336927,36859.31300355621,46493.88434110687,26498.198086317625,32331.34303304476,48760.45888063762,0.0
7047.047047047048,40165.19968108621,48538.40840674178,57032.66343857418,73743.72847359785,36349.54826000948,49122.644427824955,55047.80731216556,38773.94885354109,43435.9231015143,48552.03745758204,53275.46705788692,65896.92384031322,70518.77872247735,95286.92096668504,36558.534257845015,44247.695302056454,48976.85874757108,50309.528359637654,53517.95838020464,54849.847498301904,71894.66632034602,86224.91113403725,32365.34440328758,37598.93243200005,42650.05717265608,46602.854372219335,50761.377352128766,53399.20484075829,58663.42444059167,66627.38514353687,72867.86737995248,94723.55246286886,27850.0,45870.0,27850.0,33870.0,23301.031933857033,36886.99209777622,46501.97596836676,26481.14924529437,32320.230108825406,48788.620645880226,0.0
7087.087087087088,40163.97225652277,48524.63604717808,57022.06566468935,73769.3260316098,36315.89808769363,49133.47173630765,55070.6301759987,38754.59767722902,43420.67694189605,48548.44774287825,53294.89645753841,65905.78723897328,70512.47868180394,95303.11525968104,36525.63268890964,44220.7418679481,48976.49466120549,50311.74304178162,53547.535640943475,54865.45106976741,71902.49966718585,86229.90136225842,32296.48348466496,37571.0680785661,42644.20087881035,46589.94024078947,50750.943634011055,53420.71215845007,58724.88413408431,66640.30172355998,72886.75085641515,94734.71481064855,27850.0,45870.0,27850.0,33870.0,23265.228670875884,36914.635879848225,46510.135449275884,26463.981451222015,32309.157151865977,48816.861396912005,0.0
7127.127127127128,40162.73412555894,48510.7833409998,57011.476464577834,73795.00606886341,36282.19653707837,49144.22013253774,55093.58333038389,38735.10666663667,43405.50772924694,48544.854840534674,53314.26765809474,65914.70715464037,70506.17117214581,95319.3847787008,36492.672278795464,44193.73056166974,48976.13739592315,50313.93430992168,53577.110917213795,54881.12110820376,71910.37025038211,86234.9231778903,32227.540535810156,37543.11469983459,42638.39776645031,46576.93119307406,50740.44371292446,53442.32357492072,58786.33339529504,66653.2359486779,72905.7255601128,94745.9536128999,27850.0,45870.0,27850.0,33870.0,23229.393283666443,36942.243567606296,46518.363148727265,26446.69476862939,32298.12476924262,48845.180462127995,0.0
7167.1671671671675,40161.485209206774,48496.85039249256,57000.89640176475,73820.7679965359,36248.444208920686,49154.889664582355,55116.66612649696,38715.47612310044,43390.415630501964,48541.25854608567,53333.58017501386,65923.68352482519,70499.85670392666,95335.7292965462,36459.65369851253,44166.66192661338,48975.78679397656,50316.10242233511,53606.680966578875,54896.859609269144,71918.27794747452,86239.97663523981,32158.516766072775,37515.07320469628,42632.64652589432,46563.826837254885,50729.88221257442,53464.03524778833,58847.77147153979,66666.18760542577,72924.7910383211,94757.26909043222,27850.0,45870.0,27850.0,33870.0,23193.526182128553,36969.81438503156,46526.65943283989,26429.289271705704,32287.133552456366,48873.57717583793,0.0
7207.207207207208,40160.2254275274,48482.83730982762,56990.326032874174,73846.6112297708,36214.64169512349,49165.48039819316,55139.87790668335,38695.70636552957,43375.40078678521,48537.65865933807,53352.833528958974,65932.71628073338,70493.53579271282,95352.14858594192,36426.57760996683,44139.5364976726,48975.44270179703,50318.247635578635,53636.24244976244,54912.66868103476,71926.22263532932,86245.06178885832,32089.413360113474,37486.944493163086,42626.94586431868,46550.6267949097,50719.263607875226,53485.843464381906,58909.197627151836,66679.15648939213,72943.94683356868,94768.66146512532,27850.0,45870.0,27850.0,33870.0,23157.627768949078,36997.3475621346,46535.02466891632,26411.76504428844,32276.184077479375,48902.050878232185,0.0
7247.247247247247,40158.95469961919,48468.74420508683,56979.76590762129,73872.53518767269,36180.78957888472,49175.99241637007,55163.2180047452,38675.79773021927,43360.463313745546,48534.054984282906,53372.02724577939,65941.80534711038,70487.20895931579,95368.64241954673,36393.44466609093,44112.35480140915,48975.104969874534,50320.370204433144,53665.79192652106,54928.55054798948,71934.20419014158,86250.17869354006,32020.23147848761,37458.72945636618,42621.29450527152,46537.330701475235,50708.59222966853,53507.74463711715,58970.61114284379,66692.1424051607,72963.19248368632,94780.13095992293,27850.0,45870.0,27850.0,33870.0,23121.69843975812,37024.842334842906,46543.45922539898,26394.12217984638,32265.27690480654,48930.60091534708,0.0
7287.287287287289,40157.67294360603,48454.57119428711,56969.21656880595,73898.53929330088,36146.88843484378,49186.425818926415,55186.6857462298,38655.75057065142,43345.603301901196,48530.44732900904,53391.1608564926,65950.9506420831,70480.87672989821,95385.21056996439,36360.25551097293,44085.11735621611,48974.773452641384,50322.47038185259,53695.3258514707,54944.507555088116,71942.22248743713,86255.32740432103,31950.972258214602,37430.42897655903,42615.69118819073,46523.93820670488,50697.872269335916,53529.73529895948,59032.01131510055,66705.14516625094,72982.52752185725,94791.67779882663,27850.0,45870.0,27850.0,33870.0,23085.738583281247,37052.2979448932,46551.96347182556,26376.36078145782,32254.412579512376,48959.2266390298,0.0
7327.327327327328,40156.38007662518,48440.31839740426,56958.67855230784,73924.6229736627,36112.93882922547,49196.78072205576,55210.28044871877,38635.56525728374,43330.820816993306,48526.835505618976,53410.23389726729,65960.15207699902,70474.53963608277,95401.8528097549,36327.01077998385,44057.82467247795,48974.44800835906,50324.54841891679,53724.84056988734,54960.5421718228,71950.27740207507,86260.50797647715,31881.636813333225,37402.04392712544,42610.13466792535,46510.448975120264,50687.107783296175,53551.81209898533,59093.3974556004,66718.16459505698,73001.9514766681,94803.30220688875,27850.0,45870.0,27850.0,33870.0,23049.748581488057,37079.71363972867,46560.537778783284,26358.480961784015,32243.59163131327,48987.927406902716,0.0
7367.367367367368,40155.076014815044,48425.985938396116,56948.15238708285,73950.78565970596,36078.94131998143,49207.05725790077,55234.001422117784,38615.24217732733,43316.11590034785,48523.21933014643,53429.24590940726,65969.40955626163,70468.19821506448,95418.56891144502,36293.711099903325,44030.4772527272,48974.12849900863,50326.60456478775,53754.33231350595,54976.656996293874,71958.36880825006,86265.72046552316,31812.226235443315,37373.575172591285,42604.62371426074,46496.8626864569,50676.302697380495,53573.971798051105,59154.7688906633,66731.20052278532,73021.46387216137,94815.00441020614,27850.0,45870.0,27850.0,33870.0,23013.728809736953,37107.088672400794,46569.18251786226,26340.482843037793,32232.81457463483,49016.70258232737,0.0
7407.407407407408,40153.76067330285,48411.5739452251,56937.63859516107,73977.02678631099,36044.896456929026,49217.25557412428,55257.84796894669,38594.78173451316,43301.4885692458,48519.59862247597,53448.19643933642,65978.72297716307,70461.85300972621,95435.35864753935,36260.357089043784,44003.07559179795,48973.81479018426,50328.63906666983,53783.79719634607,54992.85475925244,71966.49657949453,86270.96492721111,31742.741594234034,37345.02356864129,42599.157111447465,46483.17903610406,50665.46081107986,53596.21126457595,59216.1249607245,66744.2527893915,73041.0642278885,94826.78463591289,27850.0,45870.0,27850.0,33870.0,22977.67963691643,37134.422301476,46577.89806160757,26322.36655694757,32222.081908684413,49045.551534368016,0.0
7447.447447447448,40152.43396619194,48397.08254988016,56927.137691646174,74003.34579228173,36010.8047818879,49227.37583348276,55281.81938462933,38574.18434884793,43286.938817301045,48515.973206264534,53467.085038584555,65988.09222971338,70455.50456875774,95452.2217905308,36226.94935737292,43975.62017697624,48973.50675098988,50330.652169772875,53813.23121059603,55009.13832808195,71974.6605886812,86276.24141752887,31673.183937999052,37316.38996213917,42593.73365773313,46469.39773553812,50654.58580166156,53618.52747044437,59277.46501983199,66757.32124351512,73060.75205896399,94838.64311217346,27850.0,45870.0,27850.0,33870.0,22941.60142558282,37161.71379094664,46586.68478347054,26304.132244716635,32211.394117528653,49074.47363775471,0.0
7487.487487487488,40151.09580654914,48382.51188839802,56916.6501847162,74029.74212033665,35976.66682881404,49237.418213402634,55305.91495778334,38553.45045635958,43272.46661484593,48512.3429088646,53485.911263774076,65997.5171964665,70449.15344677807,95469.15811291119,36193.488506634654,43948.11148814742,48973.20425393892,50332.64411727898,53842.63022259399,55025.51071068176,71982.86070802566,86281.5499926986,31603.554294139012,37287.675191152,42588.352164898155,46455.5185127501,50643.6812281521,53640.91748703182,59338.78843516643,66770.40574241425,73080.52687612035,94850.58006817577,27850.0,45870.0,27850.0,33870.0,22905.494532094675,37188.96241014659,46595.54305775874,26285.780056977914,32200.75167017598,49103.468272846105,0.0
7527.527527527528,40149.74610639169,48367.86210088391,56906.176575625665,74056.21521709871,35942.483123931524,49247.38290555935,55330.13397050911,38532.58050883301,43258.071909323706,48508.70756124947,53504.67467660758,66006.9977523427,70442.80020446178,95486.16738718175,36159.975130468425,43920.54999794034,48972.90717485719,50334.61515031208,53871.98996894849,55041.97505920964,71991.0968090887,86286.89070917516,31533.853669651362,37258.88008497792,42583.011457794106,46441.54111266652,50632.7505351856,53663.37848135582,59400.094586582345,66783.50615189868,73100.38818576414,94862.59573412345,27850.0,45870.0,27850.0,33870.0,22869.359306743874,37216.16743367112,46604.473259585015,26267.310153744114,32190.155020663966,49132.53482559192,0.0
7567.5675675675675,40148.38477667415,48353.1333315316,56895.71735870914,74082.76453308508,35908.25418586194,49257.27011545995,55354.47569867811,38511.574973536466,43243.75462568792,48505.06699794001,53523.37484385624,66016.53376444764,70436.44540866833,95503.24938586337,36126.409814526945,43892.936171868656,48972.615392788284,50336.56550791045,53901.30605284733,55058.534673634276,71999.36876277908,86292.26362364496,31464.083051608137,37230.005464177586,42577.710373885464,46427.465297564144,50621.797056718184,53685.90771235408,59461.38286616902,66796.62234626185,73120.33549003264,94874.69034122888,27850.0,45870.0,27850.0,33870.0,22833.196093883475,37243.3281413011,46613.47576481543,26248.7227043535,32179.604608151476,49161.672687495025,0.0
7607.607607607608,40147.01172727512,48338.32572864274,56885.27302138606,74109.38952269606,35873.980525751474,49267.080062028515,55378.93941222,38490.43433293872,43229.514666808034,48501.42105693334,53542.01133734899,66026.12509188811,70430.0896325759,95520.40388150697,36092.793136592365,43865.27046846917,48972.328789902254,50338.49542700221,53930.57394061061,55075.19300504342,72007.676439356,86297.668793024,31394.243407621667,37201.0521406085,42572.447762794065,46413.29084747806,50610.82401960826,53708.502527289835,59522.652677830665,66809.75420821263,73140.36828685117,94886.86412170513,27850.0,45870.0,27850.0,33870.0,22797.0052320525,37270.443817931344,46622.55095001617,26230.01788741121,32169.100857015517,49190.88125557327,0.0
7647.647647647647,40145.626866983526,48323.43944464575,56874.84404416708,74136.08964420366,35839.662647395846,49276.812977195805,55403.52437540835,38469.159084418,43215.35191388099,48497.76957963305,53560.5837339625,66035.77158558354,70423.73345581838,95537.63064670346,36059.12566669086,43837.553339437305,48972.04725140655,50340.405142383126,53959.78895854876,55091.95365864492,72016.019708432,86303.10627445651,31324.33568629877,37172.02091746273,42567.22248584638,46399.01756060305,50599.834547065286,53731.16035828396,59583.903436883935,66822.9016288054,73160.48606999163,94899.11730875887,27850.0,45870.0,27850.0,33870.0,22760.787054097636,37297.51375350312,46631.69919239925,26211.195890726296,32158.64417695263,49220.159932321076,0.0
7687.687687687689,40144.23010348506,48308.47463611393,56864.43090066139,74162.86435973961,35805.30104736289,49286.46910549215,55428.22984714496,38447.749739962775,43201.26622684844,48494.11241078119,53579.09161561186,66045.47308807445,70417.3774646273,95554.92945409397,36025.40796720565,43809.78522975968,48971.77066545993,50342.29488669729,53988.94629019617,55108.82039639236,72024.39843897546,86308.57612531341,31254.360817683468,37142.91258930729,42562.03341562336,46384.64525368849,50588.831661968434,53753.87871897292,59645.134569672504,66836.06450737038,73180.68832913131,94911.45013658184,27850.0,45870.0,27850.0,33870.0,22724.54188729204,37324.537242940656,46640.92086976731,26192.256911244483,32148.234963084753,49249.50812567076,0.0
7727.727727727729,40142.82134334822,48293.431463783025,56854.034057585784,74189.71313528296,35770.89621511308,49296.04870364479,55453.05508124212,38426.20682586476,43187.25744481885,48490.44939839175,53597.534569241994,66055.22943332663,70411.02225197628,95572.30007637972,35991.64059298855,43781.966577844025,48971.49892308896,50344.16489041988,54018.04097399587,55125.79713915836,72032.81249931364,86314.07840319071,31184.31971368868,37113.727942127596,42556.8794355126,46370.17376242645,50577.818290058356,53776.655201290516,59706.34551319732,66849.24275144242,73200.9745499127,94923.86284034337,27850.0,45870.0,27850.0,33870.0,22688.270053451208,37351.513586091605,46650.21636045718,26173.201154976814,32137.87359606956,49278.92524895363,0.0
7767.767767767768,40141.400492010114,48278.310092568165,56843.65397477463,74216.63544064708,35736.448633117856,49305.552040179115,55477.99932670302,38404.53088240525,43173.32538649468,48486.78039368583,53615.91218681971,66065.04044653161,70404.66841773126,95589.74228633163,35957.824091469854,43754.09781564617,48971.2319181066,50346.01538184246,54047.06790152013,55142.88796837164,72041.26175713543,86319.61316590771,31114.213268517076,37084.467753373014,42551.75943926296,46355.60294183271,50566.79726300475,53799.48747237212,59767.53571476194,66862.43627668972,73221.34421400371,94936.35565618199,27850.0,45870.0,27850.0,33870.0,22651.971869046083,37378.442087671436,46659.586043282485,26154.028836924204,32127.56044221491,49308.410720860884,0.0
7807.807807807809,40139.96745376216,48263.110691580216,56833.291105191274,74243.63074946635,35701.95877697582,49314.97939502429,55503.061827999874,38382.72246353419,43159.46985060348,48483.1052510283,53634.22406532654,66074.90594390323,70398.31656880387,95607.25585680037,35923.95900276683,43726.17936879468,48970.96954703369,50347.84658706025,54076.02181631896,55160.09712702578,72049.74607949414,86325.18047150562,31044.042359071325,37055.13279200536,42546.672330541114,46340.932666621185,50555.7713213534,53822.37327157795,59828.70463163181,66875.64500684195,73241.79679915884,94948.9288211971,27850.0,45870.0,27850.0,33870.0,22615.647645313435,37405.32205721153,46669.03029747504,26134.740180998026,32117.29585359765,49337.96396540433,0.0
7847.847847847848,40138.52213173549,48247.83343414139,56822.945894940785,74270.69853918233,35667.427115526945,49324.3310591236,55528.24182534945,38360.7821365438,43145.69061633307,48479.42382786594,53652.46980675202,66084.82573246984,70391.9673193096,95624.84056072577,35890.04585979059,43698.21165671241,48970.71170902255,50349.658729961535,54104.897313496054,55177.42901996018,72058.26533281078,86330.78037824588,30973.807845354106,37025.723818549304,42541.61702249002,46326.1628315711,50544.74311735612,53845.31040763321,59889.85173070719,66888.8688736179,73262.33177928047,94961.58257344065,27850.0,45870.0,27850.0,33870.0,22579.297688363593,37432.1528090111,46678.549502625305,26115.33541993681,32107.080168186236,49367.584411876946,0.0
7887.8878878878895,40137.06442788628,48232.478497800475,56812.618783283666,74297.83829102959,35632.85411096462,49333.607334049215,55553.53855498615,38338.71048173584,43131.98744377011,48475.73598466711,53670.6490180877,66094.79960986273,70385.6212907302,95642.49617114631,35856.08518835153,43670.19509273594,48970.4583057829,50351.45203221898,54133.68884011985,55194.88821330575,72066.81938287664,86336.41294460837,30903.510570857994,36996.241585145115,42536.59243728923,46311.293351887325,50533.715217687626,53868.296755882024,59950.976488208296,66902.10781665267,73282.94862448124,94974.31715190841,27850.0,45870.0,27850.0,33870.0,22542.922299285587,37458.93366209271,46688.1440386217,26095.814795219158,32096.91370996751,49397.27149481333,0.0
7927.927927927929,40135.59424298065,48217.04606434728,56802.31020265103,74325.04949002102,35598.24021894582,49342.808531621995,55578.95124943218,38316.50809208417,43118.36007434154,48472.04158486279,53688.761311321694,66104.8273641001,70379.27911208107,95660.22246120864,35822.077507263275,43642.13008423217,48970.20924150988,50353.22671328286,54162.3906965833,55212.479432981796,72075.40809485693,86342.07822928978,30833.151362945613,36966.68683560323,42531.597505716825,46296.32416355363,50522.690106052985,53891.330255651934,60012.07838937291,66915.36178342492,73303.64680114662,94987.13279653132,27850.0,45870.0,27850.0,33870.0,22506.521774249777,37485.663940161416,46697.8142855888,26076.178556972965,32086.796789077114,49427.02465394992,0.0
7967.967967967969,40134.11147657955,48201.53631982654,56792.02057866091,74352.331624933,35563.58588869925,49351.93497353619,55604.47913776456,38294.17557289236,43104.80823125877,48468.34049478913,53706.80630343377,66114.90877336657,70372.9414200826,95678.01920417679,35788.02332844514,43614.01703271258,48969.96442281449,50354.982990375895,54190.99703903323,55230.20756212337,72084.03133329336,86347.77629120198,30762.73103322018,36937.06030546087,42526.631166712425,46281.2552236787,50511.670185690076,53914.40890772527,60073.15692816471,66928.63072918341,73324.4257719979,95000.0297481665,27850.0,45870.0,27850.0,33870.0,22470.09640460807,37512.342971567356,46707.56062382458,26056.426963881084,32076.72970193366,49456.84333418526,0.0
8008.008008008009,40132.61602702335,48185.94945455126,56781.75033013562,74379.68418828977,35528.8915631315,49360.98699098929,55630.121445879224,38271.713541447076,43091.33161996382,48464.6325836313,53724.78361639097,66125.04360578852,70366.60885933702,95695.88617344135,35753.92315702311,43585.85633394497,48969.72375865575,50356.72107848995,54219.50188299392,55248.077637314316,72092.68896210773,86353.50718947023,30692.250377886772,36907.362722040365,42521.69236694158,46266.08651083514,50500.657781770744,53937.5307719148,60134.211606992554,66941.91461687391,73345.28499615594,95013.0082485882,27850.0,45870.0,27850.0,33870.0,22433.64647699171,37538.97008927186,46717.383433736424,26036.56028308346,32066.71273137646,49486.726985540074,0.0
8048.048048048049,40131.1077914161,48170.28566311542,56771.499869120446,74407.10667634803,35494.15767893143,49369.96492431701,55655.877396751544,38249.12262666776,43077.92992857722,48460.917723368635,53742.69287714365,66135.23161920461,70360.28208250954,95713.82314252858,35719.77749142943,43557.64837806298,48969.487160275254,50358.441190384096,54247.89910831454,55266.09484349732,72101.38084460492,86359.27098343144,30621.710178104473,36877.594804508924,42516.78006036131,46250.81802539142,50489.65514370498,53960.69396473927,60195.24193643992,66955.2134170658,73366.22392920521,95026.06854047862,27850.0,45870.0,27850.0,33870.0,22397.1722734068,37565.54463081693,46727.28309577628,26016.578790075997,32056.746146806734,49516.67506311727,0.0
8088.088088088089,40129.586665609764,48154.54514440623,56761.26960090337,74434.59858908063,35459.38466667256,49378.86912263391,55681.74621069353,38226.40346875301,43064.602828347284,48457.19578872123,53760.533717622166,66145.47256093202,70353.9617505149,95731.8298851094,35685.58682350071,43529.393549673085,48969.25454113329,50360.143536584335,54276.18246556938,55284.264507430315,72110.10684347642,86365.06773263251,30551.11120032969,36847.75726394019,42511.89320778618,46235.44978983667,50478.66444735209,53983.8966571962,60256.24743500364,66968.52710787876,73387.24202325803,95039.21086741853,27850.0,45870.0,27850.0,33870.0,22360.674071327514,37592.0659382979,46737.25999037459,25996.482768606056,32046.830204332025,49546.68702706192,0.0
8128.128128128129,40128.05254418805,48138.728101615576,56751.059924036,74462.15943016035,35424.57295091371,49387.699943479034,55707.72710560724,38203.55671882397,43051.349974099976,48453.466657097735,53778.30577473377,66155.76616752741,70347.64853270882,95749.90617500828,35651.35163857462,43501.09222795944,48969.02581684721,50361.82832538446,54304.34558404192,55302.59208956059,72118.86682080339,86370.8974968284,30480.454196650848,36817.85080337688,42507.03077645501,46219.9818490983,50467.68779714294,54007.137072627665,60317.22762884178,66981.85567490954,73408.3387270195,95052.43547387756,27850.0,45870.0,27850.0,33870.0,22324.152143787178,37618.53335833957,46747.31449787325,25976.27251056487,32036.965146913895,49576.76234252124,0.0
8168.168168168168,40126.50532045016,48122.834742251216,56740.87123035552,74489.7887069431,35389.722950297786,49396.45775246762,55733.819297234586,38180.583038565725,43038.171004689524,48449.73020854434,53796.008690360104,66166.11216454371,70341.34310708471,95768.05178621196,35617.072415585266,43472.74478678639,48968.800905131386,50363.49576284859,54332.38198141641,55321.08317419101,72127.6606380604,86376.7603359805,30409.739905114657,36787.876117894986,42502.19173959815,46204.41427085265,50456.72722811718,54030.41348467626,60378.182051529904,66995.19911115902,73429.51348585247,95065.7426052047,27850.0,45870.0,27850.0,33870.0,22287.60675946717,37644.94624207528,46757.446998457555,25955.948315876958,32027.15120451862,49606.90047960442,0.0
8208.208208208209,40124.944886394034,48106.86527814712,56730.70390500777,74517.48593045106,35354.83507764881,49405.14292294802,55760.02199940318,38157.48309986627,43025.06554344874,48445.986325695165,53813.64211135498,66176.51026628132,70335.04616047541,95786.26649287809,35582.74962715702,43444.35159479895,48968.57972573913,50365.14605281477,54360.28507529633,55339.74345782037,72136.48815611869,86382.65631025471,30338.969050044198,36757.83389466888,42497.37507600478,46188.74714582878,50445.784707879386,54053.72421532747,60439.11024382559,67008.55741695937,73450.76574184313,95079.13250761834,27850.0,45870.0,27850.0,33870.0,22251.038182783726,37671.30394512925,46767.65787208703,25935.510492386573,32017.38859427086,49637.10091334257,0.0
8248.248248248248,40123.371132699765,48090.81992547345,56720.55832647151,74545.25061535524,35319.909740067225,49413.755835664655,55786.33442426811,38134.25758445455,43012.03319863925,48442.23489372367,53831.20568954257,66186.96017553477,70328.75838876133,95804.55006934387,35548.383739697136,43415.91301552093,48968.36220040619,50366.77939689957,54388.04819665567,55358.57873555114,72145.3492352498,86388.58548001957,30268.142342349,36727.72481303776,42492.57976959029,46172.98058810505,50434.86213847788,54077.06763303514,60500.011753440296,67021.93059990194,73472.09493386635,95092.60542819632,27850.0,45870.0,27850.0,33870.0,22214.446673972776,37697.605827601925,46777.94749842531,25914.95935574137,32007.677520610025,49667.3631236486,0.0
8288.28828828829,40121.783948712386,48074.698904746045,56710.43486658339,74573.08227995815,35284.94733902349,49422.296878426685,55812.755782549815,38110.907183537085,42999.07356390059,48438.47580029529,53848.69908171591,66197.46158333392,70322.48049708268,95822.90229013446,35513.97521348691,43387.42940745115,48968.148252796025,50368.39599450421,54415.664605313985,55377.59488547417,72154.243735129,86394.54790584458,30197.260479827415,36697.549544572736,42487.80480896325,46157.11473539902,50423.96135820988,54100.442150926705,60560.886134818444,67035.31867476496,73493.50049765187,95106.16161486565,27850.0,45870.0,27850.0,33870.0,22177.832489172735,37723.851254058245,46788.316256769016,25894.295229273448,31998.01817544942,49697.68659527713,0.0
8328.328328328329,40120.18322242464,48058.502440835124,56700.33389056443,74600.98044617579,35249.94827044998,49430.7664457825,55839.2852837675,38087.432597434105,42986.1862186985,48434.708935521296,53866.12194963572,66208.01416868009,70316.2132000589,95841.32292997137,35479.52450277154,43358.901124157426,48967.9378084466,50369.99604282133,54443.127507505866,55396.79785095998,72163.17151483914,86400.54364849815,30126.324147461342,36667.30875314532,42483.04918699222,46141.14974935083,50413.08414335681,54123.846225085246,60621.73294892337,67048.72166344241,73514.9818658503,95119.80131639211,27850.0,45870.0,27850.0,33870.0,22141.195880505446,37750.039593518944,46798.76452597561,25873.51844387779,31988.410738337752,49728.07081778445,0.0
8368.36836836837,40118.56884045935,48042.230762973784,56690.25575704712,74628.94463951973,35214.912924831224,49439.16493870031,55865.92213646846,38063.83453521563,42973.370728771326,48430.934191913606,53883.47396002954,66218.61759827663,70309.95722201261,95859.81176378061,35445.03205584866,43330.32851436877,48967.73079471901,50371.57973684299,54470.43007558766,55416.193620812905,72172.1324328742,86406.57276894583,30055.334017703553,36637.00309499611,42478.31190037158,46125.08581579943,50402.23220985288,54147.27835290461,60682.55176302942,67062.13959487327,73536.53846809927,95133.52478236986,27850.0,45870.0,27850.0,33870.0,22104.537096155178,37776.170219454616,46809.29268439021,25852.629337888306,31978.855376623233,49758.51528548846,0.0
8408.40840840841,40116.94068805171,48025.88410476575,56680.20081810374,74656.97438907881,35179.84168729257,49447.49276425448,55892.66554845295,38040.11371433767,42960.626646574725,48427.151464340895,53900.75478459113,66229.2715262543,70303.71329720036,95878.36856670091,35410.498315155506,43301.7119220654,48967.52714074725,50373.14726936948,54497.56546989523,55435.788207275786,72181.12634714309,86412.63532834832,29984.290750757948,36606.6332188046,42473.59194918672,46108.923145052846,50391.40721489046,54170.73707151528,60743.342150520184,67075.57250497109,73558.16973109022,95147.33226321063,27850.0,45870.0,27850.0,33870.0,22067.856380445846,37802.242509782605,46819.90110977155,25831.62825695156,31969.352245619713,49789.01949742872,0.0
8448.44844844845,40115.29864903108,48009.46270419279,56670.16941927555,74685.06922750059,35144.73493768725,49455.75033531816,55919.51472699459,38016.270860279015,42947.9535117239,48423.360649985494,53917.964099979996,66239.97559389086,70297.48217004896,95896.99311409175,35375.923717354905,43273.05168656686,48967.32677738971,50374.69883101902,54524.52686272703,55455.58762190932,72190.15311497342,86418.73138805969,29913.19499485267,36576.19976575953,42468.88833647797,46092.661972151895,50380.61075846561,54194.22095627755,60804.10369069234,67089.02043655512,73579.87507863443,95161.22401013295,27850.0,45870.0,27850.0,33870.0,22031.153973916444,37828.255846866654,46830.59017921691,25810.515553898298,31959.9014887751,49819.582957326595,0.0
8488.488488488489,40113.642605802816,47992.966803621486,56660.16189960298,74713.22869097271,35109.59305068183,49463.93807026181,55946.46887905636,37992.30670617915,42935.350851433366,48419.56164830162,53935.101587821344,66250.72942932505,70291.26459539816,95915.68518154131,35341.308693419865,43244.348142618575,48967.129637182225,50376.23461023839,54551.30746438682,55475.59784941361,72199.2125931154,86424.86100962514,29842.04738650651,36545.70336962969,42464.20006780313,46076.30255712767,50369.844384866716,54217.728619339105,60864.835968564585,67102.48343928152,73601.65393173008,95175.200275151,27850.0,45870.0,27850.0,33870.0,21994.430113394737,37854.20961751918,46841.360269086086,25789.29158861297,31950.50323784167,49850.205173545364,0.0
