10Dq,2_A_1,2_A_2,2_E_0,2_E_1,2_E_2,2_E_3,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,4_A_2,4_T_1_0,4_T_1_1,4_T_2
8028.828828828829,24319.336381804427,43739.33638180443,12570.604098927273,30166.101054626677,34857.73244963972,65573.0790951952,18667.434411116643,23554.28503978275,28066.641885834313,33909.03045734786,43355.461286111735,19004.003944900578,27175.32173005813,33088.24990687782,41456.65737054891,66182.62012780787,14970.165210633257,0.0,20418.843934780027,6941.336381804427
8053.918918918918,24342.185847888173,43762.18584788818,12547.231154728383,30190.163343058535,34900.58649833334,65595.84347651353,18666.809788766193,23557.103566914964,28088.99881759633,33944.65086377433,43384.447283470116,19005.44641599306,27192.69184223243,33116.416478049796,41469.713651422346,66211.74193282431,15018.104766807093,0.0,20439.45277685743,6964.185847888173
8079.009009009009,24365.04031855604,43785.04031855604,12523.850316210184,30214.21961496968,34943.460732273656,65618.62160176161,18666.180894185454,23559.91505953073,28111.364483824003,33980.241954497906,43413.490191733086,19006.877826166332,27210.07164305764,33144.576734310045,41482.76338162756,66240.90299860964,15066.049327565048,0.0,20460.07162810307,6987.040318556039
8104.099099099099,24387.899778692994,43807.899778693,12500.461652039348,30238.269985632647,34986.35492727047,65641.41345073041,18665.547788255302,23562.719534756896,28133.738832804716,34015.80361475279,43442.590023796176,19008.29825201751,27227.46103771744,33172.73062121805,41495.806620410985,66270.1032630019,15113.998877792093,0.0,20480.70045828689,7009.899778692994
8129.189189189188,24410.764213237555,43830.764213237555,12477.06523007149,30262.314568589478,35029.26886177481,65664.21900332524,18664.910531123016,23565.51700971259,28156.12181330996,34051.335731153304,43471.74679169971,19009.70776964227,27244.859931614363,33200.878084564276,41508.84342739461,66299.34266378309,15161.953402426741,0.0,20501.339237285916,7032.764213237553
8154.27927927928,24433.63360718156,43853.63360718156,12453.661117362823,30286.35347567664,35072.202316841816,65687.03823956563,18664.26918221165,23568.30750150875,28178.513374589296,34086.838191698494,43500.96050662032,19011.106454637054,27262.26823037119,33229.019070364644,41521.87386257558,66328.62113868004,15209.912886460837,0.0,20521.98793508384,7055.633607181559
8179.369369369369,24456.50794557001,43876.50794557001,12430.249380181674,30310.386817049875,35115.15507609403,65709.87113958507,18663.623800229358,23571.09102724773,28200.91346636453,34122.31088577649,43530.23117886257,19012.49438210137,27279.68583983233,33257.15352485515,41534.89798632596,66357.93862536587,15257.877314939378,0.0,20542.646521770646,7078.507945570009
8204.45945945946,24479.387213500842,43899.38721350084,12406.830084019683,30334.414701208585,35158.12692568522,65732.71768363041,18662.974443178467,23573.867604022806,28223.322038823877,34157.75370416896,43559.558817850644,19013.871626639997,27297.112666065077,33285.28139448638,41547.91585939255,66387.29506146075,15305.8466729603,0.0,20563.314967542225,7101.3872135008405
8229.549549549549,24502.271396124765,43922.271396124765,12383.403293602989,30358.437235020036,35201.117654264664,65755.57785206178,18662.321168364575,23576.637248917796,28245.73904261631,34193.16653905543,43588.943432120155,19015.238262365376,27314.54861536085,33313.40262591827,41560.927542896665,66416.69038453311,15353.820945674313,0.0,20583.993242699977,7124.271396124763
8254.63963963964,24525.160478645026,43945.160478645026,12359.969072903083,30382.454523743116,35244.12705294191,65778.45162535233,18661.66403240538,23579.39997900659,28268.164428845845,34228.5492840176,43618.38502931007,19016.594362899817,27331.993594236264,33341.51716601477,41573.93309833383,66446.1245321008,15401.800118284664,0.0,20604.681317650407,7147.160478645024
8279.72972972973,24548.054446317255,43968.054446317255,12336.527485147526,30406.466671052054,35287.15491525205,65801.33898408763,18661.00309123949,23582.155811352768,28290.598149066045,34263.901834043536,43647.88361615469,19017.940001377876,27349.447509434263,33369.62496183865,41586.93258757368,66475.59744163211,15449.784176046984,0.0,20625.379162904777,7170.0544463172555
8304.819819819819,24570.953284449257,43990.95328444926,12313.078592830543,30430.47377905955,35330.20103712143,65824.23990896568,18660.33840013508,23584.904763009174,28313.04015527454,34299.22408553184,43677.43919847584,19019.275250448656,27366.910267925035,33397.72596064629,41599.92607285967,66505.1090505468,15497.773104269076,0.0,20646.086749078695,7192.953284449257
8329.90990990991,24593.856978400825,44013.85697840083,12289.622457723352,30454.475948339878,35373.26521683378,65847.15438079635,18659.670013698393,23587.64685101751,28335.490399907616,34334.51593629573,43707.05178117498,19020.600182278158,27384.381776907,33425.820109882676,41612.91361680902,66534.65929621735,15545.766888310734,0.0,20666.80404689174,7215.856978400825
8355.0,24616.765513583534,44036.76551358354,12266.159140884389,30478.47327795149,35416.34725499697,65870.08238050128,18658.99798588218,23590.382092407915,28357.948835834904,34369.77728556705,43736.721368225626,19021.914868551637,27401.861943807602,33453.90735717619,41625.895282412406,66564.24811596985,15593.765513583534,0.0,20687.531027167068,7238.765513583534
8380.09009009009,24639.678875460566,44059.678875460566,12242.688702669326,30502.46586545945,35459.44695451,65893.02388911339,18658.322369993995,23593.110504198594,28380.415416354146,34405.00803400024,43766.44796266578,19023.21938047594,27419.350676284106,33481.98765033371,41638.87113303376,66593.87544708521,15641.768965550657,0.0,20708.267660831043,7261.678875460566
8405.18018018018,24662.597049546515,44082.597049546515,12219.211202740942,30526.45380695758,35502.56412053067,65915.97888777666,18657.64321870436,23595.83210339541,28402.89009518599,34440.208083676145,43796.2315665905,19024.513788781904,27436.847882224363,33510.0609373356,41651.841232410356,66623.54122680021,15689.777229726697,0.0,20729.013918912853,7284.597049546515
8430.27027027027,24685.520021407207,44105.52002140721,12195.72670007886,30550.437197090192,35545.69856044353,65938.94735774596,18656.960584054883,23598.546906991516,28425.37282646896,34475.377338105856,43826.07218114455,19025.79816372674,27454.353469747417,33538.12716633082,41664.8056446523,66653.2453923085,15737.790291677476,0.0,20749.769772544143,7307.5200214072065
8455.360360360359,24708.44777665948,44128.44777665948,12172.235252989049,30574.41612907372,35588.85008382839,65961.9292803864,18656.27451746616,23601.254931966938,28447.86356475435,34510.515702234356,43855.96980651523,19027.072575096387,27471.86734720412,33566.186285632044,41677.76443424275,66682.98788076174,15785.80813701984,0.0,20770.5351929586,7330.447776659479
8480.45045045045,24731.380300971032,44151.380300971025,12148.736919113206,30598.390694717906,35632.018502429164,65984.92463717338,18655.585069745674,23603.956195288236,28470.3622650013,34545.62308244418,43885.92444192531,19028.337092207952,27489.38942317768,33594.23824371084,41690.717666037584,66712.76862927065,15833.83075142148,0.0,20791.310151491612,7353.38030097103
8505.54054054054,24754.31758006022,44174.31758006022,12125.23175543807,30622.360984446786,35675.20363012331,66007.93340969214,18654.892291095526,23606.650713908115,28492.86888257195,34580.6993865589,43915.93608562603,19029.591783912107,27506.919606484153,33622.282989192914,41703.66540526524,66742.58757490612,15881.858120600757,0.0,20812.094619579893,7376.317580060217
8530.63063063063,24777.259599695848,44197.25959969585,12101.719818304446,30646.327087319336,35718.40528289154,66030.95557963743,18654.196231120062,23609.33850476506,28515.383373226567,34615.7445238466,43946.004734890346,19030.836718595467,27524.457806172828,33650.32047085339,41716.607717526786,66772.44465470014,15929.89023032648,0.0,20832.88856876107,7399.25959969585
8555.720720720721,24800.206345697035,44220.206345697035,12078.201163416123,30670.289091049934,35761.623278788065,66053.9911288133,18653.49693883341,23612.019584782964,28537.905693118824,34650.75840502312,43976.13038600615,19032.07196418304,27542.003931526644,33678.350637612086,41729.54466879565,66802.33980564705,15977.927066417758,0.0,20853.691970673357,7422.206345697037
8580.81081081081,24823.157803932983,44243.15780393298,12054.67584584876,30694.247082028443,35804.8574379112,66077.0400391327,18652.794462666934,23614.693970870812,28560.435798791113,34685.74094225546,44006.31303426981,19033.297588140667,27559.557892062476,33706.37343852896,41742.476325417665,66832.27296470435,16025.968614743797,0.0,20874.50479705516,7445.157803932985
8605.9009009009,24846.1139603228,44266.1139603228,12031.143920058463,30718.20114534,35848.107582374505,66100.10229261733,18652.08885047654,23617.361679922273,28582.97364716992,34720.69204916475,44036.55267397963,19034.51365747741,27577.11959753142,33734.38882279939,41755.40275411091,66862.24406879398,16074.014861223703,0.0,20895.327019744702,7468.113960322802
8630.990990990991,24869.07480083532,44289.07480083532,12007.605439890302,30742.151364784673,35891.37353627814,66123.17787139717,18651.380149549892,23620.022728815387,28605.519195561286,34755.61164082941,44066.84929842962,19035.720238748,27594.68895791897,33762.39673974975,41768.3240219656,66892.2530548033,16122.065791826308,0.0,20916.158610679642,7491.0748008353185
8656.081081081082,24892.04031148892,44312.04031148892,11984.06045858672,30766.097822896736,35934.65512568083,66146.26675771027,18650.668406613593,23622.677134412228,28628.0724016463,34790.49963378807,44097.20289990332,19036.91739805532,27612.265883445238,33790.39713883279,41781.240196444116,66922.29985958604,16170.12139257,0.0,20936.999541896756,7514.0403114889195
8681.17117117117,24915.01047835134,44335.01047835134,11960.50902879579,30790.0406009636,35977.952178572144,66169.36893390265,18649.95366784017,23625.324913558547,28650.63322347669,34825.35594604233,44127.613469667805,19038.10520105277,27629.850284565047,33818.38996962327,41794.15134538101,66952.38441996346,16218.181649522512,0.0,20957.84978553151,7537.010478351342
8706.261261261261,24937.985287539497,44357.9852875395,11936.951202579261,30813.979779044712,36021.26452484519,66192.48438242756,18649.23597885503,23627.96608308346,28673.20161947045,34860.18049705955,44158.080997967736,19039.28371294678,27647.44207196797,33846.375181813404,41807.05753698275,66982.50667272531,16266.246548800758,0.0,20978.709313817733,7559.985287539497
8731.351351351352,24960.964725219288,44380.96472521929,11913.387031420583,30837.915435989882,36064.59199626966,66215.61308584566,18648.515384743314,23630.60065979909,28695.77754840753,34894.97320777546,44188.605474019685,19040.452998499222,27665.04115657841,33874.35272520858,41819.9588398279,67012.666554631,16314.31607657064,0.0,20999.578099087226,7582.964725219288
8756.44144144144,24983.948777605434,44403.94877760543,11889.816566232781,30861.84764945766,36107.9344264654,66238.75502682444,18647.791930056617,23633.22866050028,28718.360969425594,34929.73400059664,44219.18688600659,19041.613122029885,27682.647449555545,33902.32254972293,41832.85532286702,67042.86400241038,16362.390219046876,0.0,21020.45611376943,7605.948777605434
8781.531531531531,25006.937430961276,44426.937430961276,11866.239857366127,30885.776495933205,36151.291650876185,66261.91018813805,18647.06565881969,23635.850101964257,28740.951842015857,34964.462799402885,44249.82522107216,19042.76414741892,27700.26086229326,33930.284605375025,41845.747055422624,67073.09895276504,16410.468962492807,0.0,21041.34333039102,7628.937430961276
8806.62162162162,25029.9306715986,44449.9306715986,11842.65695461579,30909.702050745967,36194.66350674404,66285.07855266698,18646.33661453697,23638.46500095031,28763.550126018898,34999.159529549484,44280.52046531573,19043.906138109276,27717.881306420088,33958.238842283645,41858.63410718928,67103.37134236912,16458.552293220222,0.0,21062.239721575577,7651.930671598599
8831.711711711712,25052.92848587747,44472.92848587747,11819.067907229315,30933.624388087243,36238.049833083816,66308.26010339776,18645.604840199067,23641.073374199488,28786.155781620673,35033.824117869364,44311.272603787045,19045.039157109186,27735.508693798994,33986.185210663454,41871.51654823345,67133.68110787054,16506.64019758918,0.0,21083.145260043224,7674.928485877468
8856.801801801801,25075.930860206026,44495.93086020603,11795.472763913971,30957.54358102723,36281.45047065825,66331.45482342283,18644.870378289186,23643.675238434305,28808.768769348404,35068.45649267513,44342.081620481295,19046.163266994612,27753.142936527252,34014.12366082083,41884.39444899373,67164.02818589189,16554.732662007824,0.0,21104.059918610248,7697.930860206025
8881.891891891892,25098.937781040324,44518.937781040324,11771.871572844038,30981.459701532105,36324.86526195329,66354.66269593997,18644.13327078939,23646.27061035842,28831.389050066722,35103.05658376094,44372.947498334244,19047.278529911702,27770.7839469362,34042.0541431497,41897.267880280764,67194.41251303135,16602.829672932214,0.0,21124.98367018875,7720.937781040322
8906.981981981982,25121.949234884145,44541.949234884145,11748.2643816679,31005.372820480614,36368.29405115384,66377.88370425219,18643.393559186847,23648.85950665636,28854.01658497369,35137.624322404256,44403.87021921759,19048.385007579243,27788.431637590962,34069.976608127356,41910.13691327725,67224.83402586395,16650.931216866127,0.0,21145.916487786304,7743.949234884143
8932.072072072071,25144.96520828882,44564.96520828882,11724.651237515125,31029.283007680555,36411.73668411985,66401.1178317677,18642.65128447995,23651.441943993203,28876.65133559695,35172.15964136752,44434.84976393442,19049.482761291136,27806.08592129017,34097.891006310376,41923.00161953802,67255.29266094234,16699.037280360895,0.0,21166.858344505577,7766.965208288822
8957.162162162162,25167.985687853077,44587.985687853085,11701.032187003324,31053.190331885027,36455.19300836279,66424.36506199901,18641.906487184406,23654.017939014328,28899.293263789994,35206.66247489967,44465.88611221484,19050.57185191883,27823.74671106563,34125.79728833058,41935.86207099017,67285.788354798,16747.14785001524,0.0,21187.809213543995,7789.985687853079
8982.252252252252,25191.010660222808,44611.010660222804,11677.407276244996,31077.094860808334,36498.66287302239,66447.62537856323,18641.159207339137,23656.587508345074,28921.94233172832,35241.13275873749,44496.979242711765,19051.65233991378,27841.413920181956,34153.69540489085,41948.71833993311,67316.3210439421,16795.26291247506,0.0,21208.769068193364,7813.010660222808
9007.342342342343,25214.04011209094,44634.04011209094,11653.77655085424,31100.996661141704,36542.14612884382,66470.89876518164,18640.409484512253,23659.150668590533,28944.598501905857,35275.57043010687,44528.12913299685,19052.724285309927,27859.087462136125,34181.585306761335,41961.57049903853,67346.89066486644,16843.382454433282,0.0,21229.737881839537,7836.040112090941
9032.432432432432,25237.07403019725,44657.074030197255,11630.140055953305,31124.895798568883,36585.6426281552,66494.18520567917,18639.6573578068,23661.7074363352,28967.26173713118,35309.97542772391,44559.33575955673,19053.78774772611,27876.76725065714,34209.466944775246,41974.41862135063,67377.4971540447,16891.50646262968,0.0,21250.71562796207,7859.074030197251
9057.522522522522,25260.11240132818,44680.11240132818,11606.497836179138,31148.792337781284,36629.1522248453,66517.48468398448,18638.902865866537,23664.257828142763,28989.93200052402,35344.34769179592,44590.59909778915,19054.842786368547,27894.453199705466,34237.340269825036,41987.26278028618,67408.14044793317,16939.634923850703,0.0,21271.702280133843,7882.112401328181
9082.612612612613,25283.155212316677,44703.15521231668,11582.849935689757,31172.686342493074,36672.67477434181,66540.79718412942,18638.146046881575,23666.801860555803,29012.609255511714,35378.68716402222,44621.91912199945,19055.889460033275,27912.14522347259,34265.205232858454,42000.10304963464,67438.82048297183,16987.767824929288,0.0,21292.697812020742,7905.155212316677
9107.702702702702,25306.202450041994,44726.202450041994,11559.196398170521,31196.577875455994,36716.210133589746,66564.12269024902,18637.386938593947,23669.339550095527,29035.293465825656,35412.993787594845,44653.29580539731,19056.92782710857,27929.843236380475,34293.06178487462,42012.93950355826,67469.53719558536,17035.905152744697,0.0,21313.702197381288,7928.202450041994
9132.792792792792,25329.254101429542,44749.25410142954,11535.537266840383,31220.4669984739,36759.75816103024,66587.46118658084,18636.62557830313,23671.870913261526,29057.984595497855,35447.26750719911,44684.729120093296,19057.957945577447,27947.54715308101,34320.90987692019,42025.772216592144,67500.29052218416,17084.046894222334,0.0,21334.715410066296,7951.254101429542
9157.882882882883,25352.310153450715,44772.310153450715,11511.872584457959,31244.353772417184,36803.31871657967,66610.81265746514,18635.862002871494,23674.395966531527,29080.682608857605,35481.508269014004,44716.21903709606,19058.979873020016,27965.256888455446,34348.74946008551,42038.60126364462,67531.0803991651,17132.1930363336,0.0,21355.73742401855,7974.310153450717
9182.972972972973,25375.370593122694,44795.37059312269,11488.202393327543,31268.23825723686,36846.89166160904,66634.17708734433,18635.096248729613,23676.91472636109,29103.38747052802,35515.716020712454,44747.76552630932,19059.99366661598,27982.972357613748,34376.58048550078,42051.42671999715,67561.90676291283,17180.343566095664,0.0,21376.76821327241,7997.370593122692
9208.063063063062,25398.435407508296,44818.435407508296,11464.526735305031,31292.120511978555,36890.476858923794,66657.55446076274,18634.32835188161,23679.427209183432,29126.099145422806,35549.89071146145,44779.36855652913,19060.999383147053,28000.693475894008,34404.40290433235,42064.24866130464,67592.7695498004,17228.498470571358,0.0,21397.80775195353,8020.435407508297
9233.153153153153,25421.50458371581,44841.50458371581,11440.845651803755,31316.000594796176,36934.074172743734,66680.94476236642,18633.55834791033,23681.93343140913,29148.817598742964,35584.032291922005,44811.02809544148,19061.99707899935,28018.42015886173,34432.216667778855,42077.067163595464,67623.66869619049,17276.657736868965,0.0,21418.85601427847,8043.504583715812
9258.243243243243,25444.5781088988,44864.5781088988,11417.159183800186,31339.87856296545,36977.68346868343,66704.34797690288,18632.78627198251,23684.433409425896,29171.54279597358,35618.14071424899,44842.7441096198,19062.98681016586,28036.1523223092,34460.021727067564,42089.88230327187,67654.60413843626,17324.821352142048,0.0,21439.91297455436,8066.578108898802
9283.333333333332,25467.655970255968,44887.65597025596,11393.467371839673,31363.754472897243,37021.304613732806,66727.76408922079,18632.01215885387,23686.927159598352,29194.27470288061,35652.215932090796,44874.51656452287,19063.96863224882,28053.889882254745,34487.81803345066,42102.69415711001,67685.57581288226,17372.9893035893,0.0,21460.978607178604,8089.655970255966
9308.423423423425,25490.738155030947,44910.73815503095,11369.770256041897,31387.62838015066,37064.937476238105,66751.1930842697,18631.236042874105,23689.414698267785,29217.013285507815,35686.25790058887,44906.34542449274,19064.942600462156,28071.63275494201,34515.60553820157,42115.50280226014,67716.58365586544,17421.16157845437,0.0,21482.052886638474,8112.738155030947
9333.513513513513,25513.824650512168,44933.824650512164,11346.06787610645,31411.500339445876,37108.58192588299,66774.63494709981,18630.457957991828,23691.896041751923,29239.75851017357,35720.26657637704,44938.23065275296,19065.90876963388,28089.380856839183,34543.38419261125,42128.3083162469,67747.62760371613,17469.33816402568,0.0,21503.13578751082,8135.824650512168
9358.603603603604,25536.915444032664,44956.91544403267,11322.360271318168,31435.370404676934,37152.237833670144,66798.0896628618,18629.677937759472,23694.3712063447,29262.510343467922,35754.241917580795,44970.17221140682,19066.867194208447,28107.134104638266,34571.15394798463,42141.11077696952,67778.70759275884,17517.519047636266,0.0,21524.22728446172,8158.915444032664
9383.693693693693,25560.01052296991,44980.01052296991,11298.647480552481,31459.2386289242,37195.90507190295,66821.55721680632,18628.89601533808,23696.84020831602,29285.268752249485,35788.183883816295,45002.17006143599,19067.81792824923,28124.892415254213,34598.91475563701,42153.91026270203,67809.8235593134,17565.704216663602,0.0,21545.327352246128,8182.010522969911
9408.783783783783,25583.109874745685,45003.109874745685,11274.929542280639,31483.105064466698,37239.583514167534,66845.03759428403,18628.112223502085,23699.303063911608,29308.033703642534,35822.09243618928,45034.22416269913,19068.761025440865,28142.655705824185,34626.66656689036,42166.7068520935,67840.97543969574,17613.89365852947,0.0,21566.435965707587,8205.109874745685
9433.873873873874,25606.213486825854,45026.21348682586,11251.206494574923,31506.96976279423,37283.273035315135,66868.53078074526,18627.326594643982,23701.759789352705,29330.805165034028,35855.967537293895,45066.33447393078,19069.69653909161,28160.423893706666,34654.40933306997,42179.5006241683,67872.16317021886,17662.087360699727,0.0,21587.553099777837,8228.213486825854
9458.963963963963,25629.32134672024,45049.321346720244,11227.478375113611,31530.83277461931,37326.97351144458,66892.0367617395,18626.539160778946,23704.210400835913,29353.58310407074,35889.809151211186,45098.50095274045,19070.624522135757,28178.19689648062,34682.1430055007,42192.291658326445,67903.38668719374,17710.285310684205,0.0,21608.67872947652,8251.32134672024
9484.054054054053,25652.433441982448,45072.433441982444,11203.74522118612,31554.694149888914,37370.68481988518,66915.55552291553,18625.749953549428,23706.654914532966,29376.367488656433,35923.61724350759,45130.72355561177,19071.545027135977,28195.974631944613,34709.867535503625,42205.080034343664,67934.64592693033,17758.487496036505,0.0,21629.812829910847,8274.433441982448
9509.144144144144,25675.549760209695,45095.5497602097,11180.007069697836,31578.55393779606,37414.40683917978,66939.08705002096,18624.959004229626,23709.093346590533,29399.15828694897,35957.391781233244,45163.002237901965,19072.45810628574,28213.757018115924,34737.58287439243,42217.865832371885,67965.94082573836,17806.69390435384,0.0,21650.95537627525,8297.549760209697
9534.234234234234,25698.67028904266,45118.67028904266,11156.263957175051,31602.41218679121,37458.139449068134,66962.631328902,18624.16634372996,23711.525713130017,29421.955467357606,35991.132732920036,45195.33695384144,19073.36381141159,28231.543973229673,34765.28897347005,42230.649132939405,67997.27131992835,17854.90452327689,0.0,21672.10634385108,8320.670289042659
9559.324324324323,25721.795016165277,45141.795016165284,11132.515919769665,31626.268944593456,37501.88253047045,66986.18834550322,18623.372002601427,23713.95203024733,29444.75899854021,36024.84006857962,45227.72765653349,19074.26219397549,28249.335415737813,34792.98578402511,42243.430016951184,68028.63734581247,17903.119340489604,0.0,21693.265708006234,8343.795016165279
9584.414414414414,25744.923929304656,45164.923929304656,11108.762993263972,31650.12425820162,37545.635965471294,67009.75808586727,18622.576011039975,23716.37231401276,29467.568849400574,36058.513759701236,45260.17429795432,19075.15330507729,28267.131264308282,34820.673257328584,42256.20856568929,68060.03883970542,17951.33834371907,0.0,21714.4334441949,8366.923929304658
9609.504504504504,25768.05701623083,45188.05701623083,11085.005213075303,31673.97817390502,37589.39963730362,67033.34053613487,18621.77839889075,23718.786580470703,29490.384989085753,36092.15377924935,45292.6768289531,19076.03719545688,28284.93143782399,34848.351344630355,42268.984860813,68091.47573792542,17999.561520735333,0.0,21735.60952795716,8390.05701623083
