10Dq,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
400.4004004004004,21810.794435978292,22215.4469381559,24981.30103747035,25379.426482144438,27051.02574107587,55542.458641462814,55825.609924913544,32820.6795019329,33214.12116464281,35640.05799163961,42124.41978470052,47534.44251352733,63330.73942753971,83846.60481721835,32599.392029882518,35024.41852075895,40752.84948770338,63800.068530133765,109768.03483192177,33233.522697126355,35285.829659846684,42569.013743512136,63593.25328737947,83628.72981333651,21919.922286012817,25324.85096810415,26683.535092251317,33606.74118640504,55565.13986762708,32707.798782417154,35182.0445671636,47584.85325699955,63678.064793820115,22194.54991741746,26928.234842112375,33820.732041270974,25469.56733156536,55487.906068835044,33136.387849028295,47464.728551372114,400.40040040040185,0.0,27133.972400400402
440.4404404404405,21802.021468158393,22245.324507200345,24978.700744296264,25407.883343283236,27086.926195925793,55550.55390782951,55854.77315462781,32820.33790344115,33252.51387443718,35688.890426147955,42122.68824184629,47550.14873405793,63324.826162036814,83871.77997935402,32569.766832219037,35015.93645964806,40773.4907073087,63840.94470815829,109784.66473310633,33272.48716387666,35300.66644674419,42611.71944529795,63613.72534899681,83631.87091640569,21922.78034287037,25342.1238918256,26680.24581011474,33614.361400694674,55580.71799493507,32692.944861917298,35187.85411661711,47605.25146425851,63706.75099764753,22225.65040373669,26947.752056079065,33850.19442106513,25502.198563223174,55495.31487721727,33168.04030065004,47473.11613979041,440.4404404404413,0.0,27174.01244044044
480.48048048048054,21792.88738218461,22274.478213795268,24976.4985444566,25436.1954390121,27123.577894768576,55558.35788349567,55884.30808372864,32819.9014437588,33290.69022737196,35737.80075745874,42120.96605317437,47565.95921994092,63318.98183654474,83897.00590319197,32538.814675943002,35008.28671021851,40794.528409648236,63881.860214916014,109801.3534697547,33310.9208432109,35315.935857822464,42654.42231306987,63634.292326143026,83635.01810119522,21925.415380704242,25359.1420139585,26677.33505234559,33621.98505259282,55596.39198087936,32677.450126514304,35194.224251789296,47625.68604842984,63735.48105374706,22256.65651124586,26967.28471301938,33879.73573669572,25534.813660386295,55502.73982009418,33199.65557392711,47481.54090655337,480.48048048048076,0.0,27214.05248048048
520.5205205205206,21783.392575858044,22302.902136012446,24974.75328869676,25464.31514794939,27160.975041666243,55565.93301514373,55914.152356235005,32819.37384768461,33328.652085635644,35786.78099659178,42119.25442571614,47581.87516973821,63313.206464730814,83922.28257146438,32506.566167551966,35001.44654532955,40815.95548263215,63922.81421795096,109818.10110705587,33348.80897242517,35331.653081867626,42697.12147687664,63654.95464288519,83638.17138750697,21927.82962373824,25375.883992797088,26674.821512582374,33629.61286706752,55612.161524335315,32661.33092658824,35201.13875975404,47646.157075108444,63764.25475906982,22287.567234710277,26986.834373664788,33909.35543266598,25567.412582334,55510.18093818652,33231.233487458594,47490.003033061934,520.5205205205202,0.0,27254.09252052052
560.5605605605606,21773.53748396298,22330.591114269744,24973.50877787404,25492.21046365055,27199.110474079935,55573.328174407565,55944.257193436904,32818.75861269422,33366.40126715276,35835.82340061417,42117.55458389362,47597.89779109201,63307.50005918639,83947.60996704859,32473.05372521273,34995.39128795115,40837.76494282938,63963.80589419424,109834.90771037304,33386.13686292887,35347.83322828133,42739.81607168363,63675.71272353767,83641.33079525022,21930.025270914455,25392.328010251826,26672.724382098415,33637.24557386316,55628.026323432714,32644.60385460357,35208.58118396258,47666.66461049975,63793.0719114947,22318.381564907475,27006.40260231267,33939.05295390097,25599.99528826098,55517.63827229958,33262.7738592517,47498.50270130887,560.5605605605597,0.0,27294.13256056056
600.6006006006007,21763.32259155567,22357.5408178778,24972.797951257555,25519.860656808203,27237.97573252838,55580.58187135434,55974.5841804199,32818.05902446333,33403.9395436204,35884.92045892905,42115.86776981539,47614.028300562335,63301.862631446056,83972.9880729652,32438.311241365634,34990.09465016914,40859.94993399922,64004.83442982564,109851.77334524094,33422.88998143157,35364.491246035024,42782.5052372631,63696.56699262922,83644.49634444292,21932.00449438051,25408.451848987534,26671.063274135107,33644.88390751738,55643.98607558008,32627.285660610956,35216.53490878262,47687.20872138147,63821.9323098256,22349.098488915137,27025.990966431877,33968.827745854185,25632.56173727742,55525.11186332318,33294.27650672657,47507.04009387402,600.6006006005991,0.0,27334.1726006006
640.6406406406406,21752.748446546964,22383.747809135646,24972.645635566656,25547.253368563364,27277.56114155377,55587.72469368628,56005.10282686926,32817.27817122331,33441.26863872456,35934.06488055707,42114.19524357673,47630.26792345689,63296.29419200693,83998.41687237643,32402.37375467505,34985.52906297902,40882.50372548545,64045.89902013747,109868.6980773637,33459.05403764182,35381.64183610805,42825.188118089514,63717.517874870275,83647.66805521229,21933.769438109925,25424.23298660064,26669.85813106335,33652.52860737768,55660.04047748905,32609.393173394463,35224.98323839161,47707.789475065976,63850.83575378862,22379.716990410623,27045.601036259082,33998.679254611576,25665.111888409105,55532.60175223154,33325.74124672123,47515.61539391941,640.6406406406422,0.0,27374.21264064064
680.6806806806808,21741.815671531625,22409.209603898988,24973.070384506565,25574.38260828572,27317.855900002363,55594.78114346026,56035.78873035655,32816.41895703984,33478.390226528696,35983.249582325916,42112.5382835623,47646.61789365281,63290.79475034823,84023.89634858425,32365.27713708407,34981.665991089205,40905.41971049514,64086.998869400515,109885.68197261174,33494.615077870796,35399.299358016855,42867.86386323939,63738.56579511899,83650.845947796,21935.322216651304,25439.64870790646,26669.12911330647,33660.18041761795,55676.18922519853,32590.943227657444,35233.909469630686,47728.40693936328,63879.782044029256,22410.23604998209,27065.234384385993,34028.60692699328,25697.645700597503,55540.10798008318,33357.16789549656,47524.228785184125,680.6806806806817,0.0,27414.252680680678
720.7207207207207,21730.524974820455,22433.92472752342,24974.085732593947,25601.247335251333,27358.848178539458,55601.77101811535,56066.622195318254,32815.484114098756,33515.305930028946,36032.46767789131,42110.89818675267,47663.07945341066,63285.36431495125,84049.42648502855,32327.05780054565,34978.47622814155,40928.69140428165,64128.13319073229,109902.72509701956,33529.559583712624,35417.47773126326,42910.53162629588,63759.71117834747,83654.03004254295,21936.66491400204,25454.676236023817,26668.89646934154,33667.84008725472,55692.43201409861,32571.952597488533,35243.29695857803,47749.061182544596,63908.77098210956,22440.654645451315,27084.89258533722,34058.6102106529,25730.16313269985,55547.63058802087,33388.556268741566,47532.880451979145,720.7207207207211,0.0,27454.292720720718
760.7607607607608,21718.877160635748,22457.892765090997,24975.701065301604,25627.850425414155,27400.52522230522,55608.71045143175,56097.587192102816,32814.47621407711,33552.01731986807,36081.712467518424,42109.2762690338,47679.65385317992,63280.002893319324,84075.0072652856,32287.752426816136,34975.930168945495,40952.31244224905,64169.30120596694,109919.8275167831,33563.87457474443,35436.190332758946,42953.19056525758,63780.954449606856,83657.22035991443,21937.799582602132,25469.292882433347,26669.180386607473,33675.50837016318,55708.76853895464,32552.43793621308,35253.129180736025,47769.75227330642,63937.80237050525,22470.971752208297,27104.577215138852,34088.68855417437,25762.66414348927,55555.16961727149,33419.90618157873,47541.57057918204,760.7607607607606,0.0,27494.33276076076
800.8008008008007,21706.873138434727,22481.114404865417,24977.9222342645,25654.19789765928,27442.873456670488,55615.61270196451,56128.670568543486,32813.39767867107,33588.5259132015,36130.97742855902,42107.67386550984,47696.34235139636,63274.71049199844,84100.63867306616,32247.397722569258,34973.998056451936,40976.27657799491,64210.5021455276,109936.98929825705,33597.54771396211,35455.44989151067,42995.83984245187,63802.296033992825,83660.41692048493,21938.728242443307,25483.47621554396,26670.000823789942,33683.18602509282,55725.19849393079,32532.415722615835,35263.38978484678,47790.48028073533,63966.87601260285,22501.186343557587,27124.28985087763,34118.84140716638,25795.148691654853,55562.72510914595,33451.21744856944,47550.299352231355,800.8008008008001,0.0,27534.3728008008
840.840840840841,21694.51393133106,22503.591473989676,24980.752001300618,25680.29831872963,27485.878594163878,55622.48875394552,56159.86144906211,32812.250789347236,33624.83317270822,36180.256206566,42106.09233081901,47713.1462142705,63269.48711659765,84126.3206922139,32206.030201064765,34972.65020221843,41000.57768130473,64251.73524830055,109954.21050795235,33630.567414449266,35475.26838206808,43038.47862445246,63823.73635660949,83663.61974494316,21939.452880288925,25497.20424653668,26671.377325718742,33690.87381568283,55741.72157261365,32511.902213419067,35274.06264045151,47811.24527427339,63995.991712696894,22531.29739107648,27144.032070250745,34149.06822035446,25827.616735801777,55570.29710503906,33482.489883719725,47559.06695712112,840.8408408408395,0.0,27574.41284084084
880.880880880881,21681.80068358994,22525.32696554143,24984.19036681136,25706.162333940643,27529.525740800105,55629.347778483265,56191.15077347591,32811.037696378466,33660.94050573892,36229.54260699093,42104.53303945271,47730.06671556761,63264.332771810194,84152.05330670373,32163.685990713777,34971.85718001076,41025.2097361114,64292.99976151134,109971.49121253363,33662.9229455842,35495.65691843034,43081.10608200106,63845.275842533854,83666.8288540932,21939.975448999823,25510.45563038546,26673.328822982774,33698.57251047701,55758.337468035825,32490.913401816364,35285.13187939386,47832.047323683706,64025.14927598693,22561.303864984948,27163.805451106207,34179.368445670596,25860.068234451406,55577.885646429466,33513.72330048595,47567.873580394924,880.880880880879,0.0,27614.45288088088
920.920920920921,21668.734667178265,22546.325056192305,24988.234820094207,25731.802288497318,27573.799500234498,55636.19749016843,56222.53094039776,32809.76042722034,33696.8492635949,36278.83058741644,42102.99738607757,47747.10513637879,63259.2474614345,84177.83650064023,32120.400670139537,34971.58999293116,41050.16683843074,64334.29494060295,109988.83147881649,33694.60453692762,35516.625650267786,43123.72138993307,63866.91491677902,83670.0442688553,21940.297866961333,25523.209879014597,26675.873419307743,33706.28288293829,55775.045872698945,32469.464981795558,35296.58193153339,47852.88649901723,64054.34850857472,22591.20473452738,27183.611570973902,34209.74153634056,25892.5031460414,55585.49077487952,33544.91751178085,47576.719409140074,920.9209209209184,0.0,27654.49292092092
960.9609609609611,21655.31728735776,22566.591113878105,24992.88053732097,25757.231915622997,27618.68407438639,55643.044424890766,56253.99552942592,32808.42089428018,33732.560740929424,36328.1142502783,42101.48678586058,47764.262764882806,63254.231188395715,84203.67025825591,32076.209128739254,34971.820215057436,41075.44319428322,64375.62004911624,110006.23137376481,33725.60347782108,35538.18366342999,43166.323727107294,63888.654004257514,83673.26601026699,21940.42201760671,25535.447582591813,26679.028170702608,33714.00571146279,55791.84647859705,32447.57231793314,35308.39755498709,47873.76287057946,64083.589217461275,22620.998968365995,27203.45200658719,34240.186946968744,25924.921428925838,55593.11253203513,33576.072329979535,47585.60463098143,960.9609609609615,0.0,27694.53296096096
1001.0010010010011,21641.55008731539,22586.131695070148,24998.12054507627,25782.46607514744,27664.16335940455,55649.894157902934,56285.53908308627,32807.02090212615,33768.07617526592,36377.387836037815,42100.002674797055,47781.540896099024,63249.28395476739,84229.5545639096,32031.145451305332,34972.520109025485,41101.033117610445,64416.974358571344,110023.6909644884,33755.912210667724,35560.33888676783,43208.91227633956,63910.493529743675,83676.49409948425,21940.349749032204,25547.150634036865,26682.808861299316,33721.741779393284,55808.73897723934,32425.25042030621,35320.563861252915,47894.67650889805,64112.871210543846,22650.68553498594,27223.32833339534,34270.704133620726,25957.32304137532,55600.750959625686,33607.18756692582,47594.529434075186,1001.001001001001,0.0,27734.573001001
1041.0410410410411,21627.434751832217,22604.954531439627,25003.945861993037,25807.520531119706,27710.221036079376,55656.75147624669,56317.1569344125,32805.5621541802,33803.39674662502,36426.64571676692,42098.54651004153,47798.94083163071,63244.40576179353,84255.48940208522,31985.24282495062,34973.66272130391,41126.93102819442,64458.35714835214,110041.21031823999,33785.52441587602,35583.098007289125,43251.48622433984,63932.43391783579,83679.72855778241,21940.082873699037,25558.302451023854,26687.229781612885,33729.49187503215,55825.72305967312,32402.51392414431,35333.06633559277,47915.62748469076,64142.194296613205,22680.263403111927,27243.242125066685,34301.29255390348,25989.70794157709,55608.40609946395,33638.263033938565,47603.494007102476,1041.0410410410404,0.0,27774.61304104104
