10Dq,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_2_5,2_T_2_6,2_T_2_7,2_T_2_8,2_T_2_9,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_1_5,2_T_1_6,2_T_1_7,2_E_0,2_E_1,2_E_2,2_E_3,2_E_4,2_E_5,2_E_6,2_A_1_0,2_A_1_1,2_A_1_2,2_A_1_3,2_A_2_0,2_A_2_1,2_A_2_2,4_T_1_0,4_T_1_1,4_T_1_2,4_T_2_0,4_T_2_1,4_T_2_2,4_E_0,4_E_1,6_A_1,4_A_1,4_A_2
8848.84884884885,29201.488744457485,36270.39391430614,42424.41642941835,45926.60179356035,50276.38220920972,54432.149974591004,61412.07980186959,67226.50699049045,73803.02376554732,95307.63637654959,35029.90625966979,42986.12105934536,48967.67642419446,50391.23413423402,54785.13246185275,55668.096299041805,72284.37418042117,86483.7391812407,37773.170190332,42827.028273133634,48386.81880125734,54088.12627097953,66351.87680201171,70238.24907654367,96089.69058574214,40099.85070311217,47842.9891785723,56573.014048623554,74971.62606969196,34793.69430674755,49536.46714007313,56195.55855317932,21664.237161237706,38086.43364191989,46943.5091968424,25594.485178632676,31869.428806542197,50129.826014825114,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
8888.888888888889,29129.85571218166,36239.30180628483,42419.8266213795,45909.27990339003,50265.99010210509,54455.82685750343,61472.49751490918,67240.12479837975,73825.50494187005,95322.47174199656,34994.9098529489,42957.00165093777,48967.50826475856,50392.621262426466,54809.7613195519,55690.51729052997,72293.7525984113,86490.20776043518,37748.035734345336,42815.10133873258,48382.93284623754,54104.52909535321,66363.10473499341,70232.21093069648,96109.0453196415,40098.0478597879,47825.76286226412,56563.26259584214,75000.40668210585,34758.22092354692,49543.97944289227,56223.51963356082,21627.31128510864,38111.75907482055,46955.10964007081,25572.170279921236,31860.560347726387,50161.009372352375,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
8928.92892892893,29058.17712236557,36208.153254070516,42415.24126092615,45891.864355855054,50255.64176842946,54479.51431770826,61532.88172905095,67253.75865689461,73848.05308939476,95337.39444530466,34959.87740587244,42927.84233952554,48967.342683306786,50393.994548803574,54834.14611549911,55713.20420302621,72303.16211391341,86496.71059005288,37722.78844422935,42803.23898503116,48379.03773871307,54120.85691695452,66374.37739194871,70226.19540099858,96128.46512212463,40096.2296196368,47808.46500310541,56553.53833044619,75029.2470468116,34722.71620239559,49551.42680256363,56251.57699504079,21590.3663325833,38137.01849737465,46966.79517004205,25549.74850426216,31851.745120979547,50192.246374758295,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
8968.96896896897,28986.453489590465,36176.94880806375,42410.659348833935,45874.35572897405,50245.33818292945,54503.21131650531,61593.232084584255,67267.40869283435,73870.66760058593,95352.40474709845,34924.80928731078,42898.64341103032,48967.179629321035,50395.354156716596,54858.28298614023,55736.16021862869,72312.6025770778,86503.24773377457,37697.42911755659,42791.44062345089,48375.13340245062,54137.10947703407,66385.6942188836,70220.20338851208,96147.94977211217,40094.3958464513,47791.09589643573,56543.841516155684,75058.14674095731,34687.180461880904,49558.80968212467,56279.72985599442,21553.40250115306,38162.211350822945,46978.566148023994,25527.220285391424,31842.98313156752,50223.53658304106,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9009.009009009009,28914.685319644726,36145.6890121886,42406.07988248132,45856.75462865482,50235.08028001064,54526.9168379723,61653.54822538055,67281.07503907054,73893.34786595777,95367.50290863878,34889.70586143528,42869.40514776805,48967.01905345969,50396.70024753628,54882.1685104073,55759.388086415696,72322.07383753257,86509.81925544517,37671.95855510069,42779.70565834751,48371.21976302847,54153.28652181512,66397.0546443867,70214.23580847403,96167.49904884743,40092.54640233612,47773.655842029955,56534.17241066076,75087.10534497314,34651.61401638514,49566.12854674671,56307.977436868154,21516.41998541705,38187.33708109992,46990.42293348303,25504.586062271163,31834.27437539487,50254.87956233397,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9049.04904904905,28842.873109711556,36114.37440396502,42401.50185536813,45839.06168889351,50224.86895468674,54550.62988817885,61713.8297987457,67294.75783450168,73916.09327413968,95382.68919180919,34854.56748778671,42840.12782851315,48966.86090752657,50398.03298067018,54905.79973087802,55782.890101165234,72331.57574438852,86516.42521907152,37646.3775605219,42768.03348738371,48367.29674780668,54169.38780249434,66408.45807925414,70208.29359063659,96187.11273190266,40090.68114768613,47756.14514409972,56524.5312656634,75116.12244255075,34616.017176151894,49573.3838635186,56336.3189603295,21479.4189771358,38212.39513886705,47002.36588399716,25481.84627894319,31825.618839189305,50286.27488186751,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9089.08908908909,28771.017348552097,36083.00551458108,42396.9242566297,45821.277571972445,50214.705063503876,54574.349494433554,61774.0764552731,67308.45722401046,73938.90321194132,95397.9638591024,34819.394521342525,42810.81172856095,48966.70514444087,50399.35251358039,54929.17417115352,55806.668085857644,72341.10814624386,86523.06568882019,37620.68694005782,42756.423501895544,48363.364285898206,54185.413075242104,66419.90391610679,70202.3776796138,96206.79060118576,40088.79994116342,47738.56411129456,56514.91832691955,75145.19762062246,34580.39024735139,49580.5761012363,56364.753651412306,21442.399665283676,38237.384979547816,47014.395355168504,25459.00138438221,31817.01650068599,50317.7221149318,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9129.12912912913,28699.118516684113,36051.582868964775,42392.346070545274,45803.40296865658,50204.58942544188,54598.074704561965,61834.28784869794,67322.1733584236,73961.77706441749,95413.32717360638,34784.187312583104,42781.45711978883,48966.55171820776,50400.65900180124,54952.28984911795,55830.72337829732,72350.67089118875,86529.74072901497,37594.8875022195,42744.87508725215,48359.42230814058,54201.36210120295,66431.39152900156,70196.489035237,96226.53243694628,40086.902639674525,47720.91305670272,56505.33383428215,75174.33046934064,34544.73353214452,49587.705730198286,56393.2807376572,21405.362236100213,38262.30606336445,47026.51170053534,25436.05183234893,31808.467328812,50349.22083883907,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9169.16916916917,28627.177086556338,36020.106985855935,42387.76627604132,45785.438598389606,50194.52282279298,54621.80458621462,61894.463635751854,67335.90639447462,73984.71421493255,95428.77939899018,34748.94620755709,42752.06427071636,48966.40058388993,50401.95259895746,54975.1452858253,55855.05682210869,72360.26382681026,86536.45040413496,37568.98005749301,42733.38762320909,48355.47074706838,54217.23464649568,66442.9202730348,70190.62863291716,96246.33801978195,40084.98909834694,47703.192297851776,56495.77802174451,75203.52058205678,34509.04732874585,49594.773222006595,56421.899449247554,21368.306873140307,38287.15785537621,47038.71527148348,25412.998081243095,31799.97128387053,50380.77063488638,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9209.20920920921,28555.193522718528,35988.57837787724,42383.18384618882,45767.3852094895,50184.50600202016,54645.53822620347,61954.60347601796,67349.65649476943,74007.714045225,95444.32079948988,34713.671547945545,42722.63344656376,48966.25169757991,50403.233456782225,54997.73950984928,55879.66876227007,72369.88680019736,86543.19477881186,37542.96541804691,42721.960484254574,48351.50953688624,54233.03048221349,66454.489483939,70184.79746401524,96266.20713064462,40083.05917050563,47685.40215670903,56486.251117484615,75232.76755530074,34473.33193148546,49601.779049373756,56450.60901914079,21331.233757323298,38311.93982551933,47051.006417157376,25389.840593956516,31791.528317724853,50412.37108831863,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9249.24924924925,28483.16828198751,35956.997551605535,42378.597747695065,45749.24357934443,50174.53967459516,54669.27472986591,62014.70703178604,67363.42382775547,74030.77593547097,95459.95163989387,34678.363671125284,42693.164909309686,48966.105016373345,50404.50172513563,55020.072057027675,55904.55904525493,72379.53965794566,86549.97391782783,37516.844397445326,42710.59303994906,48347.53861344274,54248.74938442379,66466.09847767258,70178.99653622016,96286.1395508463,40081.11270764894,47667.54295968164,56476.7533439097,75262.07098875975,34437.587630869646,49608.72368593511,56479.408683195245,21294.14306698101,38336.65144864838,47063.38548437062,25366.57983772636,31783.138373981965,50444.02178829167,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9289.28928928929,28411.101813609122,35925.36500764203,42374.00694038888,45731.01451460952,50164.62451781785,54693.013220454246,62074.77396790772,67377.20856769377,74053.89926434841,95475.67218552851,34643.02291023112,42663.658917747125,48965.9604983428,50405.757552023126,55042.14296563135,55929.72702374887,72389.22224616239,86556.78788611319,37490.6178103671,42699.28465525785,48343.55791420472,54264.39113416789,66477.74655000263,70173.22687393439,96306.13506206541,40079.149559424346,47649.61503761655,56467.28491770163,75291.43048525747,34401.814713640684,49615.60760606691,56508.29768029241,21257.034977904757,38361.292204579135,47075.85281751611,25343.216283988593,31774.801388175685,50475.72232783571,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9329.32932932933,28338.994559416366,35893.68124068286,42369.41037669966,45712.69885140425,50154.76117561777,54716.75283855067,62134.80395165073,67391.01089463485,74077.08340909975,95491.48270224307,34607.64959421721,42634.115727538825,48965.818102512494,50407.00108361408,55063.95276708542,55955.171565816345,72398.93441047169,86563.63674874394,37464.28647233083,42688.03469087647,48339.56737823228,54279.955517460476,66489.43297608034,70167.48951866744,96326.19344635223,40077.169573603824,47631.61872580038,56457.84604986274,75320.84565073308,34366.01346283539,49622.43128470976,56537.275252454856,21219.90966339132,38385.86157813275,47088.40875847592,25319.75040823183,31766.51728794928,50507.4723038189,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9369.369369369371,28266.846953983604,35861.94673958871,42364.80700112985,45694.29745551202,50144.950259338555,54740.4927415056,62194.79665255315,67404.83099439816,74100.32774559538,95507.38345639501,34572.244047917426,42604.53559127108,48965.6777888336,50408.232464260465,55085.5024724606,55980.89106829814,72408.67599601939,86570.52057093935,37437.85119942619,42676.842503549124,48335.56694615451,54295.44232528885,66501.15701001,70161.78552943647,96346.31448613484,40075.17259605872,47613.55436395889,56448.436945762194,75350.3160942202,34330.18415784274,49629.19519719752,56566.340644959724,21182.767294287936,38410.359059181326,47101.053646530745,25296.18268985157,31758.285993237332,50539.27131691111,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9409.40940940941,28194.659424777252,35830.161987454136,42360.19574972041,45675.811222581346,50135.1923485061,54764.23210289897,62254.75174227594,67418.6690585556,74123.63164839579,95523.37471483447,34536.8065921048,42574.918758506545,48965.53951816047,50409.451836515625,55106.79355503661,56006.88347413809,72418.44684747832,86577.43941805954,37411.312808051414,42665.707446379914,48331.55656014569,54310.85135361192,66512.91788441081,70156.11598317543,96366.49796422487,40073.15847073464,47595.4222962565,56439.05780518292,75379.84142782594,34294.32707446047,49635.89981909165,56595.49310644789,21145.608039036342,38434.78414269458,47113.78781826907,25272.51361200501,31750.10741644694,50571.11897154805,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9449.44944944945,28122.432392302668,35798.32746167656,42355.57554950935,45657.2410783297,50125.48799158143,54787.970112023206,62314.668894454895,67432.52528441907,74146.99449081392,95539.45674488928,34501.33754355005,42545.26547583607,48965.40325222721,50410.65934115309,55127.82792931088,56033.14629326593,72428.24680905361,86584.39335560316,37384.67211465686,42654.62886913675,48327.5361639021,54326.18240335909,66524.71480997193,70150.48197515045,96386.74366382282,40071.12703962554,47577.222871295686,56429.70882236897,75409.4212667098,34258.44248495059,49642.545626020605,56624.731889028815,21108.43206371584,38459.136328787914,47126.61160749625,25248.743661466488,31741.981462638,50603.01487589551,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9489.48948948949,28050.16627024772,35766.443634024516,42350.94531798307,45638.58797875044,50115.83770669864,54811.70597338681,62374.547784550654,67446.39987503232,74170.41564497692,95555.62981434897,34465.83721507922,42515.57598692934,48965.268953625375,50411.85511718539,55148.607926883444,56059.676626604836,72438.07572448778,86591.38244920466,37357.92993549532,42643.60611854814,48323.50570261938,54341.435280428515,66536.5469750008,70144.88461938394,96407.05136852393,40069.078142747865,47558.95644211609,56420.39018607336,75439.05522906268,34222.53065809408,49649.13309352462,56654.0562483813,21071.239532085507,38483.41512277132,47139.52534514317,25224.87332848357,31733.90802970258,50634.95864181385,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9529.529529529531,27977.86146562279,35734.51097070566,42346.30396252024,45619.85291032313,50106.24198238899,54835.43890623807,62434.3880896967,67460.29303916762,74193.89448188746,95571.89419144942,34430.30591563039,42485.850532584474,48965.1365857818,50413.03930188298,55169.136269692564,56086.47119272965,72447.93343706592,86598.40676463221,37331.08708637819,42632.63853859262,48319.465122970585,54356.60979568551,66548.41354496493,70139.32504908502,96427.42086232314,40067.01161811403,47540.6233661937,56411.102079606426,75468.74293608585,34186.5918592445,49655.662696905594,56683.46544384991,21034.030605625427,38507.6200351996,47152.52935917497,25200.903106633978,31725.887008543225,50666.9498848228,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9569.56956956957,27905.518378897552,35702.529932434176,42341.65037982793,45601.03689022759,50096.701278291075,54859.168144107476,62494.1894885457,67474.2049913271,74217.4303714848,95588.25014485668,34394.74395030955,42456.08935077661,48965.00611293736,50414.21203079312,55189.41604110276,56113.5263566742,72457.81978962157,86605.46636778483,37304.14438243849,42621.725470780904,48315.41437308458,54371.70576496031,66560.31366202746,70133.80441708761,96447.85192962072,40064.92730170567,47522.224005439886,56401.844680884606,75498.48401196985,34150.626350380706,49662.134911081754,56712.95873853755,20996.805443577134,38531.75058192338,47165.62397449949,25176.833492683407,31717.91828325024,50698.98822406636,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9609.609609609612,27833.13740413444,35670.50097449756,42336.98345537011,45582.140966562474,50087.216025848495,54882.89293436864,62553.951661112966,67488.13595174924,74241.02268270514,95604.69794365096,34359.151620445555,42426.29267670562,48964.87750012625,50415.37343775871,55209.45065535852,56140.838160373765,72467.73462454166,86612.56132468999,37277.10263789999,42610.86625443076,48311.35340252508,54386.723009045774,66572.24644457607,70128.32389629506,96468.34435522727,40062.825027446575,47503.758726200394,56392.61816247952,75528.27808387353,34114.634390158615,49668.55021044769,56742.5353993937,20959.564202983136,38555.806284141116,47178.80951287574,25152.664986444204,31710.001731277665,50731.073282278136,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9649.649649649651,27760.718929119023,35638.42454682309,42332.30206278835,45563.16621856877,50077.786628994785,54906.612537816225,62613.6742886171,67502.08614642071,74264.67078354186,95621.23785731016,34323.529223644306,42396.460742842595,48964.75071315595,50416.52365493724,55229.24382591446,56168.40235423228,72477.67778377201,86619.69170150116,37249.962665852974,42600.06022693456,48307.28216227022,54401.66135369455,66584.21098674633,70122.88468013241,96488.8979243689,40060.70462717513,47485.227899254256,56383.42269166764,75558.12478190298,34078.61623396215,49674.90906873881,56772.194697299055,20922.307038725645,38579.786668451976,47192.08629282238,25128.39809063519,31702.13722361811,50763.20468574671,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9689.68968968969,27688.26333548723,35606.301094043374,42327.60506331389,45544.113756857965,50068.41346482639,54930.326228260674,62673.35705331762,67516.05580709413,74288.37404110513,95637.8701556936,34287.87705384202,42366.59377897566,48964.6257185875,50417.66281281978,55248.7995331368,56196.214429319974,72487.64910882327,86626.85756449497,37222.72527803641,42589.30672401956,48303.200604692545,54416.520629616076,66596.2063579388,70117.48798300425,96509.51242269235,40058.5659306165,47466.631899812724,56374.25843048017,75588.02373909061,34042.57213395319,49681.21195890082,56801.935907146,20885.03410356448,38603.6912669094,47205.454629526124,25104.033310742467,31694.32462497612,50795.38206428142,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9729.72972972973,27615.770998849657,35574.13105556185,42322.891305172176,45524.984723646456,50059.09688426425,54954.03329213895,62732.999638348854,67530.0451713116,74312.13182168102,95654.59510902525,34252.195401357705,42336.69201225462,48964.50248371666,50418.791040249445,55268.121991842985,56224.26964973355,72497.64844077607,86634.058980069,37195.39128462648,42578.605080000954,48299.10868353964,54431.30067247312,66608.23160233095,70112.13504075902,96530.18763626982,40056.40876535432,47447.97110751819,56365.125535753396,75617.97459137409,34006.50233912069,49687.459352963895,56831.758307915414,20847.74554817417,38627.5196170755,47218.91483475033,25079.571154881447,31686.563793940244,50827.60505117831,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9769.769769769771,27543.242288912905,35541.91486561712,42318.15962297865,45505.78029299555,50049.83721270386,54977.73302814024,62792.60172755002,67544.05448243461,74335.94349079038,95671.41298787671,34216.48455294483,42306.755667234844,48964.38097655521,50419.90846444054,55287.21561910873,56252.56308469023,72507.67562028681,86641.29601473882,37167.96149403169,42567.95462802768,48295.006353915,54446.00132287798,66620.28573838389,70106.82711115999,96550.92335160376,40054.232956802094,47429.24590644311,56356.02415917931,75647.9769775755,33970.40709532901,49693.651721921284,56861.66118274971,20810.44152118031,38651.271262076014,47232.46721674368,25055.012133660137,31678.854583153545,50859.873283186316,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9809.80980980981,27470.677569598127,35509.65295334727,42313.40883712637,45486.501671057995,50040.63475065489,55001.42474684641,62852.16300529076,67558.08398968089,74359.80841324705,95688.32406315027,34180.74479184217,42276.78496592023,48964.2611658132,50421.01521099711,55306.08500272916,56281.08963996922,72517.73048759336,86648.5687351356,37140.43671269422,42557.354700321,48290.893572259636,54460.62242638832,66632.36775834387,70101.56547436105,96571.71935563195,40052.03832817422,47410.45668508891,56346.954447356584,75678.0305393803,33934.28664536529,49699.78953561258,56891.64381902212,20773.12216919513,38674.94575065588,47246.11208014899,25030.356760043655,31671.196839482578,50892.18640047377,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9849.84984984985,27398.07719915672,35477.345742853286,42308.63775316498,45467.150096331265,50031.4897743702,55025.10777038631,62911.68315629213,67572.13394816784,74383.72595321562,95705.32860606165,34144.97639782389,42246.78012780522,48964.14302088128,50422.111403931674,55324.73487066977,56309.84408836419,72527.81288252078,86655.87720800326,37112.81774489778,42546.804628406026,48286.77029633397,54475.16383350267,66644.47662773993,70096.351433388,96592.57543573166,40049.82470045652,47391.60383638505,56337.9165418419,75708.13492131652,33898.141228986104,49705.873262611356,56921.70550840255,20735.78763685235,38698.54263723533,47259.849725912325,25005.60554922013,31663.590404184786,50924.54404659508,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9889.88988988989,27325.441530283428,35444.99365326176,42303.84516117125,45447.726839917734,50022.40253646433,55048.781432103584,62971.16186544213,67586.20461896426,74407.69547426891,95722.42688812266,34109.179647248835,42216.741369916024,48964.026511813856,50423.19716568374,55343.17006179259,56338.82109886185,72537.92264448712,86663.22150019597,37085.105392581834,42536.303743336066,48282.6364852002,54489.62539965544,66656.611284877,70091.18631462473,96613.49137972479,40047.591892376484,47372.68775768805,56328.91057920143,75738.28977073405,33861.97108296322,49711.903370117085,56951.84554691971,20698.438066841292,38722.06148196638,47273.680451192326,24980.759018468038,31656.035113074227,50956.94586845773,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9929.929929929931,27252.77091022673,35412.59709878737,42299.02983511143,45428.23320579245,50013.3732665226,55072.445076236945,63030.59881760559,67600.29626914911,74431.71633944458,95739.61918112318,34073.35481310905,42186.66890685112,48963.91160931261,50424.27261713843,55361.39549808965,56368.0152643145,72548.05961250934,86670.60167867532,37057.30045516201,42525.851375910075,48278.49209920521,54504.00698521148,66668.77064032579,70086.07146830355,96634.4669758819,40045.33972037312,47353.70885078062,56319.93669106273,75768.49473778353,33825.77644112866,49717.880323851365,56982.063235019974,20661.073599940326,38745.50185078976,47287.60454926992,24955.81768702498,31648.530796685518,50989.3915162895,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
9969.96996996997,27180.065680896747,35380.15648879438,42294.190532194465,45408.67053107824,50004.40217169998,55096.09805761316,63089.993697427875,67614.4091718795,74455.78791130168,95756.90575711396,34037.50216507757,42156.56295082074,48963.798284710196,50425.33787764482,55379.41615860505,56397.42112742493,72558.22362520901,86678.01781050768,37029.40372935679,42515.44685688286,48274.337099963675,54518.30845546049,66680.95357640975,70081.0082689994,96655.502012927,40043.06799856628,47334.66752187093,56310.99500416684,75798.74947539595,33789.55753441891,49723.8045879583,57012.357877622795,20623.694375049578,38768.86331549209,47301.622309458326,24930.782075957984,31641.077280436082,51021.88064360593,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10010.010010010012,27107.32617897056,35347.67222785785,42289.32599221749,45389.040186328915,49995.48943731081,55119.739741351266,63149.346189131684,67628.54360646685,74479.90955197654,95774.28688838807,34001.621969555454,42126.423711685595,48963.6865099549,50426.3930650343,55397.237055177466,56427.03320491234,72568.41452081848,86685.46996286145,37001.41600902054,42505.08951716885,48270.17145034189,54532.52968061059,66693.15894668936,70075.9981161271,96676.59628004167,40040.77653872577,47315.564181591995,56302.085640420526,75829.05363926172,33753.3145909184,49729.676624908825,57042.728784172774,20586.300529223023,38792.14545376334,47315.73401701364,24905.65270803539,31633.674384786544,51054.41290717806,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10050.050050050051,27034.552735995203,35315.14471582385,42284.43493690249,45369.343575820254,49986.63522740918,55143.369502578455,63208.65597630674,67642.69985846305,74504.08062323794,95791.76284746287,33965.7144897181,42096.25139699509,48963.57625759528,50427.43829563886,55414.86321008909,56456.846009772635,72578.63213718668,86692.95820300422,36973.338084982475,42494.77868803854,48265.99511444173,54546.670535781916,66705.38557544502,70071.04243444097,96697.74956686942,40038.465150239834,47296.39924500113,56293.2087169489,75859.40688781015,33717.04783590222,49735.49689540925,57073.17526868854,20548.89219769988,38815.34784925444,47329.93995304568,24880.430107600343,31626.321925399185,51086.987967000474,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10090.09009009009,26961.74567848819,35282.57434786945,42279.5160692251,45349.582137849364,49977.839685360086,55166.98672615647,63267.92274169117,67656.87821975627,74528.3004865422,95809.33390706184,33929.77998556082,42066.04621202439,48963.467500765546,50428.47368430914,55432.29963566692,56486.85407158772,72588.87631178532,86700.4825983001,36945.170744891824,42484.51370130858,48261.80805758506,54560.7309009993,66717.63225715893,70066.14267453662,96718.96166351973,40036.133640083506,47277.17313157962,56284.36434614804,75889.80888218884,33680.75749187812,49741.2658583133,57103.69664980859,20511.46951393538,38838.470091635,47344.240394429624,24855.114800445932,31619.019713294587,51119.605486259476,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10130.13013013013,26888.905328035835,35249.96151456181,42274.56807273509,45329.75734504211,49969.10293440164,55190.59080641838,63327.14616694455,67671.0789886775,74552.56850308742,95827.00034009566,33893.81871394374,42035.80835981096,48963.36021317095,50429.49934443247,55449.551315844554,56517.05195487538,72599.14688171502,86708.04321620692,36916.91477306901,42474.29388952505,48257.61024629879,54574.710661184894,66729.89775599662,70061.30031335348,96740.23236057223,40033.7818127863,47257.886265232606,56275.55263573799,75920.25928624315,33644.44377862776,49746.98397053839,57134.29225083384,20474.03260963092,38861.51177665102,47358.63561371804,24829.70731369208,31611.767555006256,51152.26513130167,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10170.170170170171,26816.032001389212,35217.306601916716,42269.58961086932,45309.870704669105,49960.42507819862,55214.18114691543,63386.32593241174,67685.30247011852,74576.88403386749,95844.7624196439,33857.830928636,42005.538041190426,48963.254369074115,50430.515387950814,55466.62318966225,56547.43427550203,72609.4436837112,86715.64012427317,36888.57095036257,42464.11858614022,48253.40164829993,54588.60970615009,66742.18080528914,70056.51685467732,96761.56144908078,40031.40947039955,47238.53907428894,56266.77368881585,75950.75776649568,33608.10691324733,49752.65168698525,57164.96139976742,20436.58161476362,38884.47250618269,47373.12587905369,24804.2081756641,31604.565252733213,51184.966571602694,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10210.21021021021,26743.12601055805,35184.60999145653,42264.57932625708,45289.9237589697,49951.806201387124,55237.757160173074,63445.46171687632,67699.54897566124,74601.24643972536,95862.6204189356,33821.81688035922,41975.23545483162,48963.14994328123,50431.52192537849,55483.52013665611,56577.995715207275,72619.76655415063,86723.2733901355,36860.14005401218,42453.98712568282,48249.182232481166,54602.427930587044,66754.48010701727,70051.79382964227,96782.94872057727,40029.016412463505,47219.131991501636,56258.02760390882,75981.30399212605,33571.747110187345,49758.26946046135,57195.703429351306,20399.116657615228,38907.351888301884,47387.71145408288,24778.617915773095,31597.412604490637,51217.709479736266,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10250.25025025025,26670.18766290236,35151.87206026749,42259.535840018056,45269.91808548434,49943.24637011076,55261.318267456365,63504.55319730359,67713.81882372077,74625.65508140586,95880.57461133043,33785.776816830374,41944.90079727084,48963.0469111288,50432.51906581983,55500.24696406635,56608.731034310855,72630.11532905739,86730.94308151558,36831.622857517235,42443.89884392202,48244.95196889694,54616.165234059765,66766.7943312977,70047.13279723097,96804.39396707542,40026.60243597372,47199.66545404807,56249.314475027786,76011.89763495047,33535.36458129189,49763.83774160773,57226.517677100375,20361.637864800505,38930.14953732969,47402.392597869795,24752.93706439815,31590.30940425837,51250.49353134348,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10290.29029029029,26597.217261222082,35119.09318105631,42254.45775105381,45249.8552973952,49934.745632548285,55284.86389854408,63563.60004857159,67728.1123397008,74650.10931960828,95898.62527029958,33749.71098280395,41914.53426294576,48962.945248471064,50433.506916986706,55516.80839577759,56639.63508268817,72640.48984410937,86738.64926621743,36803.02013051117,42433.853078025044,48240.71082874967,54629.821520994636,66779.1221158736,70042.5353447712,96825.8969810747,40024.1673353472,47180.13990353083,56240.63439172054,76042.53836940146,33498.95953583712,49769.35697882946,57257.40348533343,20324.14536129501,38952.865073893576,47417.169564811404,24727.16615277031,31583.255442127338,51283.31840510235,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10330.330330330333,26524.215103844665,35086.27372220622,42249.34363533271,45229.737043874295,49926.304019433024,55308.393491511,63622.60194318978,67742.42985616456,74674.608515038,95916.77266940576,33713.619620113444,41884.13604422831,48962.84493166709,50434.48558521595,55533.20906289181,56670.70280911458,72650.88993464451,86746.39201212436,36774.33263864135,42423.849166708715,48236.45878437639,54643.39670067049,66791.46206560961,70038.00308842956,96847.45755556396,40021.710902388164,47160.55578597857,56231.98743912552,76073.22587250776,33462.53218056911,49774.827618229196,57288.36020120171,20286.63927046233,38975.498124984275,47432.0426045534,24701.30571285852,31576.250504443877,51316.183782697604,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
10370.370370370372,26451.18148471069,35053.41404783239,42244.1920451691,45209.56501043947,49917.92154456362,55331.90649251848,63681.55855100405,67756.7717130203,74699.15202845796,95935.01708228399,33677.50296771229,41853.70633145717,48962.74593756891,50435.4551754865,55549.45349582595,56701.92926908602,72661.3154356672,86754.171387196,36745.56114345444,42413.88645038491,48232.19580923572,54656.89068720822,66803.8127519933,70033.5376736985,96869.07548402488,40019.23292625322,47140.91355184725,56223.3736980253,76103.95982387423,33426.08271974111,49780.25010354422,57319.38717671466,20249.11971408078,38998.04832401231,47447.0119619069,24675.35627725737,31569.29437395185,51349.08934879078,27851.100000000002,33871.100000000006,0.0,27851.100000000002,45871.54
